unit,arm,pool,seed,model,macro_f1,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,dev30_acc,n_blocks,n_overridden
jit_R6,override_183,183,46,xgboost,0.820065534647811,0.9373433583959899,0.6942148760330579,0.7089655172413794,0.7598039215686274,1.0,1.0,66,951
jit_R6,override_94,94,42,lightgbm,0.7859034266158459,0.9057104913678619,0.677382319173364,0.6329411764705882,0.7134831460674157,1.0,1.0,66,894
jit_R6,override_94,94,42,rf,0.7581642140003371,0.8159771754636234,0.6298472385428907,0.6217331499312242,0.7232635060639471,1.0,0.9848484848484849,66,1029
jit_R6,override_94,94,42,xgboost,0.7924595177575355,0.9024707412223667,0.6762589928057554,0.634207240948814,0.7493606138107417,1.0,0.9848484848484849,66,905
jit_R6,override_94,94,43,lightgbm,0.7859034266158459,0.9057104913678619,0.677382319173364,0.6329411764705882,0.7134831460674157,1.0,1.0,66,894
jit_R6,override_94,94,43,rf,0.7651679271026361,0.8394366197183099,0.6319444444444444,0.6251768033946252,0.7292817679558011,1.0,0.9848484848484849,66,1043
jit_R6,override_94,94,43,xgboost,0.7876240308018703,0.9064935064935065,0.6658767772511849,0.6317073170731707,0.7340425531914894,1.0,1.0,66,913
jit_R6,override_94,94,44,lightgbm,0.7859034266158459,0.9057104913678619,0.677382319173364,0.6329411764705882,0.7134831460674157,1.0,1.0,66,894
jit_R6,override_94,94,44,rf,0.7561799694558315,0.8,0.6317016317016317,0.6293706293706294,0.7198275862068966,1.0,0.9848484848484849,66,1028
jit_R6,override_94,94,44,xgboost,0.7868309610979843,0.8952879581151832,0.6682634730538922,0.6270136307311028,0.7435897435897436,1.0,0.9848484848484849,66,911
jit_R6,override_94,94,45,lightgbm,0.7859034266158459,0.9057104913678619,0.677382319173364,0.6329411764705882,0.7134831460674157,1.0,1.0,66,894
jit_R6,override_94,94,45,rf,0.7540445930688809,0.7994186046511628,0.6258823529411764,0.6258692628650904,0.7190527448869752,1.0,0.9848484848484849,66,1028
jit_R6,override_94,94,45,xgboost,0.7916440782109664,0.9033942558746736,0.6738868832731648,0.6401985111662531,0.7407407407407407,1.0,1.0,66,902
jit_R6,override_94,94,46,lightgbm,0.7859034266158459,0.9057104913678619,0.677382319173364,0.6329411764705882,0.7134831460674157,1.0,1.0,66,894
jit_R6,override_94,94,46,rf,0.757935049617474,0.8108882521489972,0.6255813953488372,0.6271186440677966,0.7260869565217392,1.0,0.9848484848484849,66,1038
jit_R6,override_94,94,46,xgboost,0.7874060316379533,0.9031413612565445,0.6587112171837709,0.6242197253433208,0.7509578544061303,1.0,0.9848484848484849,66,915
jit_R7,flat_183,183,42,lightgbm,0.8685517991290161,0.970550576184379,0.7754601226993865,0.8029739776951673,0.7937743190661478,1.0,1.0,66,0
jit_R7,flat_183,183,42,rf,0.8481835977344716,0.953125,0.7373167981961668,0.7885714285714286,0.7619047619047619,1.0,1.0,66,0
jit_R7,flat_183,183,42,xgboost,0.870627876600279,0.9652509652509652,0.7913669064748201,0.8121059268600253,0.7844155844155845,1.0,1.0,66,0
jit_R7,flat_183,183,43,lightgbm,0.8685517991290161,0.970550576184379,0.7754601226993865,0.8029739776951673,0.7937743190661478,1.0,1.0,66,0
jit_R7,flat_183,183,43,rf,0.8493193882788432,0.9517601043024772,0.7362514029180696,0.7914285714285715,0.7671568627450981,1.0,1.0,66,0
jit_R7,flat_183,183,43,xgboost,0.8705446498173501,0.9692307692307692,0.787515006002401,0.8141592920353983,0.7818181818181819,1.0,1.0,66,0
jit_R7,flat_183,183,44,lightgbm,0.8685517991290161,0.970550576184379,0.7754601226993865,0.8029739776951673,0.7937743190661478,1.0,1.0,66,0
jit_R7,flat_183,183,44,rf,0.8537745463852211,0.96248382923674,0.7442922374429224,0.7896995708154506,0.7723970944309927,1.0,1.0,66,0
jit_R7,flat_183,183,44,xgboost,0.8659020371031302,0.9653401797175867,0.7824019024970273,0.8094645080946451,0.7723035952063915,1.0,1.0,66,0
jit_R7,flat_183,183,45,lightgbm,0.8685517991290161,0.970550576184379,0.7754601226993865,0.8029739776951673,0.7937743190661478,1.0,1.0,66,0
