task,pair,auc_base
loro_to_16-09-24,Dropcam|SmartThings,0.9993517014648997
loro_to_16-09-24,Dropcam|TPLinkCam,0.9999779323494105
loro_to_16-09-24,Dropcam|TPLinkPlug,0.9969797158803911
loro_to_16-09-24,Dropcam|TribySpeaker,0.9937524029219531
loro_to_16-09-24,Dropcam|WithingsBabyMonitor,0.9993517014648997
loro_to_16-09-24,HPPrinter|NetatmoWeather,0.9968953267581543
loro_to_16-09-24,HPPrinter|NetatmoWelcome,0.9810703693242003
loro_to_16-09-24,HPPrinter|PIX-STAR,0.9817488793270118
loro_to_16-09-24,HPPrinter|SamsungSmartCam,0.9734908669350093
loro_to_16-09-24,HPPrinter|SmartThings,0.995135309025571
loro_to_16-09-24,HPPrinter|TPLinkCam,0.9843020541549954
loro_to_16-09-24,HPPrinter|TPLinkPlug,0.9717633700275937
loro_to_16-09-24,HPPrinter|TribySpeaker,0.9890495413851814
loro_to_16-09-24,HPPrinter|WithingsBabyMonitor,0.9988117796138065
loro_to_16-09-24,NetatmoWeather|NetatmoWelcome,0.9988137411827476
loro_to_16-09-24,NetatmoWeather|PIX-STAR,0.9999966278646291
loro_to_16-09-24,NetatmoWeather|SamsungSmartCam,0.9972273223014696
loro_to_16-09-24,NetatmoWeather|SmartThings,0.9945561557956516
loro_to_16-09-24,NetatmoWeather|TPLinkCam,0.9987372399940367
loro_to_16-09-24,NetatmoWeather|TPLinkPlug,0.9988269525395852
loro_to_16-09-24,NetatmoWeather|TribySpeaker,0.9938465582311357
loro_to_16-09-24,NetatmoWeather|WithingsBabyMonitor,0.9996792834780971
loro_to_16-09-24,NetatmoWelcome|PIX-STAR,0.8934939144197005
loro_to_16-09-24,NetatmoWelcome|SamsungSmartCam,0.9794177474911533
loro_to_16-09-24,NetatmoWelcome|SmartThings,0.9666126254423338
loro_to_16-09-24,NetatmoWelcome|TPLinkCam,0.9388502950199689
loro_to_16-09-24,NetatmoWelcome|TPLinkPlug,0.9236496386930331
loro_to_16-09-24,NetatmoWelcome|TribySpeaker,0.7778812505394315
loro_to_16-09-24,NetatmoWelcome|WithingsBabyMonitor,0.9853014735305886
loro_to_16-09-24,PIX-STAR|SamsungSmartCam,0.971090683464397
loro_to_16-09-24,PIX-STAR|SmartThings,0.9759285736766615
loro_to_16-09-24,PIX-STAR|TPLinkCam,0.9667282643394436
loro_to_16-09-24,PIX-STAR|TPLinkPlug,0.9328055440599187
loro_to_16-09-24,PIX-STAR|TribySpeaker,0.9570277549221936
loro_to_16-09-24,PIX-STAR|WithingsBabyMonitor,0.9924958747543962
loro_to_16-09-24,SamsungSmartCam|SmartThings,0.9959454369983288
loro_to_16-09-24,SamsungSmartCam|TPLinkCam,0.9607995158847853
loro_to_16-09-24,SamsungSmartCam|TPLinkPlug,0.9578663059858818
loro_to_16-09-24,SamsungSmartCam|TribySpeaker,0.9821904251896837
loro_to_16-09-24,SamsungSmartCam|WithingsBabyMonitor,0.9987460670542727
loro_to_16-09-24,SmartThings|TPLinkCam,0.9915544649232241
loro_to_16-09-24,SmartThings|TPLinkPlug,0.9954257410863003
loro_to_16-09-24,SmartThings|TribySpeaker,0.9798443887358864
loro_to_16-09-24,SmartThings|WithingsBabyMonitor,0.9990197059215843
loro_to_16-09-24,TPLinkCam|TPLinkPlug,0.9655406872137828
loro_to_16-09-24,TPLinkCam|TribySpeaker,0.9531866668235922
loro_to_16-09-24,TPLinkCam|WithingsBabyMonitor,0.9989230986512252
loro_to_16-09-24,TPLinkPlug|TribySpeaker,0.9466461696452053
loro_to_16-09-24,TPLinkPlug|WithingsBabyMonitor,0.9996576872179572
loro_to_16-09-24,TribySpeaker|WithingsBabyMonitor,0.9833727608690537
loro_to_16-09-25,AmazonEcho|BelkinWemoMotion,0.9685359437892804
loro_to_16-09-25,AmazonEcho|BelkinWemoSwitch,0.9769616179805255
loro_to_16-09-25,AmazonEcho|Dropcam,0.9999872498018816
loro_to_16-09-25,AmazonEcho|HPPrinter,0.9884468493279663
loro_to_16-09-25,AmazonEcho|NetatmoWeather,0.9990859088733532
loro_to_16-09-25,AmazonEcho|NetatmoWelcome,0.9533291257679541
loro_to_16-09-25,AmazonEcho|PIX-STAR,0.945894205542756
loro_to_16-09-25,AmazonEcho|SamsungSmartCam,0.9826945484075984
loro_to_16-09-25,AmazonEcho|SmartThings,0.987769617650982
loro_to_16-09-25,AmazonEcho|TPLinkCam,0.9923908288805718
loro_to_16-09-25,AmazonEcho|TPLinkPlug,0.9733108760745678
loro_to_16-09-25,AmazonEcho|TribySpeaker,0.9542488564053071
loro_to_16-09-25,AmazonEcho|WithingsBabyMonitor,0.9975333270563127
loro_to_16-09-25,BelkinWemoMotion|BelkinWemoSwitch,0.6663059831775847
loro_to_16-09-25,BelkinWemoMotion|Dropcam,1.0
loro_to_16-09-25,BelkinWemoMotion|HPPrinter,0.9666430297609241
loro_to_16-09-25,BelkinWemoMotion|NetatmoWeather,0.9963730590275326
loro_to_16-09-25,BelkinWemoMotion|NetatmoWelcome,0.9604844388735886
loro_to_16-09-25,BelkinWemoMotion|PIX-STAR,0.9380823644830357
loro_to_16-09-25,BelkinWemoMotion|SamsungSmartCam,0.9716869590973645
loro_to_16-09-25,BelkinWemoMotion|SmartThings,0.998540102315436
loro_to_16-09-25,BelkinWemoMotion|TPLinkCam,0.9582717891078001
loro_to_16-09-25,BelkinWemoMotion|TPLinkPlug,0.9259903804782101
loro_to_16-09-25,BelkinWemoMotion|TribySpeaker,0.9751067093504069
loro_to_16-09-25,BelkinWemoMotion|WithingsBabyMonitor,0.9992109588933612
loro_to_16-09-25,BelkinWemoSwitch|Dropcam,1.0
loro_to_16-09-25,BelkinWemoSwitch|HPPrinter,0.9693754952961577
loro_to_16-09-25,BelkinWemoSwitch|NetatmoWeather,0.9959827068082134
loro_to_16-09-25,BelkinWemoSwitch|NetatmoWelcome,0.9641562507355884
loro_to_16-09-25,BelkinWemoSwitch|PIX-STAR,0.952243892802763
loro_to_16-09-25,BelkinWemoSwitch|SamsungSmartCam,0.9701071605112632
loro_to_16-09-25,BelkinWemoSwitch|SmartThings,0.999183496928183
loro_to_16-09-25,BelkinWemoSwitch|TPLinkCam,0.9709015959324908
loro_to_16-09-25,BelkinWemoSwitch|TPLinkPlug,0.9512558942072127
loro_to_16-09-25,BelkinWemoSwitch|TribySpeaker,0.9794133339610355
loro_to_16-09-25,BelkinWemoSwitch|WithingsBabyMonitor,0.9993865193136078
loro_to_16-09-25,Dropcam|HPPrinter,0.9995174540404397
loro_to_16-09-25,Dropcam|NetatmoWeather,1.0
loro_to_16-09-25,Dropcam|NetatmoWelcome,1.0
loro_to_16-09-25,Dropcam|PIX-STAR,1.0
loro_to_16-09-25,Dropcam|SamsungSmartCam,1.0
loro_to_16-09-25,Dropcam|SmartThings,0.9992997198879553
loro_to_16-09-25,Dropcam|TPLinkCam,1.0
loro_to_16-09-25,Dropcam|TPLinkPlug,0.9999999999999999
loro_to_16-09-25,Dropcam|TribySpeaker,1.0
loro_to_16-09-25,Dropcam|WithingsBabyMonitor,0.9992997198879552
loro_to_16-09-25,HPPrinter|NetatmoWeather,0.9999220276345833
loro_to_16-09-25,HPPrinter|NetatmoWelcome,0.9791843207871384
