unit,unit_type,config,model,seed,macro_f1,n_cols
loro_to_R4,loro,full94,xgboost,44,0.6625483023553383,94
loro_to_R4,loro,full94,lightgbm,44,0.6661799166983895,94
loro_to_R4,loro,full94,stacking,44,0.4464161480400376,94
loro_to_R4,loro,full94,rf::Camera,44,0.9228650137741047,94
loro_to_R4,loro,full94,rf::Light_T1,44,0.5348399246704332,94
loro_to_R4,loro,full94,rf::Light_XM,44,0.11442786069651742,94
loro_to_R4,loro,full94,rf::Sensor,44,0.7743589743589744,94
loro_to_R4,loro,full94,rf::Socket,44,1.0,94
loro_to_R4,loro,full94,xgboost::Camera,44,0.9365721997300944,94
loro_to_R4,loro,full94,xgboost::Light_T1,44,0.5312190287413281,94
loro_to_R4,loro,full94,xgboost::Light_XM,44,0.050761421319796954,94
loro_to_R4,loro,full94,xgboost::Sensor,44,0.7941888619854721,94
loro_to_R4,loro,full94,xgboost::Socket,44,1.0,94
loro_to_R4,loro,full94,lightgbm::Camera,44,0.9378378378378378,94
loro_to_R4,loro,full94,lightgbm::Light_T1,44,0.5449160908193484,94
loro_to_R4,loro,full94,lightgbm::Light_XM,44,0.055,94
loro_to_R4,loro,full94,lightgbm::Sensor,44,0.7931456548347613,94
loro_to_R4,loro,full94,lightgbm::Socket,44,1.0,94
loro_to_R4,loro,full94,stacking::Camera,44,0.9349593495934959,94
loro_to_R4,loro,full94,stacking::Light_T1,44,0.18313253012048192,94
loro_to_R4,loro,full94,stacking::Light_XM,44,0.06015037593984962,94
loro_to_R4,loro,full94,stacking::Sensor,44,0.053838484546360914,94
loro_to_R4,loro,full94,stacking::Socket,44,1.0,94
loro_to_R3,loro,full94,rf,44,0.6222269787634606,94
loro_to_R3,loro,full94,xgboost,44,0.5276304111997383,94
loro_to_R3,loro,full94,lightgbm,44,0.552736123006713,94
loro_to_R3,loro,full94,stacking,44,0.5143917112934255,94
loro_to_R3,loro,full94,rf::Camera,44,0.9692101740294511,94
loro_to_R3,loro,full94,rf::Light_T1,44,0.23604060913705585,94
loro_to_R3,loro,full94,rf::Light_XM,44,0.6355140186915887,94
loro_to_R3,loro,full94,rf::Sensor,44,0.27169811320754716,94
loro_to_R3,loro,full94,rf::Socket,44,0.99867197875166,94
loro_to_R3,loro,full94,xgboost::Camera,44,0.9307692307692308,94
loro_to_R3,loro,full94,xgboost::Light_T1,44,0.10540540540540541,94
loro_to_R3,loro,full94,xgboost::Light_XM,44,0.5902335456475584,94
loro_to_R3,loro,full94,xgboost::Sensor,44,0.013071895424836602,94
loro_to_R3,loro,full94,xgboost::Socket,44,0.99867197875166,94
loro_to_R3,loro,full94,lightgbm::Camera,44,0.9391979301423027,94
loro_to_R3,loro,full94,lightgbm::Light_T1,44,0.14225941422594143,94
loro_to_R3,loro,full94,lightgbm::Light_XM,44,0.6081632653061224,94
loro_to_R3,loro,full94,lightgbm::Sensor,44,0.07538802660753881,94
loro_to_R3,loro,full94,lightgbm::Socket,44,0.99867197875166,94
loro_to_R3,loro,full94,stacking::Camera,44,0.9159347553324969,94
loro_to_R3,loro,full94,stacking::Light_T1,44,0.2414307004470939,94
loro_to_R3,loro,full94,stacking::Light_XM,44,0.3746556473829201,94
loro_to_R3,loro,full94,stacking::Sensor,44,0.04126547455295736,94
loro_to_R3,loro,full94,stacking::Socket,44,0.99867197875166,94
loro_to_R2,loro,full94,rf,44,0.8232867427713974,94
loro_to_R2,loro,full94,xgboost,44,0.7793019568021312,94
loro_to_R2,loro,full94,lightgbm,44,0.7934265218076193,94
loro_to_R2,loro,full94,stacking,44,0.6422554550292006,94
loro_to_R2,loro,full94,rf::Camera,44,0.9673758865248226,94
loro_to_R2,loro,full94,rf::Light_T1,44,0.6628242074927954,94
loro_to_R2,loro,full94,rf::Light_XM,44,0.7841059602649006,94
loro_to_R2,loro,full94,rf::Sensor,44,0.7021276595744681,94
loro_to_R2,loro,full94,rf::Socket,44,1.0,94
loro_to_R2,loro,full94,xgboost::Camera,44,0.9511494252873564,94
loro_to_R2,loro,full94,xgboost::Light_T1,44,0.5258064516129032,94
loro_to_R2,loro,full94,xgboost::Light_XM,44,0.748730964467005,94
loro_to_R2,loro,full94,xgboost::Sensor,44,0.6708229426433915,94
loro_to_R2,loro,full94,xgboost::Socket,44,1.0,94
loro_to_R2,loro,full94,lightgbm::Camera,44,0.9572649572649573,94
loro_to_R2,loro,full94,lightgbm::Light_T1,44,0.5414012738853503,94
loro_to_R2,loro,full94,lightgbm::Light_XM,44,0.7630208333333334,94
loro_to_R2,loro,full94,lightgbm::Sensor,44,0.7054455445544554,94
loro_to_R2,loro,full94,lightgbm::Socket,44,1.0,94
loro_to_R2,loro,full94,stacking::Camera,44,0.9875862068965517,94
loro_to_R2,loro,full94,stacking::Light_T1,44,0.4321705426356589,94
loro_to_R2,loro,full94,stacking::Light_XM,44,0.056451612903225805,94
loro_to_R2,loro,full94,stacking::Sensor,44,0.7350689127105666,94
loro_to_R2,loro,full94,stacking::Socket,44,1.0,94
joint_tb,ceiling,full94,rf,44,0.8952958053023694,94
joint_tb,ceiling,full94,xgboost,44,0.9055941360109301,94
joint_tb,ceiling,full94,lightgbm,44,0.9073859758902374,94
joint_tb,ceiling,full94,stacking,44,0.8736649983571825,94
pos_R5,main,drop_rssi,rf,44,0.6790980733807815,86
pos_R5,main,drop_rssi,xgboost,44,0.7342433967721986,86
pos_R5,main,drop_rssi,lightgbm,44,0.7334187064794107,86
pos_R5,main,drop_rssi,stacking,44,0.7190883855149262,86
pos_R5,main,drop_rssi,rf::Camera,44,0.518783542039356,86
pos_R5,main,drop_rssi,rf::Light_T1,44,0.48158640226628896,86
pos_R5,main,drop_rssi,rf::Light_XM,44,0.7398692810457517,86
pos_R5,main,drop_rssi,rf::Sensor,44,0.6552511415525114,86
pos_R5,main,drop_rssi,rf::Socket,44,1.0,86
pos_R5,main,drop_rssi,xgboost::Camera,44,0.6319444444444444,86
pos_R5,main,drop_rssi,xgboost::Light_T1,44,0.5369318181818182,86
pos_R5,main,drop_rssi,xgboost::Light_XM,44,0.7903225806451613,86
pos_R5,main,drop_rssi,xgboost::Sensor,44,0.7120181405895691,86
pos_R5,main,drop_rssi,xgboost::Socket,44,1.0,86
pos_R5,main,drop_rssi,lightgbm::Camera,44,0.624561403508772,86
pos_R5,main,drop_rssi,lightgbm::Light_T1,44,0.5521126760563381,86
pos_R5,main,drop_rssi,lightgbm::Light_XM,44,0.7860026917900403,86
pos_R5,main,drop_rssi,lightgbm::Sensor,44,0.7044167610419027,86
pos_R5,main,drop_rssi,lightgbm::Socket,44,1.0,86
pos_R5,main,drop_rssi,stacking::Camera,44,0.6276422764227643,86
pos_R5,main,drop_rssi,stacking::Light_T1,44,0.514792899408284,86
pos_R5,main,drop_rssi,stacking::Light_XM,44,0.7635869565217391,86
pos_R5,main,drop_rssi,stacking::Sensor,44,0.689419795221843,86
pos_R5,main,drop_rssi,stacking::Socket,44,1.0,86
jit_R6,main,drop_rssi,rf,44,0.6995793706584985,86
jit_R6,main,drop_rssi,xgboost,44,0.7403680416247527,86
jit_R6,main,drop_rssi,lightgbm,44,0.7434294873428366,86
jit_R6,main,drop_rssi,stacking,44,0.7487998097328751,86
jit_R6,main,drop_rssi,rf::Camera,44,0.5759162303664922,86
jit_R6,main,drop_rssi,rf::Light_T1,44,0.5910064239828694,86
jit_R6,main,drop_rssi,rf::Light_XM,44,0.5978552278820375,86
jit_R6,main,drop_rssi,rf::Sensor,44,0.7331189710610932,86
jit_R6,main,drop_rssi,rf::Socket,44,1.0,86
jit_R6,main,drop_rssi,xgboost::Camera,44,0.6655683690280065,86
jit_R6,main,drop_rssi,xgboost::Light_T1,44,0.6221248630887185,86
jit_R6,main,drop_rssi,xgboost::Light_XM,44,0.6372155287817939,86
jit_R6,main,drop_rssi,xgboost::Sensor,44,0.7769314472252449,86
jit_R6,main,drop_rssi,xgboost::Socket,44,1.0,86
jit_R6,main,drop_rssi,lightgbm::Camera,44,0.6710526315789473,86
jit_R6,main,drop_rssi,lightgbm::Light_T1,44,0.621380846325167,86
jit_R6,main,drop_rssi,lightgbm::Light_XM,44,0.6421052631578947,86
jit_R6,main,drop_rssi,lightgbm::Sensor,44,0.782608695652174,86
jit_R6,main,drop_rssi,lightgbm::Socket,44,1.0,86
jit_R6,main,drop_rssi,stacking::Camera,44,0.6951026856240127,86
jit_R6,main,drop_rssi,stacking::Light_T1,44,0.6297968397291196,86
jit_R6,main,drop_rssi,stacking::Light_XM,44,0.6409574468085106,86
jit_R6,main,drop_rssi,stacking::Sensor,44,0.7781420765027323,86
jit_R6,main,drop_rssi,stacking::Socket,44,1.0,86
jit_R7,main,drop_rssi,rf,44,0.7964897807357314,86
jit_R7,main,drop_rssi,xgboost,44,0.8316268138828772,86
jit_R7,main,drop_rssi,lightgbm,44,0.8358327659297284,86
jit_R7,main,drop_rssi,stacking,44,0.8260033451164202,86
jit_R7,main,drop_rssi,rf::Camera,44,0.810368349249659,86
jit_R7,main,drop_rssi,rf::Light_T1,44,0.6905940594059405,86
jit_R7,main,drop_rssi,rf::Light_XM,44,0.7364341085271318,86
jit_R7,main,drop_rssi,rf::Sensor,44,0.7450523864959255,86
jit_R7,main,drop_rssi,rf::Socket,44,1.0,86
jit_R7,main,drop_rssi,xgboost::Camera,44,0.8671140939597315,86
jit_R7,main,drop_rssi,xgboost::Light_T1,44,0.7172582619339045,86
jit_R7,main,drop_rssi,xgboost::Light_XM,44,0.7737617135207496,86
jit_R7,main,drop_rssi,xgboost::Sensor,44,0.8,86
jit_R7,main,drop_rssi,xgboost::Socket,44,1.0,86
jit_R7,main,drop_rssi,lightgbm::Camera,44,0.870026525198939,86
jit_R7,main,drop_rssi,lightgbm::Light_T1,44,0.7326732673267327,86
jit_R7,main,drop_rssi,lightgbm::Light_XM,44,0.776,86
jit_R7,main,drop_rssi,lightgbm::Sensor,44,0.8004640371229699,86
jit_R7,main,drop_rssi,lightgbm::Socket,44,1.0,86
jit_R7,main,drop_rssi,stacking::Camera,44,0.8743589743589744,86
jit_R7,main,drop_rssi,stacking::Light_T1,44,0.7057324840764331,86
jit_R7,main,drop_rssi,stacking::Light_XM,44,0.7635402906208718,86
jit_R7,main,drop_rssi,stacking::Sensor,44,0.7863849765258216,86
jit_R7,main,drop_rssi,stacking::Socket,44,1.0,86
jit_R6_R7,main,drop_rssi,rf,44,0.7503925578206069,86
jit_R6_R7,main,drop_rssi,xgboost,44,0.7874568910271643,86
jit_R6_R7,main,drop_rssi,lightgbm,44,0.7910301232678153,86
jit_R6_R7,main,drop_rssi,stacking,44,0.7888187033976569,86
jit_R6_R7,main,drop_rssi,rf::Camera,44,0.7075038284839203,86
jit_R6_R7,main,drop_rssi,rf::Light_T1,44,0.6371986222732492,86
jit_R6_R7,main,drop_rssi,rf::Light_XM,44,0.6684210526315789,86
jit_R6_R7,main,drop_rssi,rf::Sensor,44,0.7388392857142857,86
jit_R6_R7,main,drop_rssi,rf::Socket,44,1.0,86
jit_R6_R7,main,drop_rssi,xgboost::Camera,44,0.7766272189349113,86
jit_R6_R7,main,drop_rssi,xgboost::Light_T1,44,0.6670520231213873,86
jit_R6_R7,main,drop_rssi,xgboost::Light_XM,44,0.7054886211512718,86
jit_R6_R7,main,drop_rssi,xgboost::Sensor,44,0.7881165919282511,86
jit_R6_R7,main,drop_rssi,xgboost::Socket,44,1.0,86
jit_R6_R7,main,drop_rssi,lightgbm::Camera,44,0.7812041116005873,86
jit_R6_R7,main,drop_rssi,lightgbm::Light_T1,44,0.6740914419695193,86
jit_R6_R7,main,drop_rssi,lightgbm::Light_XM,44,0.7086092715231788,86
jit_R6_R7,main,drop_rssi,lightgbm::Sensor,44,0.7912457912457912,86
jit_R6_R7,main,drop_rssi,lightgbm::Socket,44,1.0,86
jit_R6_R7,main,drop_rssi,stacking::Camera,44,0.7940552016985138,86
jit_R6_R7,main,drop_rssi,stacking::Light_T1,44,0.6654697785757032,86
jit_R6_R7,main,drop_rssi,stacking::Light_XM,44,0.7024519549370444,86
jit_R6_R7,main,drop_rssi,stacking::Sensor,44,0.7821165817770233,86
jit_R6_R7,main,drop_rssi,stacking::Socket,44,1.0,86
loro_to_R4,loro,drop_rssi,rf,44,0.7198816331870932,86
loro_to_R4,loro,drop_rssi,xgboost,44,0.7626329213907475,86
loro_to_R4,loro,drop_rssi,lightgbm,44,0.7644700953224918,86
loro_to_R4,loro,drop_rssi,stacking,44,0.7573937477545132,86
loro_to_R4,loro,drop_rssi,rf::Camera,44,0.622895622895623,86
loro_to_R4,loro,drop_rssi,rf::Light_T1,44,0.5817757009345794,86
loro_to_R4,loro,drop_rssi,rf::Light_XM,44,0.6473684210526316,86
loro_to_R4,loro,drop_rssi,rf::Sensor,44,0.7473684210526316,86
loro_to_R4,loro,drop_rssi,rf::Socket,44,1.0,86
loro_to_R4,loro,drop_rssi,xgboost::Camera,44,0.7576687116564417,86
loro_to_R4,loro,drop_rssi,xgboost::Light_T1,44,0.6220657276995305,86
loro_to_R4,loro,drop_rssi,xgboost::Light_XM,44,0.696,86
loro_to_R4,loro,drop_rssi,xgboost::Sensor,44,0.7374301675977654,86
loro_to_R4,loro,drop_rssi,xgboost::Socket,44,1.0,86
loro_to_R4,loro,drop_rssi,lightgbm::Camera,44,0.7630769230769231,86
loro_to_R4,loro,drop_rssi,lightgbm::Light_T1,44,0.6258823529411764,86
loro_to_R4,loro,drop_rssi,lightgbm::Light_XM,44,0.6816380449141347,86
loro_to_R4,loro,drop_rssi,lightgbm::Sensor,44,0.7517531556802244,86
loro_to_R4,loro,drop_rssi,lightgbm::Socket,44,1.0,86
loro_to_R4,loro,drop_rssi,stacking::Camera,44,0.7344173441734417,86
loro_to_R4,loro,drop_rssi,stacking::Light_T1,44,0.627700127064803,86
loro_to_R4,loro,drop_rssi,stacking::Light_XM,44,0.6827309236947792,86
loro_to_R4,loro,drop_rssi,stacking::Sensor,44,0.7421203438395415,86
loro_to_R4,loro,drop_rssi,stacking::Socket,44,1.0,86
loro_to_R3,loro,drop_rssi,rf,44,0.8226982432219103,86
loro_to_R3,loro,drop_rssi,xgboost,44,0.8428362305540655,86
loro_to_R3,loro,drop_rssi,lightgbm,44,0.8460666794811063,86
loro_to_R3,loro,drop_rssi,stacking,44,0.8349573423691135,86
loro_to_R3,loro,drop_rssi,rf::Camera,44,0.9243027888446215,86
loro_to_R3,loro,drop_rssi,rf::Light_T1,44,0.7313642756680732,86
loro_to_R3,loro,drop_rssi,rf::Light_XM,44,0.662807525325615,86
loro_to_R3,loro,drop_rssi,rf::Sensor,44,0.7963446475195822,86
loro_to_R3,loro,drop_rssi,rf::Socket,44,0.99867197875166,86
loro_to_R3,loro,drop_rssi,xgboost::Camera,44,0.9444444444444444,86
loro_to_R3,loro,drop_rssi,xgboost::Light_T1,44,0.7244318181818182,86
loro_to_R3,loro,drop_rssi,xgboost::Light_XM,44,0.7172995780590717,86
loro_to_R3,loro,drop_rssi,xgboost::Sensor,44,0.8293333333333334,86
loro_to_R3,loro,drop_rssi,xgboost::Socket,44,0.99867197875166,86
loro_to_R3,loro,drop_rssi,lightgbm::Camera,44,0.9424083769633508,86
loro_to_R3,loro,drop_rssi,lightgbm::Light_T1,44,0.7212643678160919,86
loro_to_R3,loro,drop_rssi,lightgbm::Light_XM,44,0.7134670487106017,86
loro_to_R3,loro,drop_rssi,lightgbm::Sensor,44,0.854521625163827,86
loro_to_R3,loro,drop_rssi,lightgbm::Socket,44,0.99867197875166,86
loro_to_R3,loro,drop_rssi,stacking::Camera,44,0.9065656565656566,86
loro_to_R3,loro,drop_rssi,stacking::Light_T1,44,0.7251461988304093,86
loro_to_R3,loro,drop_rssi,stacking::Light_XM,44,0.6964028776978417,86
loro_to_R3,loro,drop_rssi,stacking::Sensor,44,0.848,86
loro_to_R3,loro,drop_rssi,stacking::Socket,44,0.99867197875166,86
loro_to_R2,loro,drop_rssi,rf,44,0.731321031814996,86
loro_to_R2,loro,drop_rssi,xgboost,44,0.7708945159208844,86
loro_to_R2,loro,drop_rssi,lightgbm,44,0.7695565272276548,86
loro_to_R2,loro,drop_rssi,stacking,44,0.7772213835191941,86
loro_to_R2,loro,drop_rssi,rf::Camera,44,0.5225563909774437,86
loro_to_R2,loro,drop_rssi,rf::Light_T1,44,0.7123655913978495,86
loro_to_R2,loro,drop_rssi,rf::Light_XM,44,0.6290322580645161,86
loro_to_R2,loro,drop_rssi,rf::Sensor,44,0.7926509186351706,86
loro_to_R2,loro,drop_rssi,rf::Socket,44,1.0,86
loro_to_R2,loro,drop_rssi,xgboost::Camera,44,0.6014234875444839,86
loro_to_R2,loro,drop_rssi,xgboost::Light_T1,44,0.7540983606557377,86
loro_to_R2,loro,drop_rssi,xgboost::Light_XM,44,0.6865315852205006,86
loro_to_R2,loro,drop_rssi,xgboost::Sensor,44,0.8124191461836999,86
loro_to_R2,loro,drop_rssi,xgboost::Socket,44,1.0,86
loro_to_R2,loro,drop_rssi,lightgbm::Camera,44,0.6116838487972509,86
loro_to_R2,loro,drop_rssi,lightgbm::Light_T1,44,0.7319727891156462,86
loro_to_R2,loro,drop_rssi,lightgbm::Light_XM,44,0.7031055900621118,86
loro_to_R2,loro,drop_rssi,lightgbm::Sensor,44,0.8010204081632653,86
loro_to_R2,loro,drop_rssi,lightgbm::Socket,44,1.0,86
loro_to_R2,loro,drop_rssi,stacking::Camera,44,0.6356073211314476,86
loro_to_R2,loro,drop_rssi,stacking::Light_T1,44,0.7489481065918654,86
loro_to_R2,loro,drop_rssi,stacking::Light_XM,44,0.6885644768856448,86
loro_to_R2,loro,drop_rssi,stacking::Sensor,44,0.812987012987013,86
loro_to_R2,loro,drop_rssi,stacking::Socket,44,1.0,86
joint_tb,ceiling,drop_rssi,rf,44,0.8464670781043697,86
joint_tb,ceiling,drop_rssi,xgboost,44,0.8643013303433769,86
joint_tb,ceiling,drop_rssi,lightgbm,44,0.8694361668229084,86
joint_tb,ceiling,drop_rssi,stacking,44,0.8618920145504931,86
pos_R5,main,full94,rf,45,0.6935335986677011,94
pos_R5,main,full94,xgboost,45,0.6590326824903515,94
pos_R5,main,full94,lightgbm,45,0.6583908067353137,94
pos_R5,main,full94,stacking,45,0.7240201994254007,94
pos_R5,main,full94,rf::Camera,45,0.8597285067873304,94
pos_R5,main,full94,rf::Light_T1,45,0.28760330578512394,94
pos_R5,main,full94,rf::Light_XM,45,0.6842105263157895,94
pos_R5,main,full94,rf::Sensor,45,0.6361256544502618,94
pos_R5,main,full94,rf::Socket,45,1.0,94
pos_R5,main,full94,xgboost::Camera,45,0.9230769230769231,94
pos_R5,main,full94,xgboost::Light_T1,45,0.08185053380782918,94
pos_R5,main,full94,xgboost::Light_XM,45,0.7048054919908466,94
pos_R5,main,full94,xgboost::Sensor,45,0.5854304635761589,94
pos_R5,main,full94,xgboost::Socket,45,1.0,94
pos_R5,main,full94,lightgbm::Camera,45,0.8625730994152047,94
pos_R5,main,full94,lightgbm::Light_T1,45,0.14965986394557823,94
pos_R5,main,full94,lightgbm::Light_XM,45,0.7060158910329172,94
pos_R5,main,full94,lightgbm::Sensor,45,0.5737051792828686,94
pos_R5,main,full94,lightgbm::Socket,45,1.0,94
pos_R5,main,full94,stacking::Camera,45,0.9046242774566474,94
pos_R5,main,full94,stacking::Light_T1,45,0.3902439024390244,94
pos_R5,main,full94,stacking::Light_XM,45,0.6760869565217391,94
pos_R5,main,full94,stacking::Sensor,45,0.6491458607095927,94
pos_R5,main,full94,stacking::Socket,45,1.0,94
jit_R6,main,full94,rf,45,0.7442315034210465,94
jit_R6,main,full94,xgboost,45,0.7812458699608165,94
jit_R6,main,full94,lightgbm,45,0.7640759809256255,94
jit_R6,main,full94,stacking,45,0.698584351792109,94
jit_R6,main,full94,rf::Camera,45,0.7994186046511628,94
jit_R6,main,full94,rf::Light_T1,45,0.611764705882353,94
jit_R6,main,full94,rf::Light_XM,45,0.6224066390041494,94
jit_R6,main,full94,rf::Sensor,45,0.6875675675675675,94
jit_R6,main,full94,rf::Socket,45,1.0,94
jit_R6,main,full94,xgboost::Camera,45,0.9033942558746736,94
jit_R6,main,full94,xgboost::Light_T1,45,0.6306306306306306,94
jit_R6,main,full94,xgboost::Light_XM,45,0.6502793296089385,94
jit_R6,main,full94,xgboost::Sensor,45,0.7219251336898396,94
jit_R6,main,full94,xgboost::Socket,45,1.0,94
jit_R6,main,full94,lightgbm::Camera,45,0.9057104913678619,94
jit_R6,main,full94,lightgbm::Light_T1,45,0.5947441217150761,94
jit_R6,main,full94,lightgbm::Light_XM,45,0.640625,94
jit_R6,main,full94,lightgbm::Sensor,45,0.6793002915451894,94
jit_R6,main,full94,lightgbm::Socket,45,1.0,94
jit_R6,main,full94,stacking::Camera,45,0.8897849462365591,94
jit_R6,main,full94,stacking::Light_T1,45,0.38786279683377306,94
jit_R6,main,full94,stacking::Light_XM,45,0.5446009389671361,94
jit_R6,main,full94,stacking::Sensor,45,0.6706730769230769,94
jit_R6,main,full94,stacking::Socket,45,1.0,94
jit_R7,main,full94,rf,45,0.8258894059214619,94
jit_R7,main,full94,xgboost,45,0.8216756028209227,94
jit_R7,main,full94,lightgbm,45,0.8088477748505276,94
jit_R7,main,full94,stacking,45,0.7364842309390303,94
jit_R7,main,full94,rf::Camera,45,0.9389920424403183,94
jit_R7,main,full94,rf::Light_T1,45,0.6972255729794934,94
jit_R7,main,full94,rf::Light_XM,45,0.7195767195767195,94
jit_R7,main,full94,rf::Sensor,45,0.7736526946107785,94
jit_R7,main,full94,rf::Socket,45,1.0,94
jit_R7,main,full94,xgboost::Camera,45,0.9622886866059818,94
jit_R7,main,full94,xgboost::Light_T1,45,0.713422007255139,94
jit_R7,main,full94,xgboost::Light_XM,45,0.7131050767414404,94
jit_R7,main,full94,xgboost::Sensor,45,0.719562243502052,94
jit_R7,main,full94,xgboost::Socket,45,1.0,94
jit_R7,main,full94,lightgbm::Camera,45,0.9703989703989704,94
jit_R7,main,full94,lightgbm::Light_T1,45,0.7016645326504481,94
jit_R7,main,full94,lightgbm::Light_XM,45,0.6986155484558041,94
jit_R7,main,full94,lightgbm::Sensor,45,0.6735598227474151,94
jit_R7,main,full94,lightgbm::Socket,45,1.0,94
jit_R7,main,full94,stacking::Camera,45,0.9623865110246433,94
jit_R7,main,full94,stacking::Light_T1,45,0.39330543933054396,94
jit_R7,main,full94,stacking::Light_XM,45,0.6026785714285714,94
jit_R7,main,full94,stacking::Sensor,45,0.7240506329113924,94
jit_R7,main,full94,stacking::Socket,45,1.0,94
jit_R6_R7,main,full94,rf,45,0.7853689907707928,94
jit_R6_R7,main,full94,xgboost,45,0.8015599271011714,94
jit_R6_R7,main,full94,lightgbm,45,0.7867283612645614,94
jit_R6_R7,main,full94,stacking,45,0.7176565268088982,94
jit_R6_R7,main,full94,rf::Camera,45,0.8723994452149791,94
jit_R6_R7,main,full94,rf::Light_T1,45,0.653960690887433,94
jit_R6_R7,main,full94,rf::Light_XM,45,0.6720757268424611,94
jit_R6_R7,main,full94,rf::Sensor,45,0.7284090909090909,94
jit_R6_R7,main,full94,rf::Socket,45,1.0,94
jit_R6_R7,main,full94,xgboost::Camera,45,0.9328990228013029,94
jit_R6_R7,main,full94,xgboost::Light_T1,45,0.6733167082294265,94
jit_R6_R7,main,full94,xgboost::Light_XM,45,0.6808266360505166,94
jit_R6_R7,main,full94,xgboost::Sensor,45,0.7207572684246112,94
jit_R6_R7,main,full94,xgboost::Socket,45,1.0,94
jit_R6_R7,main,full94,lightgbm::Camera,45,0.938562091503268,94
jit_R6_R7,main,full94,lightgbm::Light_T1,45,0.6502659574468085,94
jit_R6_R7,main,full94,lightgbm::Light_XM,45,0.6683647478349465,94
jit_R6_R7,main,full94,lightgbm::Sensor,45,0.6764490095377843,94
jit_R6_R7,main,full94,lightgbm::Socket,45,1.0,94
jit_R6_R7,main,full94,stacking::Camera,45,0.9267326732673268,94
jit_R6_R7,main,full94,stacking::Light_T1,45,0.3905084745762712,94
jit_R6_R7,main,full94,stacking::Light_XM,45,0.5743707093821511,94
jit_R6_R7,main,full94,stacking::Sensor,45,0.6966707768187423,94
jit_R6_R7,main,full94,stacking::Socket,45,1.0,94
loro_to_R4,loro,full94,rf,45,0.6593248746488087,94
loro_to_R4,loro,full94,xgboost,45,0.6648087018489331,94
loro_to_R4,loro,full94,lightgbm,45,0.6661799166983895,94
loro_to_R4,loro,full94,stacking,45,0.44713027767854213,94
loro_to_R4,loro,full94,rf::Camera,45,0.9228650137741047,94
loro_to_R4,loro,full94,rf::Light_T1,45,0.5347091932457786,94
loro_to_R4,loro,full94,rf::Light_XM,45,0.06649616368286446,94
loro_to_R4,loro,full94,rf::Sensor,45,0.772554002541296,94
loro_to_R4,loro,full94,rf::Socket,45,1.0,94
loro_to_R4,loro,full94,xgboost::Camera,45,0.9408602150537635,94
loro_to_R4,loro,full94,xgboost::Light_T1,45,0.5231071779744346,94
loro_to_R4,loro,full94,xgboost::Light_XM,45,0.05513784461152882,94
loro_to_R4,loro,full94,xgboost::Sensor,45,0.8049382716049382,94
loro_to_R4,loro,full94,xgboost::Socket,45,1.0,94
loro_to_R4,loro,full94,lightgbm::Camera,45,0.9378378378378378,94
loro_to_R4,loro,full94,lightgbm::Light_T1,45,0.5449160908193484,94
loro_to_R4,loro,full94,lightgbm::Light_XM,45,0.055,94
loro_to_R4,loro,full94,lightgbm::Sensor,45,0.7931456548347613,94
loro_to_R4,loro,full94,lightgbm::Socket,45,1.0,94
loro_to_R4,loro,full94,stacking::Camera,45,0.9318801089918256,94
loro_to_R4,loro,full94,stacking::Light_T1,45,0.1837968561064087,94
loro_to_R4,loro,full94,stacking::Light_XM,45,0.06419753086419754,94
loro_to_R4,loro,full94,stacking::Sensor,45,0.055776892430278883,94
loro_to_R4,loro,full94,stacking::Socket,45,1.0,94
loro_to_R3,loro,full94,rf,45,0.6007335814901814,94
loro_to_R3,loro,full94,xgboost,45,0.5275090863358205,94
loro_to_R3,loro,full94,lightgbm,45,0.552736123006713,94
loro_to_R3,loro,full94,stacking,45,0.5102490890407803,94
loro_to_R3,loro,full94,rf::Camera,45,0.9692923898531375,94
loro_to_R3,loro,full94,rf::Light_T1,45,0.21223470661672908,94
loro_to_R3,loro,full94,rf::Light_XM,45,0.633177570093458,94
loro_to_R3,loro,full94,rf::Sensor,45,0.19029126213592232,94
loro_to_R3,loro,full94,rf::Socket,45,0.99867197875166,94
loro_to_R3,loro,full94,xgboost::Camera,45,0.9355670103092784,94
loro_to_R3,loro,full94,xgboost::Light_T1,45,0.10354223433242507,94
loro_to_R3,loro,full94,xgboost::Light_XM,45,0.5953878406708596,94
loro_to_R3,loro,full94,xgboost::Sensor,45,0.00437636761487965,94
loro_to_R3,loro,full94,xgboost::Socket,45,0.99867197875166,94
loro_to_R3,loro,full94,lightgbm::Camera,45,0.9391979301423027,94
loro_to_R3,loro,full94,lightgbm::Light_T1,45,0.14225941422594143,94
loro_to_R3,loro,full94,lightgbm::Light_XM,45,0.6081632653061224,94
loro_to_R3,loro,full94,lightgbm::Sensor,45,0.07538802660753881,94
loro_to_R3,loro,full94,lightgbm::Socket,45,0.99867197875166,94
loro_to_R3,loro,full94,stacking::Camera,45,0.9182389937106918,94
loro_to_R3,loro,full94,stacking::Light_T1,45,0.23546511627906977,94
loro_to_R3,loro,full94,stacking::Light_XM,45,0.36103151862464183,94
loro_to_R3,loro,full94,stacking::Sensor,45,0.03783783783783784,94
loro_to_R3,loro,full94,stacking::Socket,45,0.99867197875166,94
loro_to_R2,loro,full94,rf,45,0.8224666538968947,94
loro_to_R2,loro,full94,xgboost,45,0.776669932866919,94
loro_to_R2,loro,full94,lightgbm,45,0.7934265218076193,94
loro_to_R2,loro,full94,stacking,45,0.6364883345793698,94
