inner_task,pair,family,auc_base,auc_drop,d_auc,pool
g0_R2_R3_to_R4,Light_XM|Sensor,len,0.8811779365841941,0.8771318760509248,-0.00404606053326928,94
g0_R2_R3_to_R4,Light_XM|Sensor,singletons,0.8811779365841941,0.8793538313716072,-0.0018241052125869128,94
g0_R2_R3_to_R4,Light_XM|Sensor,interarrival,0.8811779365841941,0.8765013211626232,-0.004676615421570829,94
g0_R2_R3_to_R4,Light_XM|Sensor,subwin,0.8811779365841941,0.8847360677396109,0.0035581311554168105,94
g0_R2_R3_to_R4,Light_XM|Sensor,rssi,0.8811779365841941,0.9119475138121547,0.030769577227960587,94
g0_R2_R3_to_R4,Light_XM|Sensor,burst,0.8811779365841941,0.8341790775882778,-0.04699885899591627,94
g0_R2_R3_to_R4,Light_XM|Sensor,up,0.8811779365841941,0.8810353110737449,-0.00014262551044919025,94
g0_R2_R3_to_R4,Light_XM|Sensor,down,0.8811779365841941,0.8724702738409801,-0.008707662743213995,94
g0_R2_R3_to_R4,Light_XM|Sensor,unique,0.8811779365841941,0.8631695892385298,-0.018008347345664255,94
g0_R2_R3_to_R4,Light_XM|Socket,subtype,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,len,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,singletons,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,interarrival,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,subwin,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,rssi,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,burst,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,up,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,down,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Light_XM|Socket,unique,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,subtype,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,len,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,singletons,1.0,0.9999924933941869,-7.506605813056844e-06,94
g0_R2_R3_to_R4,Sensor|Socket,interarrival,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,subwin,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,rssi,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,burst,1.0,1.0,0.0,94
g0_R2_R3_to_R4,Sensor|Socket,up,1.0,0.9999699735767476,-3.002642325244942e-05,94
