filter_mode,task,task_type,scenario,train_rounds,test_rounds,train_samples,test_samples,feature_set,model,feature_count,parameter_count,accuracy,precision,recall,macro_f1,per_class_f1,confusion_matrix,source,seed
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_v3,94,1012154,0.5677735438214481,0.4605992439890368,0.5638080375737455,0.4948910187629904,"{'Camera': 0.8676470588235294, 'Light_T1': 0.04371584699453552, 'Light_XM': 0.5541284403669725, 'Sensor': 0.016985138004246284, 'Socket': 0.9919786096256684}","[[354, 1, 10, 0, 0], [1, 12, 247, 103, 0], [38, 29, 302, 0, 0], [53, 144, 162, 4, 1], [5, 0, 0, 0, 371]]",preserved_baseline,44
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_v5,94,1225296,0.5362003266194882,0.4405445368803119,0.5326114527194383,0.474508184541561,"{'Camera': 0.8104426787741204, 'Light_T1': 0.09076175040518639, 'Light_XM': 0.4887063655030801, 'Sensor': 0.004310344827586207, 'Socket': 0.978319783197832}","[[357, 4, 4, 0, 0], [1, 28, 235, 99, 0], [61, 70, 238, 0, 0], [84, 150, 128, 1, 1], [13, 2, 0, 0, 361]]",preserved_baseline,44
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_inception,94,763092,0.5400108873162766,0.4703051822261639,0.5361364248039217,0.4924622422902056,"{'Camera': 0.8834827144686299, 'Light_T1': 0.050073637702503684, 'Light_XM': 0.4959677419354839, 'Sensor': 0.03411513859275053, 'Socket': 0.99867197875166}","[[345, 20, 0, 0, 0], [1, 17, 248, 97, 0], [38, 85, 246, 0, 0], [32, 194, 129, 8, 1], [0, 0, 0, 0, 376]]",strict_split_trained,44
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_tcn,94,814854,0.5661404463799673,0.4573677733141323,0.5621968216880104,0.4942397938225635,"{'Camera': 0.8585131894484412, 'Light_T1': 0.03826086956521739, 'Light_XM': 0.565425023877746, 'Sensor': 0.01702127659574468, 'Socket': 0.9919786096256684}","[[358, 6, 1, 0, 0], [1, 11, 249, 102, 0], [49, 24, 296, 0, 0], [56, 171, 132, 4, 1], [5, 0, 0, 0, 371]]",strict_split_trained,44
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_convnext,94,1079570,0.5710397387044094,0.4843698275817547,0.5671937125570976,0.5133762170844343,"{'Camera': 0.8669201520912547, 'Light_T1': 0.1111111111111111, 'Light_XM': 0.5784313725490197, 'Sensor': 0.017094017094017096, 'Socket': 0.9933244325767691}","[[342, 15, 8, 0, 0], [2, 36, 225, 100, 0], [30, 44, 295, 0, 0], [46, 190, 123, 4, 1], [4, 0, 0, 0, 372]]",strict_split_trained,44
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_v3,94,1012154,0.6745594713656388,0.7163493304905196,0.6745593527036046,0.6773361107428025,"{'Camera': 0.7202797202797203, 'Light_T1': 0.48297213622291024, 'Light_XM': 0.5880829015544041, 'Sensor': 0.5967213114754099, 'Socket': 0.9986244841815681}","[[206, 0, 75, 80, 1], [2, 156, 79, 126, 0], [2, 63, 227, 73, 0], [0, 64, 26, 273, 0], [0, 0, 0, 0, 363]]",preserved_baseline,44
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_v5,94,1225296,0.7224669603524229,0.7374293009324638,0.7226333110871066,0.7191467333591592,"{'Camera': 0.8974739970282318, 'Light_T1': 0.44594594594594594, 'Light_XM': 0.6222826086956522, 'Sensor': 0.6341463414634146, 'Socket': 0.9958847736625515}","[[302, 0, 19, 38, 3], [4, 132, 100, 127, 0], [4, 44, 229, 88, 0], [1, 53, 23, 286, 0], [0, 0, 0, 0, 363]]",preserved_baseline,44
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_inception,94,763092,0.6822687224669604,0.7027700798849363,0.6825530703858521,0.6861943680376199,"{'Camera': 0.8680981595092024, 'Light_T1': 0.4906204906204906, 'Light_XM': 0.5103244837758112, 'Sensor': 0.5701254275940707, 'Socket': 0.9918032786885246}","[[283, 4, 30, 39, 6], [2, 170, 72, 119, 0], [3, 83, 173, 106, 0], [2, 73, 38, 250, 0], [0, 0, 0, 0, 363]]",strict_split_trained,44
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_tcn,94,814854,0.7230176211453745,0.7389971148813965,0.7229922321680439,0.7130914698616304,"{'Camera': 0.8553654743390358, 'Light_T1': 0.37294332723948814, 'Light_XM': 0.6276715410573678, 'Sensor': 0.7135922330097088, 'Socket': 0.9958847736625515}","[[275, 0, 51, 33, 3], [2, 102, 178, 81, 0], [2, 31, 279, 53, 0], [2, 51, 16, 294, 0], [0, 0, 0, 0, 363]]",strict_split_trained,44
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_convnext,94,1079570,0.664647577092511,0.6894807169852905,0.664881422607629,0.6696723974696183,"{'Camera': 0.8668730650154799, 'Light_T1': 0.4485407066052227, 'Light_XM': 0.5196629213483146, 'Sensor': 0.5241844769403825, 'Socket': 0.989100817438692}","[[280, 0, 33, 41, 8], [2, 146, 82, 133, 0], [2, 59, 185, 119, 0], [0, 83, 47, 233, 0], [0, 0, 0, 0, 363]]",strict_split_trained,44
raw_all,position_R2_R3_R4_to_R5,fixed_split,OOD_Position,"['R2', 'R3', 'R4']",['R5'],5506,1816,all_features,cnn1d_v3,94,1012154,0.3992290748898678,0.4892131480236371,0.3995921288805019,0.4346823206107409,"{'Camera': 0.7445742904841403, 'Light_T1': 0.0021482277121374865, 'Light_XM': 0.10880829015544041, 'Sensor': 0.31788079470198677, 'Socket': 1.0}","[[223, 0, 108, 32, 0], [3, 1, 249, 112, 0], [3, 316, 42, 2, 0], [7, 249, 10, 96, 0], [0, 0, 0, 0, 363]]",preserved_baseline,44
raw_all,position_R2_R3_R4_to_R5,fixed_split,OOD_Position,"['R2', 'R3', 'R4']",['R5'],5506,1816,all_features,cnn1d_v5,94,1225296,0.4019823788546255,0.5160021288008314,0.4023332267932971,0.441194274834768,"{'Camera': 0.7529021558872305, 'Light_T1': 0.0, 'Light_XM': 0.12925969447708577, 'Sensor': 0.3238095238095238, 'Socket': 1.0}","[[227, 0, 114, 22, 0], [5, 0, 306, 54, 0], [1, 305, 55, 2, 0], [7, 257, 13, 85, 0], [0, 0, 0, 0, 363]]",preserved_baseline,44
raw_all,position_R2_R3_R4_to_R5,fixed_split,OOD_Position,"['R2', 'R3', 'R4']",['R5'],5506,1816,all_features,cnn1d_inception,94,763092,0.4361233480176211,0.5354275971064555,0.4364915094262913,0.4696264459210364,"{'Camera': 0.8473520249221184, 'Light_T1': 0.0022148394241417496, 'Light_XM': 0.16587677725118483, 'Sensor': 0.33268858800773693, 'Socket': 1.0}","[[272, 1, 81, 9, 0], [3, 1, 304, 57, 0], [1, 289, 70, 3, 0], [3, 247, 26, 86, 0], [0, 0, 0, 0, 363]]",strict_split_trained,44
raw_all,position_R2_R3_R4_to_R5,fixed_split,OOD_Position,"['R2', 'R3', 'R4']",['R5'],5506,1816,all_features,cnn1d_tcn,94,814854,0.4636563876651982,0.5422978523535998,0.4641478058486101,0.4966304468449661,"{'Camera': 0.8220472440944881, 'Light_T1': 0.004678362573099415, 'Light_XM': 0.1457286432160804, 'Sensor': 0.5120772946859904, 'Socket': 0.9986206896551724}","[[261, 0, 83, 19, 0], [4, 2, 283, 76, 0], [1, 299, 58, 5, 0], [6, 189, 8, 159, 0], [0, 0, 1, 0, 362]]",strict_split_trained,44
raw_all,position_R2_R3_R4_to_R5,fixed_split,OOD_Position,"['R2', 'R3', 'R4']",['R5'],5506,1816,all_features,cnn1d_convnext,94,1079570,0.4713656387665198,0.5406153674797552,0.4717335064661044,0.4931851647552294,"{'Camera': 0.9032258064516129, 'Light_T1': 0.009060022650056626, 'Light_XM': 0.25, 'Sensor': 0.305019305019305, 'Socket': 0.9986206896551724}","[[308, 1, 45, 9, 0], [6, 4, 292, 63, 0], [0, 255, 103, 5, 0], [5, 258, 20, 79, 0], [0, 0, 1, 0, 362]]",strict_split_trained,44
raw_all,jitter_R2_R3_R4_to_R6_R7,fixed_split,OOD_Jitter,"['R2', 'R3', 'R4']","['R6', 'R7']",5506,3981,all_features,cnn1d_v3,94,1012154,0.6498367244410952,0.7149605561409207,0.6496925766487549,0.6480796704039956,"{'Camera': 0.8784258608573436, 'Light_T1': 0.3836734693877551, 'Light_XM': 0.5166261151662611, 'Sensor': 0.46725949878738887, 'Socket': 0.994413407821229}","[[625, 5, 89, 69, 9], [1, 235, 509, 45, 0], [0, 122, 637, 30, 0], [0, 73, 442, 289, 0], [0, 0, 0, 0, 801]]",preserved_baseline,44
raw_all,jitter_R2_R3_R4_to_R6_R7,fixed_split,OOD_Jitter,"['R2', 'R3', 'R4']","['R6', 'R7']",5506,3981,all_features,cnn1d_v5,94,1225296,0.6510926902788244,0.712041412447108,0.6510088823713845,0.6486731926391436,"{'Camera': 0.8870292887029289, 'Light_T1': 0.39203187250996013, 'Light_XM': 0.5206375153248877, 'Sensor': 0.44553644553644556, 'Socket': 0.9981308411214953}","[[636, 11, 76, 71, 3], [1, 246, 497, 46, 0], [0, 124, 637, 28, 0], [0, 84, 448, 272, 0], [0, 0, 0, 0, 801]]",preserved_baseline,44
raw_all,jitter_R2_R3_R4_to_R6_R7,fixed_split,OOD_Jitter,"['R2', 'R3', 'R4']","['R6', 'R7']",5506,3981,all_features,cnn1d_inception,94,763092,0.6634011554885707,0.7102734170533943,0.663262314563998,0.6685843702540277,"{'Camera': 0.8854748603351955, 'Light_T1': 0.4674983585029547, 'Light_XM': 0.5114112715416861, 'Sensor': 0.4785373608903021, 'Socket': 1.0}","[[634, 35, 62, 66, 0], [1, 356, 378, 55, 0], [0, 208, 549, 32, 0], [0, 134, 369, 301, 0], [0, 0, 0, 0, 801]]",strict_split_trained,44
raw_all,jitter_R2_R3_R4_to_R6_R7,fixed_split,OOD_Jitter,"['R2', 'R3', 'R4']","['R6', 'R7']",5506,3981,all_features,cnn1d_tcn,94,814854,0.6528510424516453,0.6975876625976966,0.6529370934909041,0.6525225173680423,"{'Camera': 0.8809523809523809, 'Light_T1': 0.4774011299435028, 'Light_XM': 0.5201401050788091, 'Sensor': 0.3853658536585366, 'Socket': 0.9987531172069826}","[[629, 8, 50, 108, 2], [0, 338, 401, 51, 0], [1, 164, 594, 30, 0], [1, 116, 450, 237, 0], [0, 0, 0, 0, 801]]",strict_split_trained,44
raw_all,jitter_R2_R3_R4_to_R6_R7,fixed_split,OOD_Jitter,"['R2', 'R3', 'R4']","['R6', 'R7']",5506,3981,all_features,cnn1d_convnext,94,1079570,0.6199447375031399,0.6911210138365586,0.6200809285249205,0.6145256884848851,"{'Camera': 0.8577555396711937, 'Light_T1': 0.3835820895522388, 'Light_XM': 0.49584158415841584, 'Sensor': 0.3360730593607306, 'Socket': 0.9993761696818465}","[[600, 8, 145, 43, 1], [1, 257, 490, 42, 0], [0, 141, 626, 22, 0], [1, 144, 475, 184, 0], [0, 0, 0, 0, 801]]",strict_split_trained,44
raw_all,single_round_R2,single_round,IID,['R2'],['R2'],1271,545,all_features,cnn1d_v3,94,1012154,0.9211009174311928,0.9204056865464632,0.9211009174311926,0.9205583539656792,"{'Camera': 1.0, 'Light_T1': 0.8018867924528302, 'Light_XM': 0.8144796380090498, 'Sensor': 0.9864253393665159, 'Socket': 1.0}","[[109, 0, 0, 0, 0], [0, 85, 22, 2, 0], [0, 18, 90, 1, 0], [0, 0, 0, 109, 0], [0, 0, 0, 0, 109]]",preserved_baseline,45
raw_all,single_round_R2,single_round,IID,['R2'],['R2'],1271,545,all_features,cnn1d_v5,94,1225296,0.9027522935779816,0.9032640424590888,0.9027522935779816,0.9018818414557764,"{'Camera': 0.9953917050691244, 'Light_T1': 0.7807017543859649, 'Light_XM': 0.7647058823529411, 'Sensor': 0.968609865470852, 'Socket': 1.0}","[[108, 0, 1, 0, 0], [0, 89, 16, 4, 0], [0, 29, 78, 2, 0], [0, 1, 0, 108, 0], [0, 0, 0, 0, 109]]",preserved_baseline,45
raw_all,single_round_R2,single_round,IID,['R2'],['R2'],1271,545,all_features,cnn1d_inception,94,763092,0.9045871559633027,0.9088367488367488,0.9045871559633027,0.9029086100233152,"{'Camera': 0.990909090909091, 'Light_T1': 0.7461139896373057, 'Light_XM': 0.7866108786610879, 'Sensor': 0.990909090909091, 'Socket': 1.0}","[[109, 0, 0, 0, 0], [0, 72, 36, 1, 0], [2, 12, 94, 1, 0], [0, 0, 0, 109, 0], [0, 0, 0, 0, 109]]",strict_split_trained,45
raw_all,single_round_R2,single_round,IID,['R2'],['R2'],1271,545,all_features,cnn1d_tcn,94,814854,0.9119266055045872,0.9099367690672038,0.9119266055045872,0.9106651292632602,"{'Camera': 0.990909090909091, 'Light_T1': 0.794392523364486, 'Light_XM': 0.8037383177570093, 'Sensor': 0.9642857142857143, 'Socket': 1.0}","[[109, 0, 0, 0, 0], [0, 85, 19, 5, 0], [1, 20, 86, 2, 0], [1, 0, 0, 108, 0], [0, 0, 0, 0, 109]]",strict_split_trained,45
raw_all,single_round_R2,single_round,IID,['R2'],['R2'],1271,545,all_features,cnn1d_convnext,94,1079570,0.908256880733945,0.908830066234554,0.9082568807339448,0.9077119251113552,"{'Camera': 0.9954337899543378, 'Light_T1': 0.7669902912621359, 'Light_XM': 0.7807017543859649, 'Sensor': 0.9954337899543378, 'Socket': 1.0}","[[109, 0, 0, 0, 0], [0, 79, 30, 0, 0], [1, 18, 89, 1, 0], [0, 0, 0, 109, 0], [0, 0, 0, 0, 109]]",strict_split_trained,45
raw_all,single_round_R3,single_round,IID,['R3'],['R3'],1285,552,all_features,cnn1d_v3,94,1012154,0.9510869565217392,0.951026026026026,0.950938544883499,0.95088309281199,"{'Camera': 0.981651376146789, 'Light_T1': 0.990909090909091, 'Light_XM': 0.8949771689497716, 'Sensor': 0.8868778280542986, 'Socket': 1.0}","[[107, 0, 0, 3, 0], [0, 109, 0, 0, 0], [1, 1, 98, 11, 0], [0, 1, 10, 98, 0], [0, 0, 0, 0, 113]]",preserved_baseline,45
raw_all,single_round_R3,single_round,IID,['R3'],['R3'],1285,552,all_features,cnn1d_v5,94,1225296,0.9510869565217392,0.9519980663873672,0.9509716054670182,0.9512166744176216,"{'Camera': 0.9861751152073732, 'Light_T1': 1.0, 'Light_XM': 0.8899082568807339, 'Sensor': 0.88, 'Socket': 1.0}","[[107, 0, 0, 3, 0], [0, 109, 0, 0, 0], [0, 0, 97, 14, 0], [0, 0, 10, 99, 0], [0, 0, 0, 0, 113]]",preserved_baseline,45
raw_all,single_round_R3,single_round,IID,['R3'],['R3'],1285,552,all_features,cnn1d_inception,94,763092,0.9510869565217392,0.9515037910512578,0.950938544883499,0.9510181083479894,"{'Camera': 0.9861751152073732, 'Light_T1': 0.990909090909091, 'Light_XM': 0.8990825688073395, 'Sensor': 0.8789237668161435, 'Socket': 1.0}","[[107, 0, 0, 3, 0], [0, 109, 0, 0, 0], [0, 0, 98, 13, 0], [0, 2, 9, 98, 0], [0, 0, 0, 0, 113]]",strict_split_trained,45
raw_all,single_round_R3,single_round,IID,['R3'],['R3'],1285,552,all_features,cnn1d_tcn,94,814854,0.947463768115942,0.947395190846518,0.9472026989458182,0.9472603511925756,"{'Camera': 0.981651376146789, 'Light_T1': 0.9954337899543378, 'Light_XM': 0.8928571428571429, 'Sensor': 0.8663594470046083, 'Socket': 1.0}","[[107, 0, 0, 3, 0], [0, 109, 0, 0, 0], [0, 0, 100, 11, 0], [1, 1, 13, 94, 0], [0, 0, 0, 0, 113]]",strict_split_trained,45
raw_all,single_round_R3,single_round,IID,['R3'],['R3'],1285,552,all_features,cnn1d_convnext,94,1079570,0.9492753623188406,0.9499318385783262,0.9489383795805816,0.9490371214753284,"{'Camera': 0.9861751152073732, 'Light_T1': 0.9954337899543378, 'Light_XM': 0.8956521739130435, 'Sensor': 0.8679245283018868, 'Socket': 1.0}","[[107, 0, 0, 3, 0], [0, 109, 0, 0, 0], [0, 0, 103, 8, 0], [0, 1, 16, 92, 0], [0, 0, 0, 0, 113]]",strict_split_trained,45
raw_all,single_round_R4,single_round,IID,['R4'],['R4'],1297,556,all_features,cnn1d_v3,94,1012154,0.9226618705035972,0.922960007599506,0.921584653878232,0.9215963952529826,"{'Camera': 0.9831932773109243, 'Light_T1': 0.8672566371681416, 'Light_XM': 0.8899521531100478, 'Sensor': 0.867579908675799, 'Socket': 1.0}","[[117, 0, 0, 0, 0], [1, 98, 3, 8, 0], [1, 9, 93, 7, 0], [2, 9, 3, 95, 0], [0, 0, 0, 0, 110]]",preserved_baseline,45
raw_all,single_round_R4,single_round,IID,['R4'],['R4'],1297,556,all_features,cnn1d_v5,94,1225296,0.908273381294964,0.9149073232478128,0.9068056713928272,0.9066648405666914,"{'Camera': 0.9915254237288136, 'Light_T1': 0.8421052631578947, 'Light_XM': 0.8773584905660378, 'Sensor': 0.8223350253807107, 'Socket': 1.0}","[[117, 0, 0, 0, 0], [0, 104, 3, 3, 0], [1, 12, 93, 4, 0], [1, 21, 6, 81, 0], [0, 0, 0, 0, 110]]",preserved_baseline,45
raw_all,single_round_R4,single_round,IID,['R4'],['R4'],1297,556,all_features,cnn1d_inception,94,763092,0.9046762589928058,0.910285606825716,0.9031859883236032,0.9030086551177215,"{'Camera': 0.9790794979079498, 'Light_T1': 0.8408163265306122, 'Light_XM': 0.8792270531400966, 'Sensor': 0.8159203980099502, 'Socket': 1.0}","[[117, 0, 0, 0, 0], [1, 103, 2, 4, 0], [0, 13, 91, 6, 0], [4, 19, 4, 82, 0], [0, 0, 0, 0, 110]]",strict_split_trained,45
raw_all,single_round_R4,single_round,IID,['R4'],['R4'],1297,556,all_features,cnn1d_tcn,94,814854,0.908273381294964,0.9108754356437104,0.9068390325271058,0.906413492619916,"{'Camera': 0.9873417721518988, 'Light_T1': 0.85, 'Light_XM': 0.8815165876777251, 'Sensor': 0.8177339901477833, 'Socket': 0.995475113122172}","[[117, 0, 0, 0, 0], [1, 102, 2, 5, 0], [0, 11, 93, 6, 0], [2, 17, 6, 83, 1], [0, 0, 0, 0, 110]]",strict_split_trained,45
raw_all,single_round_R4,single_round,IID,['R4'],['R4'],1297,556,all_features,cnn1d_convnext,94,1079570,0.9154676258992804,0.9198247474669806,0.9141451209341116,0.9145090345553146,"{'Camera': 0.9915254237288136, 'Light_T1': 0.8416666666666667, 'Light_XM': 0.8981481481481481, 'Sensor': 0.845771144278607, 'Socket': 0.9954337899543378}","[[117, 0, 0, 0, 0], [1, 101, 4, 4, 0], [0, 11, 97, 2, 0], [1, 18, 5, 85, 0], [0, 0, 0, 1, 109]]",strict_split_trained,45
raw_all,loro_R2_R3_to_R4,fixed_split,OOD_LORO,"['R2', 'R3']",['R4'],3653,1853,all_features,cnn1d_v3,94,1012154,0.7204533189422558,0.7327638320357861,0.7184863170633361,0.6743508688941646,"{'Camera': 0.9574468085106383, 'Light_T1': 0.5610687022900763, 'Light_XM': 0.08478802992518704, 'Sensor': 0.7738562091503268, 'Socket': 0.9945945945945946}","[[360, 19, 0, 10, 1], [1, 294, 15, 53, 2], [0, 307, 17, 44, 0], [1, 63, 1, 296, 1], [0, 0, 0, 0, 368]]",preserved_baseline,45
raw_all,loro_R2_R3_to_R4,fixed_split,OOD_LORO,"['R2', 'R3']",['R4'],3653,1853,all_features,cnn1d_v5,94,1225296,0.7112790070156503,0.6475707976235858,0.7090118210242083,0.6548808369634594,"{'Camera': 0.968421052631579, 'Light_T1': 0.54, 'Light_XM': 0.015463917525773196, 'Sensor': 0.7545787545787546, 'Socket': 0.9959404600811907}","[[368, 11, 0, 11, 0], [1, 270, 17, 77, 0], [0, 305, 3, 60, 0], [1, 49, 0, 309, 3], [0, 0, 0, 0, 368]]",preserved_baseline,45
raw_all,loro_R2_R3_to_R4,fixed_split,OOD_LORO,"['R2', 'R3']",['R4'],3653,1853,all_features,cnn1d_inception,94,763092,0.6983270372369131,0.6664007364834786,0.6969253100789812,0.6450457447440912,"{'Camera': 0.9287671232876712, 'Light_T1': 0.534288638689867, 'Light_XM': 0.030848329048843187, 'Sensor': 0.7353951890034365, 'Socket': 0.9959294436906377}","[[339, 30, 1, 19, 1], [0, 261, 13, 90, 1], [0, 282, 6, 80, 0], [1, 39, 1, 321, 0], [0, 0, 0, 1, 367]]",strict_split_trained,45
raw_all,loro_R2_R3_to_R4,fixed_split,OOD_LORO,"['R2', 'R3']",['R4'],3653,1853,all_features,cnn1d_tcn,94,814854,0.7145169994603346,0.6692648775219288,0.7128766836417734,0.6612793897552212,"{'Camera': 0.9489247311827957, 'Light_T1': 0.5555555555555556, 'Light_XM': 0.0399002493765586, 'Sensor': 0.7620164126611958, 'Socket': 1.0}","[[353, 29, 0, 8, 0], [1, 270, 25, 69, 0], [0, 271, 8, 89, 0], [0, 37, 0, 325, 0], [0, 0, 0, 0, 368]]",strict_split_trained,45
raw_all,loro_R2_R3_to_R4,fixed_split,OOD_LORO,"['R2', 'R3']",['R4'],3653,1853,all_features,cnn1d_convnext,94,1079570,0.6983270372369131,0.6312150647984552,0.6968738599556652,0.6465030342491023,"{'Camera': 0.9272976680384087, 'Light_T1': 0.5437441204139228, 'Light_XM': 0.005128205128205128, 'Sensor': 0.7563451776649747, 'Socket': 1.0}","[[338, 24, 6, 22, 0], [0, 289, 10, 66, 0], [0, 327, 1, 40, 0], [1, 58, 5, 298, 0], [0, 0, 0, 0, 368]]",strict_split_trained,45
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_v3,94,1012154,0.5677735438214481,0.4605992439890368,0.5638080375737455,0.4948910187629904,"{'Camera': 0.8676470588235294, 'Light_T1': 0.04371584699453552, 'Light_XM': 0.5541284403669725, 'Sensor': 0.016985138004246284, 'Socket': 0.9919786096256684}","[[354, 1, 10, 0, 0], [1, 12, 247, 103, 0], [38, 29, 302, 0, 0], [53, 144, 162, 4, 1], [5, 0, 0, 0, 371]]",preserved_baseline,45
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_v5,94,1225296,0.5362003266194882,0.4405445368803119,0.5326114527194383,0.474508184541561,"{'Camera': 0.8104426787741204, 'Light_T1': 0.09076175040518639, 'Light_XM': 0.4887063655030801, 'Sensor': 0.004310344827586207, 'Socket': 0.978319783197832}","[[357, 4, 4, 0, 0], [1, 28, 235, 99, 0], [61, 70, 238, 0, 0], [84, 150, 128, 1, 1], [13, 2, 0, 0, 361]]",preserved_baseline,45
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_inception,94,763092,0.5405552531301034,0.4748573904195494,0.5368180150218608,0.4962135305161522,"{'Camera': 0.88, 'Light_T1': 0.05730659025787966, 'Light_XM': 0.5391658189216684, 'Sensor': 0.02494802494802495, 'Socket': 0.9796472184531886}","[[341, 21, 3, 0, 0], [1, 20, 231, 111, 0], [20, 84, 265, 0, 0], [33, 210, 115, 6, 0], [15, 0, 0, 0, 361]]",strict_split_trained,45
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_tcn,94,814854,0.5672291780076211,0.4644808055107098,0.5632385831996852,0.4997400847774556,"{'Camera': 0.8853267570900123, 'Light_T1': 0.029605263157894735, 'Light_XM': 0.5692307692307692, 'Sensor': 0.017204301075268817, 'Socket': 0.9973333333333333}","[[359, 2, 4, 0, 0], [1, 9, 256, 97, 0], [35, 38, 296, 0, 0], [49, 196, 115, 4, 0], [2, 0, 0, 0, 374]]",strict_split_trained,45
raw_all,loro_R2_R4_to_R3,fixed_split,OOD_LORO,"['R2', 'R4']",['R3'],3669,1837,all_features,cnn1d_convnext,94,1079570,0.5623298856831791,0.4602006897370721,0.5585441577513311,0.4923883063638095,"{'Camera': 0.8200934579439252, 'Light_T1': 0.10380622837370242, 'Light_XM': 0.5353728489483748, 'Sensor': 0.013392857142857142, 'Socket': 0.9892761394101877}","[[351, 10, 4, 0, 0], [2, 30, 250, 81, 0], [64, 25, 280, 0, 0], [69, 148, 143, 3, 1], [5, 2, 0, 0, 369]]",strict_split_trained,45
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_v3,94,1012154,0.6745594713656388,0.7163493304905196,0.6745593527036046,0.6773361107428025,"{'Camera': 0.7202797202797203, 'Light_T1': 0.48297213622291024, 'Light_XM': 0.5880829015544041, 'Sensor': 0.5967213114754099, 'Socket': 0.9986244841815681}","[[206, 0, 75, 80, 1], [2, 156, 79, 126, 0], [2, 63, 227, 73, 0], [0, 64, 26, 273, 0], [0, 0, 0, 0, 363]]",preserved_baseline,45
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_v5,94,1225296,0.7224669603524229,0.7374293009324638,0.7226333110871066,0.7191467333591592,"{'Camera': 0.8974739970282318, 'Light_T1': 0.44594594594594594, 'Light_XM': 0.6222826086956522, 'Sensor': 0.6341463414634146, 'Socket': 0.9958847736625515}","[[302, 0, 19, 38, 3], [4, 132, 100, 127, 0], [4, 44, 229, 88, 0], [1, 53, 23, 286, 0], [0, 0, 0, 0, 363]]",preserved_baseline,45
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_inception,94,763092,0.6745594713656388,0.7042465011745851,0.6747213060682578,0.6802224407770174,"{'Camera': 0.7940691927512356, 'Light_T1': 0.5173410404624278, 'Light_XM': 0.5155195681511471, 'Sensor': 0.585081585081585, 'Socket': 0.989100817438692}","[[241, 1, 53, 59, 8], [1, 179, 89, 94, 0], [2, 81, 191, 91, 0], [1, 68, 43, 251, 0], [0, 0, 0, 0, 363]]",strict_split_trained,45
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_tcn,94,814854,0.7175110132158591,0.7414909814343872,0.7176076903975737,0.7179065081317311,"{'Camera': 0.8293460925039873, 'Light_T1': 0.5016181229773463, 'Light_XM': 0.5808080808080808, 'Sensor': 0.6805074971164936, 'Socket': 0.9972527472527473}","[[260, 0, 57, 43, 2], [1, 155, 117, 90, 0], [3, 56, 230, 76, 0], [1, 44, 23, 295, 0], [0, 0, 0, 0, 363]]",strict_split_trained,45
raw_all,loro_R3_R4_to_R2,fixed_split,OOD_LORO,"['R3', 'R4']",['R2'],3690,1816,all_features,cnn1d_convnext,94,1079570,0.6668502202643172,0.7006417473686112,0.6670913923781967,0.6698475564884238,"{'Camera': 0.8786482334869432, 'Light_T1': 0.4074074074074074, 'Light_XM': 0.5406976744186046, 'Sensor': 0.525231719876416, 'Socket': 0.9972527472527473}","[[286, 1, 25, 48, 2], [2, 121, 76, 164, 0], [1, 37, 186, 141, 0], [0, 72, 36, 255, 0], [0, 0, 0, 0, 363]]",strict_split_trained,45
