filter_mode,task,task_type,train_rounds,test_rounds,train_samples,test_samples,feature_set,model,feature_count,accuracy,precision,recall,macro_f1,per_class_f1,confusion_matrix,n_sources,target_env,grid_kind,split_mode
raw_all,g0_R2_to_R5,fixed_split,['R2'],['R5'],1816,1816,all_features,lightgbm,94,0.5743392070484582,0.7065189630588276,0.5742979105434813,0.5304088190730883,"{'Camera': 0.7832783278327833, 'Light_T1': 0.2451081359423275, 'Light_XM': 0.623688155922039, 'Sensor': 0.005509641873278237, 'Socket': 0.9944598337950139}","[[356, 6, 1, 0, 0], [173, 119, 73, 0, 0], [5, 150, 208, 0, 0], [8, 331, 22, 1, 0], [4, 0, 0, 0, 359]]",1,R5,ood,fixed
raw_all,g0_R2_to_R5,fixed_split,['R2'],['R5'],1816,1816,all_features,stacking,94,0.5886563876651982,0.7144169913596665,0.5885475048677955,0.5449837581753731,"{'Camera': 0.841726618705036, 'Light_T1': 0.2894472361809045, 'Light_XM': 0.5882352941176471, 'Sensor': 0.005509641873278237, 'Socket': 1.0}","[[351, 6, 6, 0, 0], [110, 144, 111, 0, 0], [3, 150, 210, 0, 0], [7, 330, 24, 1, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R3_to_R5,fixed_split,['R3'],['R5'],1837,1816,all_features,rf,94,0.6172907488986784,0.5863516549162987,0.618114850159049,0.5550758079556757,"{'Camera': 0.5454545454545454, 'Light_T1': 0.0, 'Light_XM': 0.652267818574514, 'Sensor': 0.5776566757493188, 'Socket': 1.0}","[[138, 0, 72, 153, 0], [1, 0, 153, 211, 0], [1, 3, 302, 57, 0], [3, 5, 36, 318, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R3_to_R5,fixed_split,['R3'],['R5'],1837,1816,all_features,xgboost,94,0.6585903083700441,0.5842298340149451,0.6594371642086359,0.5996844323185033,"{'Camera': 0.7257799671592775, 'Light_T1': 0.0, 'Light_XM': 0.5850746268656717, 'Sensor': 0.6875675675675675, 'Socket': 1.0}","[[221, 0, 94, 48, 0], [3, 0, 220, 142, 0], [14, 0, 294, 55, 0], [8, 2, 34, 318, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R3_to_R5,fixed_split,['R3'],['R5'],1837,1816,all_features,lightgbm,94,0.6563876651982379,0.5850751816991453,0.6572424394624294,0.5963932715979774,"{'Camera': 0.7092436974789916, 'Light_T1': 0.0, 'Light_XM': 0.5891783567134269, 'Sensor': 0.6835443037974683, 'Socket': 1.0}","[[211, 0, 100, 52, 0], [3, 0, 209, 153, 0], [12, 0, 294, 57, 0], [6, 0, 32, 324, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R3_to_R5,fixed_split,['R3'],['R5'],1837,1816,all_features,stacking,94,0.6613436123348018,0.5879831556601597,0.6622087271509672,0.6001989662916698,"{'Camera': 0.714765100671141, 'Light_T1': 0.0, 'Light_XM': 0.602238046795524, 'Sensor': 0.683991683991684, 'Socket': 1.0}","[[213, 0, 95, 55, 0], [3, 0, 201, 161, 0], [12, 0, 296, 55, 0], [5, 0, 28, 329, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R4_to_R5,fixed_split,['R4'],['R5'],1853,1816,all_features,rf,94,0.6024229074889867,0.7432563446511746,0.6021924980386,0.6118622565305192,"{'Camera': 0.5155038759689923, 'Light_T1': 0.4638655462184874, 'Light_XM': 0.5625, 'Sensor': 0.5174418604651163, 'Socket': 1.0}","[[133, 171, 0, 59, 0], [2, 276, 0, 87, 0], [2, 215, 144, 2, 0], [16, 163, 5, 178, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R4_to_R5,fixed_split,['R4'],['R5'],1853,1816,all_features,xgboost,94,0.5484581497797357,0.6949912083155232,0.5480507989564497,0.5374861638421328,"{'Camera': 0.2570093457943925, 'Light_T1': 0.4599686028257457, 'Light_XM': 0.6193078324225865, 'Sensor': 0.3511450381679389, 'Socket': 1.0}","[[55, 202, 0, 106, 0], [1, 293, 1, 70, 0], [1, 190, 170, 2, 0], [8, 224, 15, 115, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R4_to_R5,fixed_split,['R4'],['R5'],1853,1816,all_features,lightgbm,94,0.5875550660792952,0.7300253190166652,0.5870741207997217,0.5705608881469147,"{'Camera': 0.27230046948356806, 'Light_T1': 0.4984567901234568, 'Light_XM': 0.6918032786885245, 'Sensor': 0.3902439024390244, 'Socket': 1.0}","[[58, 245, 0, 60, 0], [1, 323, 2, 39, 0], [1, 150, 211, 1, 0], [3, 213, 34, 112, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R4_to_R5,fixed_split,['R4'],['R5'],1853,1816,all_features,stacking,94,0.6013215859030837,0.7178926252836085,0.6009147181411412,0.5973682374027858,"{'Camera': 0.40085287846481876, 'Light_T1': 0.49754500818330605, 'Light_XM': 0.6983606557377049, 'Sensor': 0.39008264462809916, 'Socket': 1.0}","[[94, 203, 0, 66, 0], [2, 304, 2, 57, 0], [1, 147, 213, 2, 0], [9, 203, 32, 118, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R6_to_R5,fixed_split,['R6'],['R5'],1988,1816,all_features,rf,94,0.6850220264317181,0.758106323616154,0.6858082959035878,0.6481077483187285,"{'Camera': 0.7313432835820896, 'Light_T1': 0.18225419664268586, 'Light_XM': 0.702054794520548, 'Sensor': 0.6248864668483197, 'Socket': 1.0}","[[294, 6, 1, 62, 0], [129, 38, 7, 191, 0], [8, 8, 205, 142, 0], [10, 0, 8, 344, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R6_to_R5,fixed_split,['R6'],['R5'],1988,1816,all_features,xgboost,94,0.6696035242290749,0.640759197709496,0.6704139570366358,0.6145943318340348,"{'Camera': 0.6359360301034808, 'Light_T1': 0.02544529262086514, 'Light_XM': 0.717948717948718, 'Sensor': 0.6936416184971098, 'Socket': 1.0}","[[338, 0, 0, 25, 0], [259, 5, 2, 99, 0], [52, 22, 210, 79, 0], [51, 1, 10, 300, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R6_to_R5,fixed_split,['R6'],['R5'],1988,1816,all_features,lightgbm,94,0.6965859030837004,0.6748173947769525,0.6974310632799862,0.6371043081512324,"{'Camera': 0.6805970149253732, 'Light_T1': 0.041237113402061855, 'Light_XM': 0.744408945686901, 'Sensor': 0.7192784667418264, 'Socket': 1.0}","[[342, 0, 0, 21, 0], [253, 8, 10, 94, 0], [24, 15, 233, 91, 0], [23, 0, 20, 319, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R6_to_R5,fixed_split,['R6'],['R5'],1988,1816,all_features,stacking,94,0.6905286343612335,0.668192548981292,0.6913735262396017,0.6335048666578336,"{'Camera': 0.6752475247524753, 'Light_T1': 0.04534005037783375, 'Light_XM': 0.7315436241610739, 'Sensor': 0.7153931339977851, 'Socket': 1.0}","[[341, 0, 0, 22, 0], [256, 9, 4, 96, 0], [23, 22, 218, 100, 0], [27, 1, 11, 323, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R7_to_R5,fixed_split,['R7'],['R5'],1993,1816,all_features,rf,94,0.7015418502202643,0.7479031407717617,0.7021398118015086,0.6762013268516971,"{'Camera': 0.6384892086330936, 'Light_T1': 0.24615384615384617, 'Light_XM': 0.7800312012480499, 'Sensor': 0.7163323782234957, 'Socket': 1.0}","[[355, 2, 1, 5, 0], [227, 56, 12, 70, 0], [83, 19, 250, 11, 0], [84, 13, 15, 250, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R7_to_R5,fixed_split,['R7'],['R5'],1993,1816,all_features,xgboost,94,0.5313876651982379,0.6500064437533019,0.5318554708308602,0.4910201945917354,"{'Camera': 0.46598202824133506, 'Light_T1': 0.0, 'Light_XM': 0.5120967741935484, 'Sensor': 0.4811715481171548, 'Socket': 0.995850622406639}","[[363, 0, 0, 0, 0], [365, 0, 0, 0, 0], [225, 10, 127, 1, 0], [239, 2, 6, 115, 0], [3, 0, 0, 0, 360]]",1,R5,ood,fixed
raw_all,g0_R7_to_R5,fixed_split,['R7'],['R5'],1993,1816,all_features,lightgbm,94,0.44438325991189426,0.6383272939314424,0.4446768031901131,0.3639232517513439,"{'Camera': 0.42160278745644597, 'Light_T1': 0.0, 'Light_XM': 0.23557692307692307, 'Sensor': 0.16243654822335024, 'Socket': 1.0}","[[363, 0, 0, 0, 0], [365, 0, 0, 0, 0], [309, 5, 49, 0, 0], [322, 4, 4, 32, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R7_to_R5,fixed_split,['R7'],['R5'],1993,1816,all_features,stacking,94,0.4741189427312775,0.6572263139226773,0.4744638753177176,0.419445974009656,"{'Camera': 0.47389033942558745, 'Light_T1': 0.0, 'Light_XM': 0.3595505617977528, 'Sensor': 0.2637889688249401, 'Socket': 1.0}","[[363, 0, 0, 0, 0], [365, 0, 0, 0, 0], [201, 82, 80, 0, 0], [240, 65, 2, 55, 0], [0, 0, 0, 0, 363]]",1,R5,ood,fixed
raw_all,g0_R2_R3_to_R5,fixed_split,"['R2', 'R3']",['R5'],3653,1816,all_features,rf,94,0.6685022026431718,0.6706016881173378,0.6689607259233592,0.6649250626239468,"{'Camera': 0.8768768768768769, 'Light_T1': 0.2347560975609756, 'Light_XM': 0.6345475910693302, 'Sensor': 0.5784447476125512, 'Socket': 1.0}","[[292, 7, 37, 27, 0], [3, 77, 163, 122, 0], [4, 79, 270, 10, 0], [4, 128, 18, 212, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R3_to_R5,fixed_split,"['R2', 'R3']",['R5'],3653,1816,all_features,xgboost,94,0.6332599118942731,0.6177155926311805,0.6338223708639896,0.618446263058735,"{'Camera': 0.893491124260355, 'Light_T1': 0.06199021207177814, 'Light_XM': 0.6274509803921569, 'Sensor': 0.5092989985693849, 'Socket': 1.0}","[[302, 1, 43, 17, 0], [4, 19, 210, 132, 0], [4, 61, 288, 10, 0], [3, 167, 14, 178, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R3_to_R5,fixed_split,"['R2', 'R3']",['R5'],3653,1816,all_features,lightgbm,94,0.6453744493392071,0.6445390252755846,0.6458272896360729,0.6394690098126882,"{'Camera': 0.8882265275707899, 'Light_T1': 0.16591251885369532, 'Light_XM': 0.6446469248291572, 'Sensor': 0.49855907780979825, 'Socket': 1.0}","[[298, 2, 45, 18, 0], [5, 55, 173, 132, 0], [2, 69, 283, 9, 0], [3, 172, 14, 173, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R3_to_R5,fixed_split,"['R2', 'R3']",['R5'],3653,1816,all_features,stacking,94,0.6651982378854625,0.6700089684589329,0.6654428865135952,0.6636423394173017,"{'Camera': 0.9045521292217328, 'Light_T1': 0.34705882352941175, 'Light_XM': 0.6227967097532315, 'Sensor': 0.4438040345821326, 'Socket': 1.0}","[[308, 12, 27, 16, 0], [3, 118, 171, 73, 0], [3, 6, 265, 89, 0], [4, 179, 25, 154, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R4_to_R5,fixed_split,"['R2', 'R4']",['R5'],3669,1816,all_features,rf,94,0.6459251101321586,0.6897162097162097,0.645810831181162,0.6343932044908975,"{'Camera': 0.9014844804318488, 'Light_T1': 0.3920750782064651, 'Light_XM': 0.5989304812834224, 'Sensor': 0.2794759825327511, 'Socket': 1.0}","[[334, 7, 19, 3, 0], [21, 188, 129, 27, 0], [6, 131, 224, 2, 0], [17, 268, 13, 64, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R4_to_R5,fixed_split,"['R2', 'R4']",['R5'],3669,1816,all_features,xgboost,94,0.586453744493392,0.508448635543712,0.5864659043737499,0.5389083043313059,"{'Camera': 0.7814569536423841, 'Light_T1': 0.22294372294372294, 'Light_XM': 0.6901408450704225, 'Sensor': 0.0, 'Socket': 1.0}","[[354, 2, 7, 0, 0], [179, 103, 79, 4, 0], [1, 117, 245, 0, 0], [9, 337, 16, 0, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R4_to_R5,fixed_split,"['R2', 'R4']",['R5'],3669,1816,all_features,lightgbm,94,0.5881057268722467,0.5340031410150438,0.5881610877007972,0.5411524536163957,"{'Camera': 0.7628415300546448, 'Light_T1': 0.20202020202020202, 'Light_XM': 0.7302904564315352, 'Sensor': 0.010610079575596816, 'Socket': 1.0}","[[349, 2, 12, 0, 0], [194, 90, 68, 13, 0], [0, 99, 264, 0, 0], [9, 335, 16, 2, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R4_to_R5,fixed_split,"['R2', 'R4']",['R5'],3669,1816,all_features,stacking,94,0.5831497797356828,0.480172932131417,0.5832340968146614,0.5170337681281547,"{'Camera': 0.7578947368421053, 'Light_T1': 0.2453416149068323, 'Light_XM': 0.5772266065388951, 'Sensor': 0.004705882352941176, 'Socket': 1.0}","[[360, 0, 2, 1, 0], [189, 79, 62, 35, 0], [10, 71, 256, 26, 0], [28, 129, 204, 1, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R6_to_R5,fixed_split,"['R2', 'R6']",['R5'],3804,1816,all_features,rf,94,0.650330396475771,0.7512246681628004,0.6501140270278103,0.6266165540784692,"{'Camera': 0.9279778393351801, 'Light_T1': 0.41393034825870645, 'Light_XM': 0.6161745827984596, 'Sensor': 0.175, 'Socket': 1.0}","[[335, 12, 15, 1, 0], [16, 208, 140, 1, 0], [4, 118, 240, 1, 0], [4, 302, 21, 35, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R6_to_R5,fixed_split,"['R2', 'R6']",['R5'],3804,1816,all_features,xgboost,94,0.6073788546255506,0.718146300562775,0.6073014201098801,0.5573122271337709,"{'Camera': 0.8327316486161251, 'Light_T1': 0.2952586206896552, 'Light_XM': 0.6530612244897959, 'Sensor': 0.005509641873278237, 'Socket': 1.0}","[[346, 2, 15, 0, 0], [117, 137, 111, 0, 0], [0, 107, 256, 0, 0], [5, 317, 39, 1, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R6_to_R5,fixed_split,"['R2', 'R6']",['R5'],3804,1816,all_features,lightgbm,94,0.6073788546255506,0.5370877565463552,0.6071670629080342,0.564777993431318,"{'Camera': 0.8603042876901799, 'Light_T1': 0.364551863041289, 'Light_XM': 0.5990338164251208, 'Sensor': 0.0, 'Socket': 1.0}","[[311, 12, 40, 0, 0], [43, 181, 141, 0, 0], [1, 114, 248, 0, 0], [5, 321, 36, 0, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R6_to_R5,fixed_split,"['R2', 'R6']",['R5'],3804,1816,all_features,stacking,94,0.5677312775330396,0.5567779385744418,0.5673949960375864,0.5391382986628861,"{'Camera': 0.7244367417677643, 'Light_T1': 0.38188277087033745, 'Light_XM': 0.5893719806763285, 'Sensor': 0.0, 'Socket': 1.0}","[[209, 94, 47, 13, 0], [3, 215, 147, 0, 0], [0, 119, 244, 0, 0], [2, 333, 27, 0, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R7_to_R5,fixed_split,"['R2', 'R7']",['R5'],3809,1816,all_features,rf,94,0.6409691629955947,0.6775134265375127,0.6408019775165079,0.6193006721153218,"{'Camera': 0.9220246238030095, 'Light_T1': 0.38578680203045684, 'Light_XM': 0.6232073011734028, 'Sensor': 0.16548463356973994, 'Socket': 1.0}","[[337, 12, 12, 2, 0], [15, 190, 138, 22, 0], [6, 116, 239, 2, 0], [10, 302, 15, 35, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R7_to_R5,fixed_split,"['R2', 'R7']",['R5'],3809,1816,all_features,xgboost,94,0.5969162995594713,0.5174416776262093,0.5968678063323145,0.548190003656795,"{'Camera': 0.7897664071190211, 'Light_T1': 0.26652452025586354, 'Light_XM': 0.6846590909090909, 'Sensor': 0.0, 'Socket': 1.0}","[[355, 4, 4, 0, 0], [165, 125, 72, 3, 0], [2, 120, 241, 0, 0], [14, 324, 24, 0, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R7_to_R5,fixed_split,"['R2', 'R7']",['R5'],3809,1816,all_features,lightgbm,94,0.5925110132158591,0.506858084849201,0.5925144345069626,0.540539147739165,"{'Camera': 0.7683982683982684, 'Light_T1': 0.23804226918798665, 'Light_XM': 0.6962552011095701, 'Sensor': 0.0, 'Socket': 1.0}","[[355, 3, 5, 0, 0], [193, 107, 65, 0, 0], [2, 110, 251, 0, 0], [11, 314, 37, 0, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R2_R7_to_R5,fixed_split,"['R2', 'R7']",['R5'],3809,1816,all_features,stacking,94,0.6272026431718062,0.7082194391811821,0.6269628271180461,0.6008946897827764,"{'Camera': 0.8070739549839229, 'Light_T1': 0.41282565130260523, 'Light_XM': 0.6636670416197975, 'Sensor': 0.12090680100755667, 'Socket': 1.0}","[[251, 75, 36, 1, 0], [3, 206, 149, 7, 0], [2, 63, 295, 3, 0], [3, 289, 46, 24, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R4_to_R5,fixed_split,"['R3', 'R4']",['R5'],3690,1816,all_features,rf,94,0.6679515418502202,0.7174741656844145,0.6686871869865203,0.625551852021447,"{'Camera': 0.6521739130434783, 'Light_T1': 0.15639810426540285, 'Light_XM': 0.6875, 'Sensor': 0.6316872427983539, 'Socket': 1.0}","[[180, 4, 83, 96, 0], [1, 33, 147, 184, 0], [2, 8, 330, 23, 0], [6, 12, 37, 307, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R4_to_R5,fixed_split,"['R3', 'R4']",['R5'],3690,1816,all_features,xgboost,94,0.6998898678414097,0.6118940639223651,0.7007564342571877,0.6367195452631728,"{'Camera': 0.807570977917981, 'Light_T1': 0.0, 'Light_XM': 0.6927835051546392, 'Sensor': 0.6832432432432433, 'Socket': 1.0}","[[256, 0, 40, 67, 0], [10, 0, 199, 156, 0], [2, 1, 336, 24, 0], [3, 11, 32, 316, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R4_to_R5,fixed_split,"['R3', 'R4']",['R5'],3690,1816,all_features,lightgbm,94,0.6899779735682819,0.6145937004813367,0.6908436448868394,0.6276042184546899,"{'Camera': 0.7646076794657763, 'Light_T1': 0.0, 'Light_XM': 0.6881287726358148, 'Sensor': 0.6852846401718582, 'Socket': 1.0}","[[229, 0, 70, 64, 0], [4, 0, 192, 169, 0], [0, 4, 342, 17, 0], [3, 13, 27, 319, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R4_to_R5,fixed_split,"['R3', 'R4']",['R5'],3690,1816,all_features,stacking,94,0.6277533039647577,0.6470269610282955,0.6275993277344563,0.5930813605651208,"{'Camera': 0.8382126348228043, 'Light_T1': 0.46192052980132453, 'Light_XM': 0.005449591280653951, 'Sensor': 0.6598240469208211, 'Socket': 1.0}","[[272, 81, 0, 10, 0], [3, 279, 0, 83, 0], [3, 357, 1, 2, 0], [8, 126, 3, 225, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R6_to_R5,fixed_split,"['R3', 'R6']",['R5'],3825,1816,all_features,rf,94,0.6216960352422908,0.6114266930523282,0.6225241106773758,0.5538274170227856,"{'Camera': 0.5030674846625767, 'Light_T1': 0.005333333333333333, 'Light_XM': 0.6618556701030928, 'Sensor': 0.5988805970149254, 'Socket': 1.0}","[[123, 0, 100, 140, 0], [1, 1, 150, 213, 0], [1, 5, 321, 36, 0], [1, 4, 36, 321, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R6_to_R5,fixed_split,"['R3', 'R6']",['R5'],3825,1816,all_features,xgboost,94,0.7147577092511013,0.6157312702460125,0.7156522533217661,0.6486966409175954,"{'Camera': 0.8562783661119516, 'Light_T1': 0.0, 'Light_XM': 0.6901709401709402, 'Sensor': 0.6970338983050848, 'Socket': 1.0}","[[283, 0, 43, 37, 0], [12, 0, 177, 176, 0], [0, 0, 323, 40, 0], [3, 0, 30, 329, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R6_to_R5,fixed_split,"['R3', 'R6']",['R5'],3825,1816,all_features,lightgbm,94,0.6784140969162996,0.6081005063541214,0.6792855729570949,0.6154346997659099,"{'Camera': 0.7418803418803419, 'Light_T1': 0.0, 'Light_XM': 0.6410256410256411, 'Sensor': 0.6942675159235668, 'Socket': 1.0}","[[217, 0, 89, 57, 0], [3, 0, 204, 158, 0], [0, 0, 325, 38, 0], [2, 0, 33, 327, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R6_to_R5,fixed_split,"['R3', 'R6']",['R5'],3825,1816,all_features,stacking,94,0.5881057268722467,0.6738426464364959,0.588487346233643,0.541196605547914,"{'Camera': 0.13333333333333333, 'Light_T1': 0.328928046989721, 'Light_XM': 0.5920925747348119, 'Sensor': 0.6516290726817042, 'Socket': 1.0}","[[26, 74, 192, 71, 0], [0, 112, 151, 102, 0], [0, 53, 307, 3, 0], [1, 77, 24, 260, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R7_to_R5,fixed_split,"['R3', 'R7']",['R5'],3830,1816,all_features,rf,94,0.6277533039647577,0.5900432825317872,0.6285770817162077,0.5643343559563307,"{'Camera': 0.5653021442495126, 'Light_T1': 0.0, 'Light_XM': 0.6577042399172699, 'Sensor': 0.5986653956148713, 'Socket': 1.0}","[[145, 0, 92, 126, 0], [1, 0, 156, 208, 0], [1, 5, 318, 39, 0], [3, 7, 38, 314, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R7_to_R5,fixed_split,"['R3', 'R7']",['R5'],3830,1816,all_features,xgboost,94,0.7186123348017621,0.6239859560249117,0.719509002633061,0.6530281715919057,"{'Camera': 0.8597842835130971, 'Light_T1': 0.0, 'Light_XM': 0.6693386773547094, 'Sensor': 0.7360178970917226, 'Socket': 1.0}","[[279, 0, 48, 36, 0], [4, 0, 222, 139, 0], [1, 0, 334, 28, 0], [2, 0, 31, 329, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R7_to_R5,fixed_split,"['R3', 'R7']",['R5'],3830,1816,all_features,lightgbm,94,0.6773127753303965,0.8028421951740338,0.6781638835948985,0.6133138272969779,"{'Camera': 0.7167235494880546, 'Light_T1': 0.00546448087431694, 'Light_XM': 0.6589147286821705, 'Sensor': 0.6854663774403471, 'Socket': 1.0}","[[210, 0, 79, 74, 0], [4, 1, 210, 150, 0], [3, 0, 340, 20, 0], [6, 0, 40, 316, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R3_R7_to_R5,fixed_split,"['R3', 'R7']",['R5'],3830,1816,all_features,stacking,94,0.5468061674008811,0.6543120252739127,0.5467453186495728,0.5079158590287319,"{'Camera': 0.14285714285714285, 'Light_T1': 0.46485473289597, 'Light_XM': 0.338409475465313, 'Sensor': 0.5934579439252337, 'Socket': 1.0}","[[28, 87, 114, 134, 0], [0, 248, 14, 103, 0], [0, 260, 100, 3, 0], [1, 107, 0, 254, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R6_to_R5,fixed_split,"['R4', 'R6']",['R5'],3841,1816,all_features,rf,94,0.6486784140969163,0.7806712280402083,0.6485145087305494,0.6617904309225111,"{'Camera': 0.7297297297297297, 'Light_T1': 0.4785276073619632, 'Light_XM': 0.516260162601626, 'Sensor': 0.5844346549192364, 'Socket': 1.0}","[[216, 113, 0, 34, 0], [7, 273, 1, 84, 0], [0, 234, 127, 2, 0], [6, 156, 1, 199, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R6_to_R5,fixed_split,"['R4', 'R6']",['R5'],3841,1816,all_features,xgboost,94,0.6696035242290749,0.7492231572109687,0.6696575853274147,0.6734293227416281,"{'Camera': 0.8194774346793349, 'Light_T1': 0.39542143600416235, 'Light_XM': 0.5670498084291188, 'Sensor': 0.5851979345955249, 'Socket': 1.0}","[[345, 13, 0, 5, 0], [132, 190, 1, 42, 0], [0, 213, 148, 2, 0], [2, 180, 10, 170, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R6_to_R5,fixed_split,"['R4', 'R6']",['R5'],3841,1816,all_features,lightgbm,94,0.697136563876652,0.7697936069133855,0.6971195660672278,0.7018698218147936,"{'Camera': 0.8283313325330132, 'Light_T1': 0.44234800838574423, 'Light_XM': 0.676056338028169, 'Sensor': 0.5626134301270418, 'Socket': 1.0}","[[345, 17, 0, 1, 0], [123, 211, 0, 31, 0], [0, 169, 192, 2, 0], [2, 192, 13, 155, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R6_to_R5,fixed_split,"['R4', 'R6']",['R5'],3841,1816,all_features,stacking,94,0.5324889867841409,0.8136732321194641,0.5319021774823567,0.51426334682722,"{'Camera': 0.3492063492063492, 'Light_T1': 0.45140247879973905, 'Light_XM': 0.3325740318906606, 'Sensor': 0.4381338742393509, 'Socket': 1.0}","[[77, 283, 0, 3, 0], [0, 346, 0, 19, 0], [0, 289, 73, 1, 0], [1, 250, 3, 108, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R7_to_R5,fixed_split,"['R4', 'R7']",['R5'],3846,1816,all_features,rf,94,0.6547356828193832,0.7732583367053928,0.6546311535992497,0.6689790347913865,"{'Camera': 0.708904109589041, 'Light_T1': 0.4785388127853881, 'Light_XM': 0.5596868884540117, 'Sensor': 0.5977653631284916, 'Socket': 1.0}","[[207, 113, 0, 43, 0], [7, 262, 1, 95, 0], [1, 217, 143, 2, 0], [6, 138, 4, 214, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R7_to_R5,fixed_split,"['R4', 'R7']",['R5'],3846,1816,all_features,xgboost,94,0.6194933920704846,0.7394483993582146,0.6192311186974845,0.6355209204722064,"{'Camera': 0.6344086021505376, 'Light_T1': 0.4678260869565217, 'Light_XM': 0.6544789762340036, 'Sensor': 0.42089093701996927, 'Socket': 1.0}","[[177, 116, 0, 70, 0], [16, 269, 1, 79, 0], [0, 181, 179, 3, 0], [2, 219, 4, 137, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
raw_all,g0_R4_R7_to_R5,fixed_split,"['R4', 'R7']",['R5'],3846,1816,all_features,lightgbm,94,0.6211453744493393,0.7363166405859779,0.6208234314690078,0.6341804270508117,"{'Camera': 0.6072727272727273, 'Light_T1': 0.4766751484308736, 'Light_XM': 0.6889279437609842, 'Sensor': 0.3980263157894737, 'Socket': 1.0}","[[167, 142, 0, 54, 0], [14, 281, 2, 68, 0], [0, 164, 196, 3, 0], [6, 227, 8, 121, 0], [0, 0, 0, 0, 363]]",2,R5,ood,fixed
