task,task_type,grid_kind,split_mode,n_sources,target_env,train_rounds,test_rounds,n_train,n_test,n_oof,method,method_kind,selected_base_model,macro_f1_5class,macro_f1_4class,worst_class_f1,worst_class_f1_4class,accuracy,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,gain_vs_best_base
g0_R3_R5_to_R4,fixed_split,ood,fixed,2,R4,"['R3', 'R5']",['R4'],3653,1853,3653,lightgbm,base_model,,0.504637068815153,0.38079633601894125,0.05286343612334802,0.05286343612334802,0.521856449001619,0.9435483870967742,0.27204030226700254,0.05286343612334802,0.2547332185886403,1.0,-0.01550838394611509
g0_R3_R5_to_R4,fixed_split,ood,fixed,2,R4,"['R3', 'R5']",['R4'],3653,1853,3653,stacking,stacking,,0.667164734194938,0.5839559177436725,0.058355437665782495,0.058355437665782495,0.7274689692390718,0.9156293222683264,0.058355437665782495,0.6935638808837656,0.6682750301568154,1.0,0.14701928143366993
g0_R3_R5_to_R4,fixed_split,ood,fixed,2,R4,"['R3', 'R5']",['R4'],3653,1853,3653,best_base_posthoc,reference,rf,0.5201454527612681,0.4001818159515852,0.06435643564356436,0.06435643564356436,0.5682676740420939,0.9186206896551724,0.4297159504734159,0.06435643564356436,0.18803418803418803,1.0,0.0
g0_R3_R5_to_R4,fixed_split,ood,fixed,2,R4,"['R3', 'R5']",['R4'],3653,1853,3653,hard_voting,voting,,0.5013082763664019,0.3766353454580022,0.0430622009569378,0.0430622009569378,0.5364274150026983,0.9446693657219973,0.3442367601246106,0.0430622009569378,0.174573055028463,1.0,-0.018837176394866262
g0_R3_R5_to_R4,fixed_split,ood,fixed,2,R4,"['R3', 'R5']",['R4'],3653,1853,3653,soft_voting_equal,voting,,0.5063166814471878,0.3828958518089847,0.046948356807511735,0.046948356807511735,0.5353480841878036,0.9446693657219973,0.3282868525896414,0.046948356807511735,0.2116788321167883,1.0,-0.013828771314080335
g0_R3_R5_to_R4,fixed_split,ood,fixed,2,R4,"['R3', 'R5']",['R4'],3653,1853,3653,soft_voting_calibrated,voting,,0.5093503182547887,0.3866878978184859,0.043583535108958835,0.043583535108958835,0.5466810577441986,0.9460916442048517,0.3627906976744186,0.043583535108958835,0.19428571428571428,1.0,-0.010795134506479398
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,rf,base_model,,0.31761512989288637,0.14701891236610795,0.0,0.0,0.4164989939637827,0.019851116625310174,0.40558717020175894,0.0,0.16263736263736264,1.0,-0.012977897051565102
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,xgboost,base_model,,0.3305930269444515,0.16355814046129946,0.0,0.0,0.4245472837022133,0.24615384615384617,0.4080787156913516,0.0,0.0,0.9987325728770595,0.0
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,lightgbm,base_model,,0.31214648089955704,0.1401831011244463,0.0,0.0,0.41398390342052316,0.15704387990762125,0.4036885245901639,0.0,0.0,1.0,-0.01844654604489443
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,stacking,stacking,,0.4143483907396951,0.2679354884246189,0.0,0.0,0.5196177062374245,0.005,0.0,0.5201581027667984,0.546583850931677,1.0,0.08375536379524362
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,best_base_posthoc,reference,xgboost,0.3305930269444515,0.16355814046129946,0.0,0.0,0.4245472837022133,0.24615384615384617,0.4080787156913516,0.0,0.0,0.9987325728770595,0.0
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,hard_voting,voting,,0.3058013214560461,0.13225165182005766,0.0,0.0,0.4104627766599598,0.1267605633802817,0.40224604389994895,0.0,0.0,1.0,-0.02479170548840537
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,soft_voting_equal,voting,,0.3067198044173546,0.13339975552169325,0.0,0.0,0.41096579476861167,0.13114754098360656,0.4024514811031665,0.0,0.0,1.0,-0.023873222527096893
g0_R3_R5_to_R6,fixed_split,ood,fixed,2,R6,"['R3', 'R5']",['R6'],3653,1988,3653,soft_voting_calibrated,voting,,0.29925584579862435,0.12406980724828043,0.0,0.0,0.40694164989939635,0.0954653937947494,0.4008138351983723,0.0,0.0,1.0,-0.03133718114582712
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,rf,base_model,,0.3062182529834999,0.1327728162293749,0.0,0.0,0.4154540893125941,0.005012531328320802,0.40429887410440124,0.0,0.12177985948477751,1.0,-0.05822411553465129
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,xgboost,base_model,,0.3644423685181512,0.20555296064768902,0.0,0.0,0.4525840441545409,0.40160642570281124,0.4206054168879448,0.0,0.0,1.0,0.0
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,lightgbm,base_model,,0.3339696201840622,0.16746202523007775,0.0,0.0,0.4320120421475163,0.25820568927789933,0.41164241164241167,0.0,0.0,1.0,-0.030472748334089028
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,stacking,stacking,,0.41322639687399254,0.2665329960924907,0.0,0.0,0.5173105870546915,0.01,0.0,0.5067043048694425,0.5494276795005203,1.0,0.048784028355841336
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,best_base_posthoc,reference,xgboost,0.3644423685181512,0.20555296064768902,0.0,0.0,0.4525840441545409,0.40160642570281124,0.4206054168879448,0.0,0.0,1.0,0.0
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,hard_voting,voting,,0.3290791907448043,0.16134898843100537,0.0,0.0,0.42900150526843955,0.23503325942350334,0.41036269430051814,0.0,0.0,1.0,-0.03536317777334691
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,soft_voting_equal,voting,,0.3299026961560164,0.16237837019502058,0.0,0.0,0.4295032614149523,0.23893805309734514,0.4105754276827372,0.0,0.0,1.0,-0.03453967236213479
g0_R3_R5_to_R7,fixed_split,ood,fixed,2,R7,"['R3', 'R5']",['R7'],3653,1993,3653,soft_voting_calibrated,voting,,0.3118572193467785,0.13982152418347313,0.0,0.0,0.4189663823381836,0.1531322505800464,0.40615384615384614,0.0,0.0,1.0,-0.05258514917137269
g0_R3_R6_R7_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R6', 'R7']",['R2'],5818,1816,5818,rf,base_model,,0.762434674985844,0.703043343732305,0.4813664596273292,0.4813664596273292,0.7654185022026432,0.9672830725462305,0.4813664596273292,0.7573062261753494,0.6062176165803109,1.0,0.0
g0_R3_R6_R7_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R6', 'R7']",['R2'],5818,1816,5818,xgboost,base_model,,0.6643532847960683,0.5804416059950853,0.14355628058727568,0.14355628058727568,0.6789647577092511,0.9861495844875346,0.14355628058727568,0.7874213836477988,0.40463917525773196,1.0,-0.0980813901897758
g0_R3_R6_R7_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R6', 'R7']",['R2'],5818,1816,5818,lightgbm,base_model,,0.5865751462739761,0.48321893284247014,0.020833333333333332,0.020833333333333332,0.6051762114537445,0.9723756906077348,0.020833333333333332,0.762936221419976,0.17673048600883653,1.0,-0.17585952871186794
g0_R3_R6_R7_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R6', 'R7']",['R2'],5818,1816,5818,stacking,stacking,,0.6436768197326087,0.5545960246657609,0.24143556280587275,0.24143556280587275,0.651431718061674,0.8091353996737357,0.24143556280587275,0.6841530054644809,0.48366013071895425,1.0,-0.11875785525323534
g0_R3_R6_R7_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R6', 'R7']",['R2'],5818,1816,5818,best_base_posthoc,reference,rf,0.762434674985844,0.703043343732305,0.4813664596273292,0.4813664596273292,0.7654185022026432,0.9672830725462305,0.4813664596273292,0.7573062261753494,0.6062176165803109,1.0,0.0
g0_R3_R6_R7_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R6', 'R7']",['R2'],5818,1816,5818,hard_voting,voting,,0.6586287131047768,0.573285891380971,0.14125200642054575,0.14125200642054575,0.6734581497797357,0.984743411927878,0.14125200642054575,0.7772277227722773,0.38992042440318303,1.0,-0.10380596188106728
