unit,arm,model,seed,macro_f1,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,dev_N1,dev_N6,dev_N30,stage1_acc
inner_to_R4,hier,rf+lightgbm,42,0.8023545525360335,0.919889502762431,0.6255924170616114,0.743988684582744,0.7223021582733813,1.0,0.8023545525360335,0.9417829709328007,0.984,0.9686994063680519
inner_to_R4,hier,xgboost+rf,42,0.8147500661745772,0.9376693766937669,0.6416978776529338,0.7238912732474965,0.7704918032786885,1.0,0.8147500661745772,0.9439001349527665,1.0,0.9751753912574204
inner_to_R4,hier,xgboost+xgboost,42,0.8131771497321655,0.9376693766937669,0.6327014218009479,0.7571428571428571,0.7383720930232558,1.0,0.8131771497321655,0.9446305517841566,1.0,0.9751753912574204
inner_to_R4,hier,xgboost+lightgbm,42,0.8079683309645805,0.9376693766937669,0.6293206197854588,0.743988684582744,0.7288629737609329,1.0,0.8079683309645805,0.9446114964960193,1.0,0.9751753912574204
inner_to_R4,hier,lightgbm+rf,42,0.8137019985110424,0.9346049046321526,0.6441102756892231,0.7228571428571429,0.7669376693766937,1.0,0.8137019985110424,0.9407794994219831,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+xgboost,42,0.8121644708624667,0.9346049046321526,0.6342042755344418,0.7571428571428571,0.7348703170028819,1.0,0.8121644708624667,0.9481387976612179,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+lightgbm,42,0.8069702975972628,0.9346049046321526,0.6308243727598566,0.743988684582744,0.7254335260115607,1.0,0.8069702975972628,0.9480597723580884,1.0,0.9740960604425256
inner_to_R4,hier,rf+rf,43,0.8062418328605272,0.9183955739972337,0.6307884856070087,0.7189728958630528,0.7630522088353414,1.0,0.8062418328605272,0.9376603808544057,1.0,0.9681597409606044
inner_to_R4,hier,rf+xgboost,43,0.8076629028323034,0.9183955739972337,0.6308243727598566,0.7633802816901408,0.7257142857142858,1.0,0.8076629028323034,0.9382819250829393,0.984,0.9681597409606044
inner_to_R4,hier,rf+lightgbm,43,0.8017256625014106,0.9183955739972337,0.6270783847980997,0.7418899858956276,0.7212643678160919,1.0,0.8017256625014106,0.9417829709328007,0.984,0.9681597409606044
inner_to_R4,hier,xgboost+rf,43,0.8113274327833994,0.9335142469470827,0.6355611601513241,0.721030042918455,0.766531713900135,1.0,0.8113274327833994,0.9439001349527665,1.0,0.9735563950350783
inner_to_R4,hier,xgboost+xgboost,43,0.8123224619480144,0.9335142469470827,0.6330935251798561,0.7637906647807637,0.7312138728323699,1.0,0.8123224619480144,0.941058809191864,1.0,0.9735563950350783
inner_to_R4,hier,xgboost+lightgbm,43,0.8063577369014198,0.9335142469470827,0.6293206197854588,0.7422096317280453,0.7267441860465116,1.0,0.8063577369014198,0.9446114964960193,1.0,0.9735563950350783
inner_to_R4,hier,lightgbm+rf,43,0.8113747434732025,0.9346049046321526,0.6371681415929203,0.72,0.7651006711409396,1.0,0.8113747434732025,0.9407794994219831,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+xgboost,43,0.8128652010279149,0.9346049046321526,0.6353790613718412,0.764456981664316,0.7298850574712644,1.0,0.8128652010279149,0.9445477343744726,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+lightgbm,43,0.8069702975972628,0.9346049046321526,0.6308243727598566,0.743988684582744,0.7254335260115607,1.0,0.8069702975972628,0.9480597723580884,1.0,0.9740960604425256
inner_to_R4,hier,rf+rf,44,0.806373212942528,0.9168975069252078,0.6318407960199005,0.7204610951008645,0.7626666666666667,1.0,0.806373212942528,0.9243823313782992,1.0,0.967620075553157
inner_to_R4,hier,rf+xgboost,44,0.8085471764715807,0.9168975069252078,0.6352941176470588,0.7635327635327636,0.7270114942528736,1.0,0.8085471764715807,0.9386792975588133,0.984,0.967620075553157
inner_to_R4,hier,rf+lightgbm,44,0.8013979178623701,0.9168975069252078,0.6248520710059171,0.7429378531073446,0.7223021582733813,1.0,0.8013979178623701,0.9417829709328007,0.984,0.967620075553157
inner_to_R4,hier,xgboost+rf,44,0.8120561732466994,0.9347826086956522,0.6357947434292867,0.7225433526011561,0.7671601615074024,1.0,0.8120561732466994,0.9305216095380029,1.0,0.9740960604425256
inner_to_R4,hier,xgboost+xgboost,44,0.8142090138043947,0.9347826086956522,0.6390532544378699,0.7657142857142857,0.7314949201741655,1.0,0.8142090138043947,0.9414447814852263,1.0,0.9740960604425256
inner_to_R4,hier,xgboost+lightgbm,44,0.8070289519391063,0.9347826086956522,0.6285714285714286,0.743988684582744,0.727802037845706,1.0,0.8070289519391063,0.9446114964960193,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+rf,44,0.8119610438355277,0.9346049046321526,0.6389937106918239,0.7215007215007215,0.7647058823529411,1.0,0.8119610438355277,0.9274518296980009,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+xgboost,44,0.8140852496441147,0.9346049046321526,0.6420927467300832,0.7646219686162625,0.729106628242075,1.0,0.8140852496441147,0.9449509231512355,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+lightgbm,44,0.8069702975972628,0.9346049046321526,0.6308243727598566,0.743988684582744,0.7254335260115607,1.0,0.8069702975972628,0.9480597723580884,1.0,0.9740960604425256
inner_to_R4,hier,rf+rf,45,0.8069049375664399,0.9138888888888889,0.6375,0.723404255319149,0.7597315436241611,1.0,0.8069049375664399,0.9410331833198992,1.0,0.9665407447382622
inner_to_R4,hier,rf+xgboost,45,0.8022136527547279,0.9138888888888889,0.6258823529411764,0.7471590909090909,0.7241379310344828,1.0,0.8022136527547279,0.9318724471171576,0.984,0.9665407447382622
inner_to_R4,hier,rf+lightgbm,45,0.8003201694165714,0.9138888888888889,0.6255924170616114,0.7418899858956276,0.7202295552367288,1.0,0.8003201694165714,0.9417829709328007,0.984,0.9665407447382622
inner_to_R4,hier,xgboost+rf,45,0.8135183879911125,0.9335142469470827,0.6423173803526449,0.7264957264957265,0.7652645861601085,1.0,0.8135183879911125,0.9472220817274785,1.0,0.9735563950350783
inner_to_R4,hier,xgboost+xgboost,45,0.8082645274251554,0.9335142469470827,0.6295857988165681,0.7485714285714286,0.7296511627906976,1.0,0.8082645274251554,0.9346110132882803,1.0,0.9735563950350783
inner_to_R4,hier,xgboost+lightgbm,45,0.8064194690184525,0.9335142469470827,0.6285714285714286,0.7422096317280453,0.727802037845706,1.0,0.8064194690184525,0.9446114964960193,1.0,0.9735563950350783
inner_to_R4,hier,lightgbm+rf,45,0.8135247840310115,0.9346049046321526,0.6447534766118836,0.7254623044096729,0.7628032345013477,1.0,0.8135247840310115,0.9441271879661027,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+xgboost,45,0.8087491285571942,0.9346049046321526,0.6325802615933412,0.7492877492877493,0.7272727272727273,1.0,0.8087491285571942,0.9381317684246128,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+lightgbm,45,0.8069702975972628,0.9346049046321526,0.6308243727598566,0.743988684582744,0.7254335260115607,1.0,0.8069702975972628,0.9480597723580884,1.0,0.9740960604425256
inner_to_R4,hier,rf+rf,46,0.8097562038010173,0.919889502762431,0.6373902132998746,0.7191977077363897,0.7723035952063915,1.0,0.8097562038010173,0.9245581866995801,1.0,0.9686994063680519
inner_to_R4,hier,rf+xgboost,46,0.8072142582563879,0.919889502762431,0.6327014218009479,0.75177304964539,0.7317073170731707,1.0,0.8072142582563879,0.9383889111992305,0.984,0.9686994063680519
inner_to_R4,hier,rf+lightgbm,46,0.8021735750998241,0.919889502762431,0.6278240190249703,0.7418899858956276,0.7212643678160919,1.0,0.8021735750998241,0.9417829709328007,0.984,0.9686994063680519
inner_to_R4,hier,xgboost+rf,46,0.8145936017744955,0.9347826086956522,0.6389937106918239,0.7212643678160919,0.7779273216689099,1.0,0.8145936017744955,0.9307979407979408,1.0,0.9740960604425256
inner_to_R4,hier,xgboost+xgboost,46,0.8121036931115334,0.9347826086956522,0.6334519572953736,0.7539118065433855,0.7383720930232558,1.0,0.8121036931115334,0.9411822759220876,1.0,0.9740960604425256
inner_to_R4,hier,xgboost+lightgbm,46,0.8070289519391063,0.9347826086956522,0.6285714285714286,0.743988684582744,0.727802037845706,1.0,0.8070289519391063,0.9446114964960193,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+rf,46,0.8144921121986322,0.9346049046321526,0.6422250316055625,0.7202295552367288,0.7754010695187166,1.0,0.8144921121986322,0.9276773052671572,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+xgboost,46,0.8119697080237274,0.9346049046321526,0.636471990464839,0.7528409090909091,0.7359307359307359,1.0,0.8119697080237274,0.9446605367916527,1.0,0.9740960604425256
inner_to_R4,hier,lightgbm+lightgbm,46,0.8069702975972628,0.9346049046321526,0.6308243727598566,0.743988684582744,0.7254335260115607,1.0,0.8069702975972628,0.9480597723580884,1.0,0.9740960604425256
pos_R5,hier,rf+xgboost,42,0.800606572292411,0.8414442700156985,0.5734870317002881,0.8257372654155496,0.7623642943305187,1.0,0.800606572292411,0.8963141771268965,0.9327184892402283,0.9443832599118943
pos_R5,hier,rf+xgboost,43,0.7990875013865075,0.8414442700156985,0.5751445086705202,0.8246318607764391,0.7542168674698795,1.0,0.7990875013865075,0.9032970139410599,0.9327184892402283,0.9443832599118943
pos_R5,hier,rf+xgboost,44,0.7956996185830149,0.8504672897196262,0.5632183908045977,0.815114709851552,0.7496977025392987,1.0,0.7956996185830149,0.8961659783443672,0.9492063492063492,0.947136563876652
pos_R5,hier,rf+xgboost,45,0.7902738588910058,0.8135048231511254,0.5613540197461213,0.8259109311740891,0.750599520383693,1.0,0.7902738588910058,0.9002602911404608,0.9161176987263943,0.9361233480176211
pos_R5,hier,rf+xgboost,46,0.7998484867327658,0.8377952755905512,0.5734664764621968,0.8252688172043011,0.7627118644067796,1.0,0.7998484867327658,0.9035268423382078,0.9161176987263943,0.9432819383259912
jit_R6,hier,rf+xgboost,42,0.6983823598696027,0.49056603773584906,0.5991735537190083,0.6245161290322581,0.7776560788608982,1.0,0.6983823598696027,0.8451944444444445,0.8516825396825396,0.864185110663984
jit_R6,hier,rf+xgboost,43,0.6737126546577881,0.39357429718875503,0.5821501014198783,0.618925831202046,0.7739130434782608,1.0,0.6737126546577881,0.7839726643199654,0.7821754385964912,0.8480885311871227
jit_R6,hier,rf+xgboost,44,0.6723774094891105,0.3870967741935484,0.5800604229607251,0.6213093709884467,0.7734204793028322,1.0,0.6723774094891105,0.7518714205371233,0.7938738738738739,0.8470824949698189
jit_R6,hier,rf+xgboost,45,0.7047687289749371,0.5139664804469274,0.6018808777429467,0.6254826254826255,0.7825136612021858,1.0,0.7047687289749371,0.8437019428983715,0.9201228878648233,0.8687122736418511
jit_R6,hier,rf+xgboost,46,0.7161770947486891,0.5714285714285714,0.6104589114194237,0.6277561608300908,0.7712418300653595,1.0,0.7161770947486891,0.869160347790921,0.9392463768115942,0.8792756539235412
jit_R7,hier,rf+xgboost,42,0.8219783643232514,0.8396501457725948,0.7092882991556092,0.7641866330390921,0.7967667436489607,1.0,0.8219783643232514,0.9878533941691836,1.0,0.9448068238835926
jit_R7,hier,rf+xgboost,43,0.8120541766005134,0.8119402985074626,0.6986794717887155,0.7587939698492462,0.7908571428571428,1.0,0.8120541766005134,0.9818370344707403,1.0,0.9367787255393879
jit_R7,hier,rf+xgboost,44,0.8127612808155821,0.8119402985074626,0.6996466431095406,0.7531486146095718,0.7990708478513356,1.0,0.8127612808155821,0.9727187249168672,1.0,0.9367787255393879
jit_R7,hier,rf+xgboost,45,0.826256233437715,0.8579626972740315,0.7092882991556092,0.7672634271099744,0.7967667436489607,1.0,0.826256233437715,0.9878777597861568,1.0,0.9503261414952333
jit_R7,hier,rf+xgboost,46,0.831791377408978,0.8757062146892656,0.708029197080292,0.7733674775928298,0.8018539976825029,1.0,0.831791377408978,0.9878533941691836,1.0,0.955845459106874
