unit,arm,model,seed,device,n_win,true_share,runner_up_share,margin,mode_correct
pos_R5,flat_drop_rssi,xgboost,43,Camera,363,0.48484848484848486,0.2231404958677686,0.26170798898071623,1
pos_R5,flat_drop_rssi,xgboost,43,Light_T1,365,0.5260273972602739,0.33424657534246577,0.19178082191780815,1
pos_R5,flat_drop_rssi,xgboost,43,Light_XM,363,0.8071625344352618,0.11019283746556474,0.696969696969697,1
pos_R5,flat_drop_rssi,xgboost,43,Sensor,362,0.8674033149171271,0.09116022099447514,0.7762430939226519,1
pos_R5,flat_drop_rssi,xgboost,43,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,lightgbm,43,Camera,363,0.4903581267217631,0.2066115702479339,0.2837465564738292,1
pos_R5,flat_drop_rssi,lightgbm,43,Light_T1,365,0.536986301369863,0.336986301369863,0.2,1
pos_R5,flat_drop_rssi,lightgbm,43,Light_XM,363,0.8044077134986226,0.11294765840220386,0.6914600550964187,1
pos_R5,flat_drop_rssi,lightgbm,43,Sensor,362,0.8591160220994475,0.09116022099447514,0.7679558011049723,1
pos_R5,flat_drop_rssi,lightgbm,43,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,rf,44,Camera,363,0.7768595041322314,0.09917355371900827,0.6776859504132231,1
pos_R5,flat_full94,rf,44,Light_T1,365,0.2328767123287671,0.4246575342465753,-0.1917808219178082,0
pos_R5,flat_full94,rf,44,Light_XM,363,0.8181818181818182,0.15977961432506887,0.6584022038567494,1
pos_R5,flat_full94,rf,44,Sensor,362,0.6795580110497238,0.2292817679558011,0.45027624309392267,1
pos_R5,flat_full94,rf,44,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,xgboost,44,Camera,363,0.8980716253443526,0.06060606060606061,0.837465564738292,1
pos_R5,flat_full94,xgboost,44,Light_T1,365,0.06027397260273973,0.5205479452054794,-0.4602739726027397,0
pos_R5,flat_full94,xgboost,44,Light_XM,363,0.8484848484848485,0.12396694214876033,0.7245179063360881,1
pos_R5,flat_full94,xgboost,44,Sensor,362,0.5883977900552486,0.3729281767955801,0.2154696132596685,1
pos_R5,flat_full94,xgboost,44,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,lightgbm,44,Camera,363,0.8126721763085399,0.12947658402203857,0.6831955922865014,1
pos_R5,flat_full94,lightgbm,44,Light_T1,365,0.12054794520547946,0.410958904109589,-0.29041095890410956,0
pos_R5,flat_full94,lightgbm,44,Light_XM,363,0.8567493112947658,0.12396694214876033,0.7327823691460055,1
pos_R5,flat_full94,lightgbm,44,Sensor,362,0.5966850828729282,0.3674033149171271,0.22928176795580113,1
pos_R5,flat_full94,lightgbm,44,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,rf,44,Camera,363,0.39944903581267216,0.2534435261707989,0.14600550964187325,1
pos_R5,flat_drop_rssi,rf,44,Light_T1,365,0.4657534246575342,0.336986301369863,0.1287671232876712,1
pos_R5,flat_drop_rssi,rf,44,Light_XM,363,0.7796143250688705,0.11019283746556474,0.6694214876033058,1
pos_R5,flat_drop_rssi,rf,44,Sensor,362,0.7928176795580111,0.11878453038674033,0.6740331491712708,1
pos_R5,flat_drop_rssi,rf,44,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,xgboost,44,Camera,363,0.5013774104683195,0.21212121212121213,0.28925619834710736,1
pos_R5,flat_drop_rssi,xgboost,44,Light_T1,365,0.5178082191780822,0.3287671232876712,0.18904109589041096,1
pos_R5,flat_drop_rssi,xgboost,44,Light_XM,363,0.8099173553719008,0.11294765840220386,0.6969696969696969,1
pos_R5,flat_drop_rssi,xgboost,44,Sensor,362,0.8674033149171271,0.08839779005524862,0.7790055248618785,1
pos_R5,flat_drop_rssi,xgboost,44,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,lightgbm,44,Camera,363,0.4903581267217631,0.2066115702479339,0.2837465564738292,1
pos_R5,flat_drop_rssi,lightgbm,44,Light_T1,365,0.536986301369863,0.336986301369863,0.2,1
pos_R5,flat_drop_rssi,lightgbm,44,Light_XM,363,0.8044077134986226,0.11294765840220386,0.6914600550964187,1
pos_R5,flat_drop_rssi,lightgbm,44,Sensor,362,0.8591160220994475,0.09116022099447514,0.7679558011049723,1
pos_R5,flat_drop_rssi,lightgbm,44,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,rf,45,Camera,363,0.7851239669421488,0.0881542699724518,0.696969696969697,1
pos_R5,flat_full94,rf,45,Light_T1,365,0.23835616438356164,0.42191780821917807,-0.18356164383561643,0
pos_R5,flat_full94,rf,45,Light_XM,363,0.8236914600550964,0.14600550964187328,0.6776859504132231,1
pos_R5,flat_full94,rf,45,Sensor,362,0.6712707182320442,0.23756906077348067,0.43370165745856354,1
pos_R5,flat_full94,rf,45,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,xgboost,45,Camera,363,0.9090909090909091,0.05234159779614325,0.8567493112947658,1
pos_R5,flat_full94,xgboost,45,Light_T1,365,0.06301369863013699,0.4986301369863014,-0.43561643835616437,0
pos_R5,flat_full94,xgboost,45,Light_XM,363,0.8484848484848485,0.12121212121212122,0.7272727272727273,1
pos_R5,flat_full94,xgboost,45,Sensor,362,0.6104972375690608,0.35911602209944754,0.2513812154696133,1
pos_R5,flat_full94,xgboost,45,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,lightgbm,45,Camera,363,0.8126721763085399,0.12947658402203857,0.6831955922865014,1
pos_R5,flat_full94,lightgbm,45,Light_T1,365,0.12054794520547946,0.410958904109589,-0.29041095890410956,0
pos_R5,flat_full94,lightgbm,45,Light_XM,363,0.8567493112947658,0.12396694214876033,0.7327823691460055,1
pos_R5,flat_full94,lightgbm,45,Sensor,362,0.5966850828729282,0.3674033149171271,0.22928176795580113,1
pos_R5,flat_full94,lightgbm,45,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,rf,45,Camera,363,0.4022038567493113,0.256198347107438,0.1460055096418733,1
pos_R5,flat_drop_rssi,rf,45,Light_T1,365,0.4383561643835616,0.33424657534246577,0.10410958904109585,1
pos_R5,flat_drop_rssi,rf,45,Light_XM,363,0.7796143250688705,0.11019283746556474,0.6694214876033058,1
pos_R5,flat_drop_rssi,rf,45,Sensor,362,0.7928176795580111,0.13259668508287292,0.6602209944751382,1
pos_R5,flat_drop_rssi,rf,45,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,xgboost,45,Camera,363,0.4931129476584022,0.21212121212121213,0.28099173553719003,1
pos_R5,flat_drop_rssi,xgboost,45,Light_T1,365,0.5232876712328767,0.3287671232876712,0.19452054794520546,1
pos_R5,flat_drop_rssi,xgboost,45,Light_XM,363,0.8016528925619835,0.12121212121212122,0.6804407713498623,1
pos_R5,flat_drop_rssi,xgboost,45,Sensor,362,0.8674033149171271,0.08839779005524862,0.7790055248618785,1
pos_R5,flat_drop_rssi,xgboost,45,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,lightgbm,45,Camera,363,0.4903581267217631,0.2066115702479339,0.2837465564738292,1
pos_R5,flat_drop_rssi,lightgbm,45,Light_T1,365,0.536986301369863,0.336986301369863,0.2,1
pos_R5,flat_drop_rssi,lightgbm,45,Light_XM,363,0.8044077134986226,0.11294765840220386,0.6914600550964187,1
pos_R5,flat_drop_rssi,lightgbm,45,Sensor,362,0.8591160220994475,0.09116022099447514,0.7679558011049723,1
pos_R5,flat_drop_rssi,lightgbm,45,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,rf,46,Camera,363,0.8044077134986226,0.09917355371900827,0.7052341597796143,1
pos_R5,flat_full94,rf,46,Light_T1,365,0.2356164383561644,0.4273972602739726,-0.19178082191780824,0
pos_R5,flat_full94,rf,46,Light_XM,363,0.8402203856749312,0.13774104683195593,0.7024793388429753,1
pos_R5,flat_full94,rf,46,Sensor,362,0.6657458563535912,0.24033149171270718,0.425414364640884,1
pos_R5,flat_full94,rf,46,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,xgboost,46,Camera,363,0.8925619834710744,0.05509641873278237,0.837465564738292,1
pos_R5,flat_full94,xgboost,46,Light_T1,365,0.08493150684931507,0.5013698630136987,-0.4164383561643836,0
pos_R5,flat_full94,xgboost,46,Light_XM,363,0.8457300275482094,0.12121212121212122,0.7245179063360881,1
pos_R5,flat_full94,xgboost,46,Sensor,362,0.5966850828729282,0.3729281767955801,0.2237569060773481,1
pos_R5,flat_full94,xgboost,46,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,lightgbm,46,Camera,363,0.8126721763085399,0.12947658402203857,0.6831955922865014,1
pos_R5,flat_full94,lightgbm,46,Light_T1,365,0.12054794520547946,0.410958904109589,-0.29041095890410956,0
pos_R5,flat_full94,lightgbm,46,Light_XM,363,0.8567493112947658,0.12396694214876033,0.7327823691460055,1
pos_R5,flat_full94,lightgbm,46,Sensor,362,0.5966850828729282,0.3674033149171271,0.22928176795580113,1
pos_R5,flat_full94,lightgbm,46,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,rf,46,Camera,363,0.4049586776859504,0.2534435261707989,0.1515151515151515,1
pos_R5,flat_drop_rssi,rf,46,Light_T1,365,0.4438356164383562,0.3424657534246575,0.10136986301369866,1
pos_R5,flat_drop_rssi,rf,46,Light_XM,363,0.7823691460055097,0.10743801652892562,0.6749311294765841,1
pos_R5,flat_drop_rssi,rf,46,Sensor,362,0.7983425414364641,0.12154696132596685,0.6767955801104972,1
pos_R5,flat_drop_rssi,rf,46,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,xgboost,46,Camera,363,0.48760330578512395,0.21487603305785125,0.2727272727272727,1
pos_R5,flat_drop_rssi,xgboost,46,Light_T1,365,0.5232876712328767,0.33972602739726027,0.1835616438356164,1
pos_R5,flat_drop_rssi,xgboost,46,Light_XM,363,0.8044077134986226,0.10743801652892562,0.696969696969697,1
pos_R5,flat_drop_rssi,xgboost,46,Sensor,362,0.8701657458563536,0.0856353591160221,0.7845303867403315,1
pos_R5,flat_drop_rssi,xgboost,46,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,lightgbm,46,Camera,363,0.4903581267217631,0.2066115702479339,0.2837465564738292,1
pos_R5,flat_drop_rssi,lightgbm,46,Light_T1,365,0.536986301369863,0.336986301369863,0.2,1
pos_R5,flat_drop_rssi,lightgbm,46,Light_XM,363,0.8044077134986226,0.11294765840220386,0.6914600550964187,1
pos_R5,flat_drop_rssi,lightgbm,46,Sensor,362,0.8591160220994475,0.09116022099447514,0.7679558011049723,1
pos_R5,flat_drop_rssi,lightgbm,46,Socket,363,1.0,0.0,1.0,1
jit_R6,flat_full94,rf,42,Camera,399,0.7167919799498746,0.17794486215538846,0.5388471177944862,1
jit_R6,flat_full94,rf,42,Light_T1,394,0.6751269035532995,0.16243654822335024,0.5126903553299493,1
jit_R6,flat_full94,rf,42,Light_XM,395,0.5721518987341773,0.30632911392405066,0.2658227848101266,1
jit_R6,flat_full94,rf,42,Sensor,405,0.762962962962963,0.16790123456790124,0.5950617283950617,1
jit_R6,flat_full94,rf,42,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,xgboost,42,Camera,399,0.8696741854636592,0.06015037593984962,0.8095238095238095,1
jit_R6,flat_full94,xgboost,42,Light_T1,394,0.616751269035533,0.27918781725888325,0.33756345177664976,1
jit_R6,flat_full94,xgboost,42,Light_XM,395,0.739240506329114,0.17468354430379746,0.5645569620253166,1
jit_R6,flat_full94,xgboost,42,Sensor,405,0.654320987654321,0.17530864197530865,0.47901234567901235,1
jit_R6,flat_full94,xgboost,42,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,lightgbm,42,Camera,399,0.8546365914786967,0.09523809523809523,0.7593984962406015,1
jit_R6,flat_full94,lightgbm,42,Light_T1,394,0.5456852791878173,0.38578680203045684,0.15989847715736044,1
jit_R6,flat_full94,lightgbm,42,Light_XM,395,0.830379746835443,0.1189873417721519,0.7113924050632912,1
jit_R6,flat_full94,lightgbm,42,Sensor,405,0.5753086419753086,0.2740740740740741,0.30123456790123454,1
jit_R6,flat_full94,lightgbm,42,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,rf,42,Camera,399,0.41353383458646614,0.2531328320802005,0.16040100250626566,1
jit_R6,flat_drop_rssi,rf,42,Light_T1,394,0.7081218274111675,0.1802030456852792,0.5279187817258882,1
jit_R6,flat_drop_rssi,rf,42,Light_XM,395,0.5569620253164557,0.31139240506329113,0.24556962025316453,1
jit_R6,flat_drop_rssi,rf,42,Sensor,405,0.837037037037037,0.12098765432098765,0.7160493827160493,1
jit_R6,flat_drop_rssi,rf,42,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,xgboost,42,Camera,399,0.49373433583959897,0.21553884711779447,0.2781954887218045,1
jit_R6,flat_drop_rssi,xgboost,42,Light_T1,394,0.7258883248730964,0.13959390862944163,0.5862944162436547,1
jit_R6,flat_drop_rssi,xgboost,42,Light_XM,395,0.610126582278481,0.27848101265822783,0.3316455696202532,1
jit_R6,flat_drop_rssi,xgboost,42,Sensor,405,0.8765432098765432,0.1037037037037037,0.7728395061728395,1
jit_R6,flat_drop_rssi,xgboost,42,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,lightgbm,42,Camera,399,0.5112781954887218,0.21303258145363407,0.2982456140350877,1
jit_R6,flat_drop_rssi,lightgbm,42,Light_T1,394,0.7081218274111675,0.14974619289340102,0.5583756345177664,1
jit_R6,flat_drop_rssi,lightgbm,42,Light_XM,395,0.6177215189873417,0.26329113924050634,0.3544303797468354,1
jit_R6,flat_drop_rssi,lightgbm,42,Sensor,405,0.8888888888888888,0.08888888888888889,0.7999999999999999,1
jit_R6,flat_drop_rssi,lightgbm,42,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,rf,43,Camera,399,0.7468671679197995,0.15538847117794485,0.5914786967418546,1
jit_R6,flat_full94,rf,43,Light_T1,394,0.6624365482233503,0.16751269035532995,0.49492385786802034,1
jit_R6,flat_full94,rf,43,Light_XM,395,0.5620253164556962,0.31645569620253167,0.24556962025316453,1
jit_R6,flat_full94,rf,43,Sensor,405,0.7802469135802469,0.16049382716049382,0.6197530864197531,1
jit_R6,flat_full94,rf,43,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,xgboost,43,Camera,399,0.87468671679198,0.06265664160401002,0.8120300751879699,1
jit_R6,flat_full94,xgboost,43,Light_T1,394,0.6091370558375635,0.29949238578680204,0.30964467005076146,1
jit_R6,flat_full94,xgboost,43,Light_XM,395,0.7620253164556962,0.16455696202531644,0.5974683544303797,1
jit_R6,flat_full94,xgboost,43,Sensor,405,0.6271604938271605,0.19506172839506172,0.4320987654320988,1
jit_R6,flat_full94,xgboost,43,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,lightgbm,43,Camera,399,0.8546365914786967,0.09523809523809523,0.7593984962406015,1
jit_R6,flat_full94,lightgbm,43,Light_T1,394,0.5456852791878173,0.38578680203045684,0.15989847715736044,1
jit_R6,flat_full94,lightgbm,43,Light_XM,395,0.830379746835443,0.1189873417721519,0.7113924050632912,1
jit_R6,flat_full94,lightgbm,43,Sensor,405,0.5753086419753086,0.2740740740740741,0.30123456790123454,1
jit_R6,flat_full94,lightgbm,43,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,rf,43,Camera,399,0.42606516290726815,0.23308270676691728,0.19298245614035087,1
jit_R6,flat_drop_rssi,rf,43,Light_T1,394,0.7030456852791879,0.18274111675126903,0.5203045685279188,1
jit_R6,flat_drop_rssi,rf,43,Light_XM,395,0.549367088607595,0.32151898734177214,0.22784810126582283,1
jit_R6,flat_drop_rssi,rf,43,Sensor,405,0.8246913580246914,0.13333333333333333,0.6913580246913581,1
jit_R6,flat_drop_rssi,rf,43,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,xgboost,43,Camera,399,0.48872180451127817,0.23308270676691728,0.2556390977443609,1
jit_R6,flat_drop_rssi,xgboost,43,Light_T1,394,0.7284263959390863,0.13705583756345177,0.5913705583756346,1
jit_R6,flat_drop_rssi,xgboost,43,Light_XM,395,0.6050632911392405,0.28607594936708863,0.3189873417721519,1
jit_R6,flat_drop_rssi,xgboost,43,Sensor,405,0.8716049382716049,0.10617283950617284,0.7654320987654321,1
jit_R6,flat_drop_rssi,xgboost,43,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,lightgbm,43,Camera,399,0.5112781954887218,0.21303258145363407,0.2982456140350877,1
jit_R6,flat_drop_rssi,lightgbm,43,Light_T1,394,0.7081218274111675,0.14974619289340102,0.5583756345177664,1
jit_R6,flat_drop_rssi,lightgbm,43,Light_XM,395,0.6177215189873417,0.26329113924050634,0.3544303797468354,1
jit_R6,flat_drop_rssi,lightgbm,43,Sensor,405,0.8888888888888888,0.08888888888888889,0.7999999999999999,1
jit_R6,flat_drop_rssi,lightgbm,43,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,rf,44,Camera,399,0.6867167919799498,0.19799498746867167,0.48872180451127817,1
jit_R6,flat_full94,rf,44,Light_T1,394,0.6700507614213198,0.17766497461928935,0.4923857868020305,1
jit_R6,flat_full94,rf,44,Light_XM,395,0.5518987341772152,0.33164556962025316,0.2202531645569621,1
jit_R6,flat_full94,rf,44,Sensor,405,0.7654320987654321,0.17777777777777778,0.5876543209876542,1
jit_R6,flat_full94,rf,44,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,xgboost,44,Camera,399,0.8571428571428571,0.07518796992481203,0.7819548872180451,1
jit_R6,flat_full94,xgboost,44,Light_T1,394,0.6294416243654822,0.26903553299492383,0.3604060913705584,1
jit_R6,flat_full94,xgboost,44,Light_XM,395,0.7316455696202532,0.18227848101265823,0.549367088607595,1
jit_R6,flat_full94,xgboost,44,Sensor,405,0.654320987654321,0.17530864197530865,0.47901234567901235,1
jit_R6,flat_full94,xgboost,44,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,lightgbm,44,Camera,399,0.8546365914786967,0.09523809523809523,0.7593984962406015,1
jit_R6,flat_full94,lightgbm,44,Light_T1,394,0.5456852791878173,0.38578680203045684,0.15989847715736044,1
jit_R6,flat_full94,lightgbm,44,Light_XM,395,0.830379746835443,0.1189873417721519,0.7113924050632912,1
jit_R6,flat_full94,lightgbm,44,Sensor,405,0.5753086419753086,0.2740740740740741,0.30123456790123454,1
jit_R6,flat_full94,lightgbm,44,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,rf,44,Camera,399,0.41353383458646614,0.2556390977443609,0.15789473684210525,1
jit_R6,flat_drop_rssi,rf,44,Light_T1,394,0.700507614213198,0.17258883248730963,0.5279187817258884,1
jit_R6,flat_drop_rssi,rf,44,Light_XM,395,0.5645569620253165,0.29620253164556964,0.2683544303797468,1
jit_R6,flat_drop_rssi,rf,44,Sensor,405,0.8444444444444444,0.1111111111111111,0.7333333333333334,1
jit_R6,flat_drop_rssi,rf,44,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,xgboost,44,Camera,399,0.506265664160401,0.22055137844611528,0.2857142857142857,1
jit_R6,flat_drop_rssi,xgboost,44,Light_T1,394,0.7208121827411168,0.14720812182741116,0.5736040609137056,1
jit_R6,flat_drop_rssi,xgboost,44,Light_XM,395,0.6025316455696202,0.2810126582278481,0.32151898734177214,1
jit_R6,flat_drop_rssi,xgboost,44,Sensor,405,0.8814814814814815,0.08888888888888889,0.7925925925925926,1
jit_R6,flat_drop_rssi,xgboost,44,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,lightgbm,44,Camera,399,0.5112781954887218,0.21303258145363407,0.2982456140350877,1
jit_R6,flat_drop_rssi,lightgbm,44,Light_T1,394,0.7081218274111675,0.14974619289340102,0.5583756345177664,1
jit_R6,flat_drop_rssi,lightgbm,44,Light_XM,395,0.6177215189873417,0.26329113924050634,0.3544303797468354,1
jit_R6,flat_drop_rssi,lightgbm,44,Sensor,405,0.8888888888888888,0.08888888888888889,0.7999999999999999,1
jit_R6,flat_drop_rssi,lightgbm,44,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,rf,45,Camera,399,0.6892230576441103,0.20050125313283207,0.4887218045112782,1
jit_R6,flat_full94,rf,45,Light_T1,394,0.6598984771573604,0.18527918781725888,0.4746192893401015,1
jit_R6,flat_full94,rf,45,Light_XM,395,0.569620253164557,0.29620253164556964,0.27341772151898736,1
jit_R6,flat_full94,rf,45,Sensor,405,0.7851851851851852,0.1580246913580247,0.6271604938271605,1
jit_R6,flat_full94,rf,45,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,xgboost,45,Camera,399,0.8671679197994987,0.06516290726817042,0.8020050125313283,1
jit_R6,flat_full94,xgboost,45,Light_T1,394,0.6218274111675127,0.2766497461928934,0.3451776649746193,1
jit_R6,flat_full94,xgboost,45,Light_XM,395,0.7367088607594937,0.17721518987341772,0.559493670886076,1
jit_R6,flat_full94,xgboost,45,Sensor,405,0.6666666666666666,0.18271604938271604,0.4839506172839506,1
jit_R6,flat_full94,xgboost,45,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,lightgbm,45,Camera,399,0.8546365914786967,0.09523809523809523,0.7593984962406015,1
jit_R6,flat_full94,lightgbm,45,Light_T1,394,0.5456852791878173,0.38578680203045684,0.15989847715736044,1
jit_R6,flat_full94,lightgbm,45,Light_XM,395,0.830379746835443,0.1189873417721519,0.7113924050632912,1
jit_R6,flat_full94,lightgbm,45,Sensor,405,0.5753086419753086,0.2740740740740741,0.30123456790123454,1
jit_R6,flat_full94,lightgbm,45,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,rf,45,Camera,399,0.42606516290726815,0.23809523809523808,0.18796992481203006,1
jit_R6,flat_drop_rssi,rf,45,Light_T1,394,0.7030456852791879,0.1751269035532995,0.5279187817258884,1
jit_R6,flat_drop_rssi,rf,45,Light_XM,395,0.5645569620253165,0.3037974683544304,0.2607594936708861,1
jit_R6,flat_drop_rssi,rf,45,Sensor,405,0.8345679012345679,0.11604938271604938,0.7185185185185186,1
jit_R6,flat_drop_rssi,rf,45,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,xgboost,45,Camera,399,0.5037593984962406,0.21303258145363407,0.29072681704260656,1
jit_R6,flat_drop_rssi,xgboost,45,Light_T1,394,0.7233502538071066,0.14720812182741116,0.5761421319796954,1
jit_R6,flat_drop_rssi,xgboost,45,Light_XM,395,0.610126582278481,0.2759493670886076,0.3341772151898734,1
jit_R6,flat_drop_rssi,xgboost,45,Sensor,405,0.8765432098765432,0.0962962962962963,0.7802469135802469,1
jit_R6,flat_drop_rssi,xgboost,45,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,lightgbm,45,Camera,399,0.5112781954887218,0.21303258145363407,0.2982456140350877,1
jit_R6,flat_drop_rssi,lightgbm,45,Light_T1,394,0.7081218274111675,0.14974619289340102,0.5583756345177664,1
jit_R6,flat_drop_rssi,lightgbm,45,Light_XM,395,0.6177215189873417,0.26329113924050634,0.3544303797468354,1
jit_R6,flat_drop_rssi,lightgbm,45,Sensor,405,0.8888888888888888,0.08888888888888889,0.7999999999999999,1
jit_R6,flat_drop_rssi,lightgbm,45,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,rf,46,Camera,399,0.7092731829573935,0.18295739348370926,0.5263157894736843,1
jit_R6,flat_full94,rf,46,Light_T1,394,0.6649746192893401,0.1649746192893401,0.5,1
jit_R6,flat_full94,rf,46,Light_XM,395,0.5721518987341773,0.3012658227848101,0.27088607594936714,1
jit_R6,flat_full94,rf,46,Sensor,405,0.7777777777777778,0.1654320987654321,0.6123456790123457,1
jit_R6,flat_full94,rf,46,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,xgboost,46,Camera,399,0.8646616541353384,0.06015037593984962,0.8045112781954887,1
jit_R6,flat_full94,xgboost,46,Light_T1,394,0.6192893401015228,0.28426395939086296,0.33502538071065985,1
jit_R6,flat_full94,xgboost,46,Light_XM,395,0.7367088607594937,0.18227848101265823,0.5544303797468355,1
jit_R6,flat_full94,xgboost,46,Sensor,405,0.6617283950617284,0.1654320987654321,0.49629629629629635,1
jit_R6,flat_full94,xgboost,46,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_full94,lightgbm,46,Camera,399,0.8546365914786967,0.09523809523809523,0.7593984962406015,1
jit_R6,flat_full94,lightgbm,46,Light_T1,394,0.5456852791878173,0.38578680203045684,0.15989847715736044,1
jit_R6,flat_full94,lightgbm,46,Light_XM,395,0.830379746835443,0.1189873417721519,0.7113924050632912,1
jit_R6,flat_full94,lightgbm,46,Sensor,405,0.5753086419753086,0.2740740740740741,0.30123456790123454,1
jit_R6,flat_full94,lightgbm,46,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,rf,46,Camera,399,0.41102756892230574,0.2581453634085213,0.15288220551378445,1
jit_R6,flat_drop_rssi,rf,46,Light_T1,394,0.6878172588832487,0.18274111675126903,0.5050761421319797,1
jit_R6,flat_drop_rssi,rf,46,Light_XM,395,0.5569620253164557,0.30632911392405066,0.250632911392405,1
jit_R6,flat_drop_rssi,rf,46,Sensor,405,0.8271604938271605,0.12345679012345678,0.7037037037037037,1
jit_R6,flat_drop_rssi,rf,46,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,xgboost,46,Camera,399,0.506265664160401,0.20551378446115287,0.3007518796992481,1
jit_R6,flat_drop_rssi,xgboost,46,Light_T1,394,0.7258883248730964,0.1446700507614213,0.5812182741116751,1
jit_R6,flat_drop_rssi,xgboost,46,Light_XM,395,0.6126582278481013,0.27341772151898736,0.33924050632911396,1
jit_R6,flat_drop_rssi,xgboost,46,Sensor,405,0.8790123456790123,0.09382716049382717,0.7851851851851852,1
jit_R6,flat_drop_rssi,xgboost,46,Socket,395,1.0,0.0,1.0,1
jit_R6,flat_drop_rssi,lightgbm,46,Camera,399,0.5112781954887218,0.21303258145363407,0.2982456140350877,1
jit_R6,flat_drop_rssi,lightgbm,46,Light_T1,394,0.7081218274111675,0.14974619289340102,0.5583756345177664,1
jit_R6,flat_drop_rssi,lightgbm,46,Light_XM,395,0.6177215189873417,0.26329113924050634,0.3544303797468354,1
jit_R6,flat_drop_rssi,lightgbm,46,Sensor,405,0.8888888888888888,0.08888888888888889,0.7999999999999999,1
jit_R6,flat_drop_rssi,lightgbm,46,Socket,395,1.0,0.0,1.0,1
jit_R7,flat_full94,rf,42,Camera,398,0.907035175879397,0.05025125628140704,0.8567839195979899,1
jit_R7,flat_full94,rf,42,Light_T1,396,0.7272727272727273,0.14393939393939395,0.5833333333333334,1
jit_R7,flat_full94,rf,42,Light_XM,394,0.6903553299492385,0.2131979695431472,0.47715736040609136,1
jit_R7,flat_full94,rf,42,Sensor,399,0.7744360902255639,0.14285714285714285,0.631578947368421,1
jit_R7,flat_full94,rf,42,Socket,406,1.0,0.0,1.0,1
jit_R7,flat_full94,xgboost,42,Camera,398,0.9271356783919598,0.04522613065326633,0.8819095477386935,1
jit_R7,flat_full94,xgboost,42,Light_T1,396,0.7373737373737373,0.1994949494949495,0.5378787878787878,1
jit_R7,flat_full94,xgboost,42,Light_XM,394,0.751269035532995,0.18527918781725888,0.5659898477157361,1
jit_R7,flat_full94,xgboost,42,Sensor,399,0.6516290726817042,0.18295739348370926,0.46867167919799496,1
jit_R7,flat_full94,xgboost,42,Socket,406,1.0,0.0,1.0,1
jit_R7,flat_full94,lightgbm,42,Camera,398,0.9472361809045227,0.032663316582914576,0.9145728643216081,1
