unit,unit_type,config,model,seed,n_cols,win_macro_f1,dev_N6_macro_f1,dev_N6_n_blocks,dev_N30_macro_f1,dev_N30_n_blocks
inner_to_R4,inner,full94,xgboost::Socket,44,94,1.0,,,,
inner_to_R4,inner,full94,lightgbm::Camera,44,94,0.9378378378378378,,,,
inner_to_R4,inner,full94,lightgbm::Light_T1,44,94,0.5449160908193484,,,,
inner_to_R4,inner,full94,lightgbm::Light_XM,44,94,0.055,,,,
inner_to_R4,inner,full94,lightgbm::Sensor,44,94,0.7931456548347613,,,,
inner_to_R4,inner,full94,lightgbm::Socket,44,94,1.0,,,,
inner_to_R4,inner,full94,stacking::Camera,44,94,0.9349593495934959,,,,
inner_to_R4,inner,full94,stacking::Light_T1,44,94,0.18313253012048192,,,,
inner_to_R4,inner,full94,stacking::Light_XM,44,94,0.06015037593984962,,,,
inner_to_R4,inner,full94,stacking::Sensor,44,94,0.053838484546360914,,,,
inner_to_R4,inner,full94,stacking::Socket,44,94,1.0,,,,
pos_R5,outer,full94,rf,44,94,0.6914411164347813,0.7721774109644004,304.0,0.7232323232323232,60.0
pos_R5,outer,full94,xgboost,44,94,0.6531123543780806,0.6951632911392405,304.0,0.7119815668202765,60.0
pos_R5,outer,full94,lightgbm,44,94,0.6583908067353137,0.6994959648853432,304.0,0.7117241379310345,60.0
pos_R5,outer,full94,stacking,44,94,0.7241654965515156,0.7929224368704888,304.0,0.7885714285714285,60.0
pos_R5,outer,full94,rf::Camera,44,94,0.8545454545454545,,,,
pos_R5,outer,full94,rf::Light_T1,44,94,0.28052805280528054,,,,
pos_R5,outer,full94,rf::Light_XM,44,94,0.677309007981756,,,,
pos_R5,outer,full94,rf::Sensor,44,94,0.6448230668414154,,,,
pos_R5,outer,full94,rf::Socket,44,94,1.0,,,,
pos_R5,outer,full94,xgboost::Camera,44,94,0.9209039548022598,,,,
pos_R5,outer,full94,xgboost::Light_T1,44,94,0.07760141093474426,,,,
pos_R5,outer,full94,xgboost::Light_XM,44,94,0.6944757609921083,,,,
pos_R5,outer,full94,xgboost::Sensor,44,94,0.5725806451612904,,,,
pos_R5,outer,full94,xgboost::Socket,44,94,1.0,,,,
pos_R5,outer,full94,lightgbm::Camera,44,94,0.8625730994152047,,,,
pos_R5,outer,full94,lightgbm::Light_T1,44,94,0.14965986394557823,,,,
pos_R5,outer,full94,lightgbm::Light_XM,44,94,0.7060158910329172,,,,
pos_R5,outer,full94,lightgbm::Sensor,44,94,0.5737051792828686,,,,
pos_R5,outer,full94,lightgbm::Socket,44,94,1.0,,,,
pos_R5,outer,full94,stacking::Camera,44,94,0.9011627906976745,,,,
pos_R5,outer,full94,stacking::Light_T1,44,94,0.39926062846580407,,,,
pos_R5,outer,full94,stacking::Light_XM,44,94,0.678298800436205,,,,
pos_R5,outer,full94,stacking::Sensor,44,94,0.6421052631578947,,,,
pos_R5,outer,full94,stacking::Socket,44,94,1.0,,,,
jit_R6,outer,full94,rf,44,94,0.7388432947600209,0.8858651847306348,333.0,0.9542145593869732,66.0
jit_R6,outer,full94,xgboost,44,94,0.7774190074750142,0.9315208845831959,333.0,1.0,66.0
jit_R6,outer,full94,lightgbm,44,94,0.7640759809256255,0.8988112877184232,333.0,0.9690476190476189,66.0
jit_R6,outer,full94,stacking,44,94,0.6961727986067708,0.7981923822928646,333.0,0.8548387096774194,66.0
jit_R6,outer,full94,rf::Camera,44,94,0.8,,,,
jit_R6,outer,full94,rf::Light_T1,44,94,0.6,,,,
jit_R6,outer,full94,rf::Light_XM,44,94,0.6106442577030813,,,,
jit_R6,outer,full94,rf::Sensor,44,94,0.6835722160970231,,,,
jit_R6,outer,full94,rf::Socket,44,94,1.0,,,,
jit_R6,outer,full94,xgboost::Camera,44,94,0.8952879581151832,,,,
jit_R6,outer,full94,xgboost::Light_T1,44,94,0.6278481012658228,,,,
jit_R6,outer,full94,xgboost::Light_XM,44,94,0.6487093153759821,,,,
jit_R6,outer,full94,xgboost::Sensor,44,94,0.7152496626180836,,,,
jit_R6,outer,full94,xgboost::Socket,44,94,1.0,,,,
jit_R6,outer,full94,lightgbm::Camera,44,94,0.9057104913678619,,,,
jit_R6,outer,full94,lightgbm::Light_T1,44,94,0.5947441217150761,,,,
jit_R6,outer,full94,lightgbm::Light_XM,44,94,0.640625,,,,
jit_R6,outer,full94,lightgbm::Sensor,44,94,0.6793002915451894,,,,
jit_R6,outer,full94,lightgbm::Socket,44,94,1.0,,,,
jit_R6,outer,full94,stacking::Camera,44,94,0.8897849462365591,,,,
jit_R6,outer,full94,stacking::Light_T1,44,94,0.38751625487646296,,,,
jit_R6,outer,full94,stacking::Light_XM,44,94,0.5497630331753555,,,,
jit_R6,outer,full94,stacking::Sensor,44,94,0.6537997587454765,,,,
jit_R6,outer,full94,stacking::Socket,44,94,1.0,,,,
jit_R7,outer,full94,rf,44,94,0.8232986071974431,0.9788951010003641,333.0,1.0,66.0
jit_R7,outer,full94,xgboost,44,94,0.8169168155399948,0.9516142550450837,333.0,1.0,66.0
jit_R7,outer,full94,lightgbm,44,94,0.8088477748505276,0.9367889416390183,333.0,1.0,66.0
jit_R7,outer,full94,stacking,44,94,0.739204896970596,0.8239545724213915,333.0,0.8426890756302521,66.0
jit_R7,outer,full94,rf::Camera,44,94,0.9361702127659575,,,,
jit_R7,outer,full94,rf::Light_T1,44,94,0.6949352179034158,,,,
jit_R7,outer,full94,rf::Light_XM,44,94,0.7211796246648794,,,,
jit_R7,outer,full94,rf::Sensor,44,94,0.7642079806529625,,,,
jit_R7,outer,full94,rf::Socket,44,94,1.0,,,,
jit_R7,outer,full94,xgboost::Camera,44,94,0.9595827900912647,,,,
jit_R7,outer,full94,xgboost::Light_T1,44,94,0.7023809523809523,,,,
jit_R7,outer,full94,xgboost::Light_XM,44,94,0.7061611374407583,,,,
jit_R7,outer,full94,xgboost::Sensor,44,94,0.7164591977869986,,,,
jit_R7,outer,full94,xgboost::Socket,44,94,1.0,,,,
jit_R7,outer,full94,lightgbm::Camera,44,94,0.9703989703989704,,,,
jit_R7,outer,full94,lightgbm::Light_T1,44,94,0.7016645326504481,,,,
jit_R7,outer,full94,lightgbm::Light_XM,44,94,0.6986155484558041,,,,
jit_R7,outer,full94,lightgbm::Sensor,44,94,0.6735598227474151,,,,
jit_R7,outer,full94,lightgbm::Socket,44,94,1.0,,,,
jit_R7,outer,full94,stacking::Camera,44,94,0.9637305699481865,,,,
jit_R7,outer,full94,stacking::Light_T1,44,94,0.38935574229691877,,,,
jit_R7,outer,full94,stacking::Light_XM,44,94,0.6237513873473918,,,,
jit_R7,outer,full94,stacking::Sensor,44,94,0.7191867852604829,,,,
jit_R7,outer,full94,stacking::Socket,44,94,1.0,,,,
inner_to_R2,inner,drop_rssi,rf,44,86,0.731321031814996,0.8650285617304077,304.0,0.9128856624319418,60.0
inner_to_R2,inner,drop_rssi,xgboost,44,86,0.7708945159208844,0.9197381048683108,304.0,0.9664335664335665,60.0
inner_to_R2,inner,drop_rssi,lightgbm,44,86,0.7695565272276548,0.9193759091061775,304.0,0.9833043478260869,60.0
inner_to_R2,inner,drop_rssi,stacking,44,86,0.7772213835191941,0.9315485757144387,304.0,0.9664335664335665,60.0
inner_to_R2,inner,drop_rssi,rf::Camera,44,86,0.5225563909774437,,,,
inner_to_R2,inner,drop_rssi,rf::Light_T1,44,86,0.7123655913978495,,,,
inner_to_R2,inner,drop_rssi,rf::Light_XM,44,86,0.6290322580645161,,,,
inner_to_R2,inner,drop_rssi,rf::Sensor,44,86,0.7926509186351706,,,,
inner_to_R2,inner,drop_rssi,rf::Socket,44,86,1.0,,,,
inner_to_R2,inner,drop_rssi,xgboost::Camera,44,86,0.6014234875444839,,,,
inner_to_R2,inner,drop_rssi,xgboost::Light_T1,44,86,0.7540983606557377,,,,
inner_to_R2,inner,drop_rssi,xgboost::Light_XM,44,86,0.6865315852205006,,,,
inner_to_R2,inner,drop_rssi,xgboost::Sensor,44,86,0.8124191461836999,,,,
inner_to_R2,inner,drop_rssi,xgboost::Socket,44,86,1.0,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Camera,44,86,0.6116838487972509,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Light_T1,44,86,0.7319727891156462,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Light_XM,44,86,0.7031055900621118,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Sensor,44,86,0.8010204081632653,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Socket,44,86,1.0,,,,
inner_to_R2,inner,drop_rssi,stacking::Camera,44,86,0.6356073211314476,,,,
inner_to_R2,inner,drop_rssi,stacking::Light_T1,44,86,0.7489481065918654,,,,
inner_to_R2,inner,drop_rssi,stacking::Light_XM,44,86,0.6885644768856448,,,,
inner_to_R2,inner,drop_rssi,stacking::Sensor,44,86,0.812987012987013,,,,
inner_to_R2,inner,drop_rssi,stacking::Socket,44,86,1.0,,,,
inner_to_R3,inner,drop_rssi,rf,44,86,0.8226982432219103,0.9539752328941017,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,xgboost,44,86,0.8428362305540655,0.9771169033680496,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,lightgbm,44,86,0.8460666794811063,0.9671277027481018,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,stacking,44,86,0.8349573423691135,0.9638052690675188,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,rf::Camera,44,86,0.9243027888446215,,,,
inner_to_R3,inner,drop_rssi,rf::Light_T1,44,86,0.7313642756680732,,,,
inner_to_R3,inner,drop_rssi,rf::Light_XM,44,86,0.662807525325615,,,,
inner_to_R3,inner,drop_rssi,rf::Sensor,44,86,0.7963446475195822,,,,
inner_to_R3,inner,drop_rssi,rf::Socket,44,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,xgboost::Camera,44,86,0.9444444444444444,,,,
inner_to_R3,inner,drop_rssi,xgboost::Light_T1,44,86,0.7244318181818182,,,,
inner_to_R3,inner,drop_rssi,xgboost::Light_XM,44,86,0.7172995780590717,,,,
inner_to_R3,inner,drop_rssi,xgboost::Sensor,44,86,0.8293333333333334,,,,
inner_to_R3,inner,drop_rssi,xgboost::Socket,44,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Camera,44,86,0.9424083769633508,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Light_T1,44,86,0.7212643678160919,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Light_XM,44,86,0.7134670487106017,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Sensor,44,86,0.854521625163827,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Socket,44,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,stacking::Camera,44,86,0.9065656565656566,,,,
inner_to_R3,inner,drop_rssi,stacking::Light_T1,44,86,0.7251461988304093,,,,
inner_to_R3,inner,drop_rssi,stacking::Light_XM,44,86,0.6964028776978417,,,,
inner_to_R3,inner,drop_rssi,stacking::Sensor,44,86,0.848,,,,
inner_to_R3,inner,drop_rssi,stacking::Socket,44,86,0.99867197875166,,,,
inner_to_R4,inner,drop_rssi,rf,44,86,0.7198816331870932,0.853744927536232,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,xgboost,44,86,0.7626329213907475,0.9078014079899839,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,lightgbm,44,86,0.7644700953224918,0.915108461685192,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,stacking,44,86,0.7573937477545132,0.9291871527165643,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,rf::Camera,44,86,0.622895622895623,,,,
inner_to_R4,inner,drop_rssi,rf::Light_T1,44,86,0.5817757009345794,,,,
inner_to_R4,inner,drop_rssi,rf::Light_XM,44,86,0.6473684210526316,,,,
inner_to_R4,inner,drop_rssi,rf::Sensor,44,86,0.7473684210526316,,,,
inner_to_R4,inner,drop_rssi,rf::Socket,44,86,1.0,,,,
inner_to_R4,inner,drop_rssi,xgboost::Camera,44,86,0.7576687116564417,,,,
inner_to_R4,inner,drop_rssi,xgboost::Light_T1,44,86,0.6220657276995305,,,,
inner_to_R4,inner,drop_rssi,xgboost::Light_XM,44,86,0.696,,,,
inner_to_R4,inner,drop_rssi,xgboost::Sensor,44,86,0.7374301675977654,,,,
inner_to_R4,inner,drop_rssi,xgboost::Socket,44,86,1.0,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Camera,44,86,0.7630769230769231,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Light_T1,44,86,0.6258823529411764,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Light_XM,44,86,0.6816380449141347,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Sensor,44,86,0.7517531556802244,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Socket,44,86,1.0,,,,
inner_to_R4,inner,drop_rssi,stacking::Camera,44,86,0.7344173441734417,,,,
inner_to_R4,inner,drop_rssi,stacking::Light_T1,44,86,0.627700127064803,,,,
inner_to_R4,inner,drop_rssi,stacking::Light_XM,44,86,0.6827309236947792,,,,
inner_to_R4,inner,drop_rssi,stacking::Sensor,44,86,0.7421203438395415,,,,
inner_to_R4,inner,drop_rssi,stacking::Socket,44,86,1.0,,,,
pos_R5,outer,drop_rssi,rf,44,86,0.6790980733807815,0.7993967697460214,304.0,0.9005821764442453,60.0
pos_R5,outer,drop_rssi,xgboost,44,86,0.7342433967721986,0.8561083728250768,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,lightgbm,44,86,0.7334187064794107,0.8629451839961465,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,stacking,44,86,0.7190883855149262,0.853730367992663,304.0,0.9168831168831169,60.0
pos_R5,outer,drop_rssi,rf::Camera,44,86,0.518783542039356,,,,
pos_R5,outer,drop_rssi,rf::Light_T1,44,86,0.48158640226628896,,,,
pos_R5,outer,drop_rssi,rf::Light_XM,44,86,0.7398692810457517,,,,
pos_R5,outer,drop_rssi,rf::Sensor,44,86,0.6552511415525114,,,,
pos_R5,outer,drop_rssi,rf::Socket,44,86,1.0,,,,
pos_R5,outer,drop_rssi,xgboost::Camera,44,86,0.6319444444444444,,,,
pos_R5,outer,drop_rssi,xgboost::Light_T1,44,86,0.5369318181818182,,,,
pos_R5,outer,drop_rssi,xgboost::Light_XM,44,86,0.7903225806451613,,,,
pos_R5,outer,drop_rssi,xgboost::Sensor,44,86,0.7120181405895691,,,,
pos_R5,outer,drop_rssi,xgboost::Socket,44,86,1.0,,,,
pos_R5,outer,drop_rssi,lightgbm::Camera,44,86,0.624561403508772,,,,
pos_R5,outer,drop_rssi,lightgbm::Light_T1,44,86,0.5521126760563381,,,,
pos_R5,outer,drop_rssi,lightgbm::Light_XM,44,86,0.7860026917900403,,,,
pos_R5,outer,drop_rssi,lightgbm::Sensor,44,86,0.7044167610419027,,,,
pos_R5,outer,drop_rssi,lightgbm::Socket,44,86,1.0,,,,
pos_R5,outer,drop_rssi,stacking::Camera,44,86,0.6276422764227643,,,,
pos_R5,outer,drop_rssi,stacking::Light_T1,44,86,0.514792899408284,,,,
pos_R5,outer,drop_rssi,stacking::Light_XM,44,86,0.7635869565217391,,,,
pos_R5,outer,drop_rssi,stacking::Sensor,44,86,0.689419795221843,,,,
pos_R5,outer,drop_rssi,stacking::Socket,44,86,1.0,,,,
jit_R6,outer,drop_rssi,rf,44,86,0.6995793706584985,0.8412436993375,333.0,0.9073782991202346,66.0
jit_R6,outer,drop_rssi,xgboost,44,86,0.7403680416247527,0.8910743539055538,333.0,0.9845925925925926,66.0
jit_R6,outer,drop_rssi,lightgbm,44,86,0.7434294873428366,0.8998623817343029,333.0,1.0,66.0
jit_R6,outer,drop_rssi,stacking,44,86,0.7487998097328751,0.9155074917010568,333.0,0.9845925925925926,66.0
jit_R6,outer,drop_rssi,rf::Camera,44,86,0.5759162303664922,,,,
jit_R6,outer,drop_rssi,rf::Light_T1,44,86,0.5910064239828694,,,,
jit_R6,outer,drop_rssi,rf::Light_XM,44,86,0.5978552278820375,,,,
jit_R6,outer,drop_rssi,rf::Sensor,44,86,0.7331189710610932,,,,
jit_R6,outer,drop_rssi,rf::Socket,44,86,1.0,,,,
jit_R6,outer,drop_rssi,xgboost::Camera,44,86,0.6655683690280065,,,,
jit_R6,outer,drop_rssi,xgboost::Light_T1,44,86,0.6221248630887185,,,,
jit_R6,outer,drop_rssi,xgboost::Light_XM,44,86,0.6372155287817939,,,,
jit_R6,outer,drop_rssi,xgboost::Sensor,44,86,0.7769314472252449,,,,
jit_R6,outer,drop_rssi,xgboost::Socket,44,86,1.0,,,,
jit_R6,outer,drop_rssi,lightgbm::Camera,44,86,0.6710526315789473,,,,
jit_R6,outer,drop_rssi,lightgbm::Light_T1,44,86,0.621380846325167,,,,
jit_R6,outer,drop_rssi,lightgbm::Light_XM,44,86,0.6421052631578947,,,,
jit_R6,outer,drop_rssi,lightgbm::Sensor,44,86,0.782608695652174,,,,
jit_R6,outer,drop_rssi,lightgbm::Socket,44,86,1.0,,,,
jit_R6,outer,drop_rssi,stacking::Camera,44,86,0.6951026856240127,,,,
jit_R6,outer,drop_rssi,stacking::Light_T1,44,86,0.6297968397291196,,,,
jit_R6,outer,drop_rssi,stacking::Light_XM,44,86,0.6409574468085106,,,,
jit_R6,outer,drop_rssi,stacking::Sensor,44,86,0.7781420765027323,,,,
jit_R6,outer,drop_rssi,stacking::Socket,44,86,1.0,,,,
jit_R7,outer,drop_rssi,rf,44,86,0.7964897807357314,0.9818634102216193,333.0,1.0,66.0
jit_R7,outer,drop_rssi,xgboost,44,86,0.8316268138828772,0.9757290662553821,333.0,1.0,66.0
jit_R7,outer,drop_rssi,lightgbm,44,86,0.8358327659297284,0.9848450830713965,333.0,1.0,66.0
jit_R7,outer,drop_rssi,stacking,44,86,0.8260033451164202,0.9785612928299401,333.0,1.0,66.0
jit_R7,outer,drop_rssi,rf::Camera,44,86,0.810368349249659,,,,
jit_R7,outer,drop_rssi,rf::Light_T1,44,86,0.6905940594059405,,,,
jit_R7,outer,drop_rssi,rf::Light_XM,44,86,0.7364341085271318,,,,
jit_R7,outer,drop_rssi,rf::Sensor,44,86,0.7450523864959255,,,,
jit_R7,outer,drop_rssi,rf::Socket,44,86,1.0,,,,
jit_R7,outer,drop_rssi,xgboost::Camera,44,86,0.8671140939597315,,,,
jit_R7,outer,drop_rssi,xgboost::Light_T1,44,86,0.7172582619339045,,,,
jit_R7,outer,drop_rssi,xgboost::Light_XM,44,86,0.7737617135207496,,,,
jit_R7,outer,drop_rssi,xgboost::Sensor,44,86,0.8,,,,
jit_R7,outer,drop_rssi,xgboost::Socket,44,86,1.0,,,,
jit_R7,outer,drop_rssi,lightgbm::Camera,44,86,0.870026525198939,,,,
jit_R7,outer,drop_rssi,lightgbm::Light_T1,44,86,0.7326732673267327,,,,
jit_R7,outer,drop_rssi,lightgbm::Light_XM,44,86,0.776,,,,
jit_R7,outer,drop_rssi,lightgbm::Sensor,44,86,0.8004640371229699,,,,
jit_R7,outer,drop_rssi,lightgbm::Socket,44,86,1.0,,,,
jit_R7,outer,drop_rssi,stacking::Camera,44,86,0.8743589743589744,,,,
jit_R7,outer,drop_rssi,stacking::Light_T1,44,86,0.7057324840764331,,,,
jit_R7,outer,drop_rssi,stacking::Light_XM,44,86,0.7635402906208718,,,,
jit_R7,outer,drop_rssi,stacking::Sensor,44,86,0.7863849765258216,,,,
jit_R7,outer,drop_rssi,stacking::Socket,44,86,1.0,,,,
inner_to_R2,inner,full94,rf,45,94,0.8224666538968947,0.9571047720607838,304.0,1.0,60.0
inner_to_R2,inner,full94,xgboost,45,94,0.776669932866919,0.884899414311179,304.0,0.888888888888889,60.0
inner_to_R2,inner,full94,lightgbm,45,94,0.7934265218076193,0.9011306042884991,304.0,0.909761583445794,60.0
inner_to_R2,inner,full94,stacking,45,94,0.6364883345793698,0.6862068965517241,304.0,0.7,60.0
inner_to_R2,inner,full94,rf::Camera,45,94,0.9644381223328592,,,,
inner_to_R2,inner,full94,rf::Light_T1,45,94,0.6657060518731989,,,,
inner_to_R2,inner,full94,rf::Light_XM,45,94,0.7856191744340879,,,,
inner_to_R2,inner,full94,rf::Sensor,45,94,0.6965699208443272,,,,
inner_to_R2,inner,full94,rf::Socket,45,94,1.0,,,,
inner_to_R2,inner,full94,xgboost::Camera,45,94,0.9466089466089466,,,,
inner_to_R2,inner,full94,xgboost::Light_T1,45,94,0.5235772357723577,,,,
inner_to_R2,inner,full94,xgboost::Light_XM,45,94,0.7464968152866241,,,,
inner_to_R2,inner,full94,xgboost::Sensor,45,94,0.6666666666666666,,,,
inner_to_R2,inner,full94,xgboost::Socket,45,94,1.0,,,,
inner_to_R2,inner,full94,lightgbm::Camera,45,94,0.9572649572649573,,,,
inner_to_R2,inner,full94,lightgbm::Light_T1,45,94,0.5414012738853503,,,,
inner_to_R2,inner,full94,lightgbm::Light_XM,45,94,0.7630208333333334,,,,
inner_to_R2,inner,full94,lightgbm::Sensor,45,94,0.7054455445544554,,,,
inner_to_R2,inner,full94,lightgbm::Socket,45,94,1.0,,,,
inner_to_R2,inner,full94,stacking::Camera,45,94,0.9848275862068966,,,,
inner_to_R2,inner,full94,stacking::Light_T1,45,94,0.4251207729468599,,,,
inner_to_R2,inner,full94,stacking::Light_XM,45,94,0.05273833671399594,,,,
inner_to_R2,inner,full94,stacking::Sensor,45,94,0.7197549770290965,,,,
inner_to_R2,inner,full94,stacking::Socket,45,94,1.0,,,,
inner_to_R3,inner,full94,rf,45,94,0.6007335814901814,0.5966377249643933,308.0,0.5454545454545455,61.0
inner_to_R3,inner,full94,xgboost,45,94,0.5275090863358205,0.5363090772693173,308.0,0.5371428571428571,61.0
inner_to_R3,inner,full94,lightgbm,45,94,0.552736123006713,0.5286423254165189,308.0,0.5333333333333333,61.0
inner_to_R3,inner,full94,stacking,45,94,0.5102490890407803,0.4853697735625076,308.0,0.48888888888888893,61.0
inner_to_R3,inner,full94,rf::Camera,45,94,0.9692923898531375,,,,
inner_to_R3,inner,full94,rf::Light_T1,45,94,0.21223470661672908,,,,
inner_to_R3,inner,full94,rf::Light_XM,45,94,0.633177570093458,,,,
inner_to_R3,inner,full94,rf::Sensor,45,94,0.19029126213592232,,,,
inner_to_R3,inner,full94,rf::Socket,45,94,0.99867197875166,,,,
inner_to_R3,inner,full94,xgboost::Camera,45,94,0.9355670103092784,,,,
inner_to_R3,inner,full94,xgboost::Light_T1,45,94,0.10354223433242507,,,,
inner_to_R3,inner,full94,xgboost::Light_XM,45,94,0.5953878406708596,,,,
inner_to_R3,inner,full94,xgboost::Sensor,45,94,0.00437636761487965,,,,
inner_to_R3,inner,full94,xgboost::Socket,45,94,0.99867197875166,,,,
inner_to_R3,inner,full94,lightgbm::Camera,45,94,0.9391979301423027,,,,
inner_to_R3,inner,full94,lightgbm::Light_T1,45,94,0.14225941422594143,,,,
inner_to_R3,inner,full94,lightgbm::Light_XM,45,94,0.6081632653061224,,,,
inner_to_R3,inner,full94,lightgbm::Sensor,45,94,0.07538802660753881,,,,
inner_to_R3,inner,full94,lightgbm::Socket,45,94,0.99867197875166,,,,
inner_to_R3,inner,full94,stacking::Camera,45,94,0.9182389937106918,,,,
inner_to_R3,inner,full94,stacking::Light_T1,45,94,0.23546511627906977,,,,
inner_to_R3,inner,full94,stacking::Light_XM,45,94,0.36103151862464183,,,,
inner_to_R3,inner,full94,stacking::Sensor,45,94,0.03783783783783784,,,,
inner_to_R3,inner,full94,stacking::Socket,45,94,0.99867197875166,,,,
inner_to_R4,inner,full94,rf,45,94,0.6593248746488087,0.7112623308826728,308.0,0.7333333333333333,61.0
inner_to_R4,inner,full94,xgboost,45,94,0.6648087018489331,0.7217623659111576,308.0,0.7333333333333333,61.0
inner_to_R4,inner,full94,lightgbm,45,94,0.6661799166983895,0.7202734515053244,308.0,0.7333333333333333,61.0
inner_to_R4,inner,full94,stacking,45,94,0.44713027767854213,0.4108527131782946,308.0,0.4,61.0
inner_to_R4,inner,full94,rf::Camera,45,94,0.9228650137741047,,,,
inner_to_R4,inner,full94,rf::Light_T1,45,94,0.5347091932457786,,,,
inner_to_R4,inner,full94,rf::Light_XM,45,94,0.06649616368286446,,,,
inner_to_R4,inner,full94,rf::Sensor,45,94,0.772554002541296,,,,
inner_to_R4,inner,full94,rf::Socket,45,94,1.0,,,,
inner_to_R4,inner,full94,xgboost::Camera,45,94,0.9408602150537635,,,,
inner_to_R4,inner,full94,xgboost::Light_T1,45,94,0.5231071779744346,,,,
inner_to_R4,inner,full94,xgboost::Light_XM,45,94,0.05513784461152882,,,,
inner_to_R4,inner,full94,xgboost::Sensor,45,94,0.8049382716049382,,,,
inner_to_R4,inner,full94,xgboost::Socket,45,94,1.0,,,,
inner_to_R4,inner,full94,lightgbm::Camera,45,94,0.9378378378378378,,,,
inner_to_R4,inner,full94,lightgbm::Light_T1,45,94,0.5449160908193484,,,,
inner_to_R4,inner,full94,lightgbm::Light_XM,45,94,0.055,,,,
inner_to_R4,inner,full94,lightgbm::Sensor,45,94,0.7931456548347613,,,,
inner_to_R4,inner,full94,lightgbm::Socket,45,94,1.0,,,,
inner_to_R4,inner,full94,stacking::Camera,45,94,0.9318801089918256,,,,
inner_to_R4,inner,full94,stacking::Light_T1,45,94,0.1837968561064087,,,,
inner_to_R4,inner,full94,stacking::Light_XM,45,94,0.06419753086419754,,,,
inner_to_R4,inner,full94,stacking::Sensor,45,94,0.055776892430278883,,,,
inner_to_R4,inner,full94,stacking::Socket,45,94,1.0,,,,
pos_R5,outer,full94,rf,45,94,0.6935335986677011,0.7640376559687636,304.0,0.7232323232323232,60.0
pos_R5,outer,full94,xgboost,45,94,0.6590326824903515,0.696416201606896,304.0,0.7029868578255675,60.0
pos_R5,outer,full94,lightgbm,45,94,0.6583908067353137,0.6994959648853432,304.0,0.7117241379310345,60.0
pos_R5,outer,full94,stacking,45,94,0.7240201994254007,0.7847854958453561,304.0,0.7562864721485412,60.0
pos_R5,outer,full94,rf::Camera,45,94,0.8597285067873304,,,,
pos_R5,outer,full94,rf::Light_T1,45,94,0.28760330578512394,,,,
pos_R5,outer,full94,rf::Light_XM,45,94,0.6842105263157895,,,,
pos_R5,outer,full94,rf::Sensor,45,94,0.6361256544502618,,,,
pos_R5,outer,full94,rf::Socket,45,94,1.0,,,,
pos_R5,outer,full94,xgboost::Camera,45,94,0.9230769230769231,,,,
pos_R5,outer,full94,xgboost::Light_T1,45,94,0.08185053380782918,,,,
pos_R5,outer,full94,xgboost::Light_XM,45,94,0.7048054919908466,,,,
pos_R5,outer,full94,xgboost::Sensor,45,94,0.5854304635761589,,,,
pos_R5,outer,full94,xgboost::Socket,45,94,1.0,,,,
pos_R5,outer,full94,lightgbm::Camera,45,94,0.8625730994152047,,,,
pos_R5,outer,full94,lightgbm::Light_T1,45,94,0.14965986394557823,,,,
pos_R5,outer,full94,lightgbm::Light_XM,45,94,0.7060158910329172,,,,
pos_R5,outer,full94,lightgbm::Sensor,45,94,0.5737051792828686,,,,
pos_R5,outer,full94,lightgbm::Socket,45,94,1.0,,,,
pos_R5,outer,full94,stacking::Camera,45,94,0.9046242774566474,,,,
pos_R5,outer,full94,stacking::Light_T1,45,94,0.3902439024390244,,,,
pos_R5,outer,full94,stacking::Light_XM,45,94,0.6760869565217391,,,,
pos_R5,outer,full94,stacking::Sensor,45,94,0.6491458607095927,,,,
pos_R5,outer,full94,stacking::Socket,45,94,1.0,,,,
jit_R6,outer,full94,rf,45,94,0.7442315034210465,0.8967208127482529,333.0,0.9542145593869732,66.0
jit_R6,outer,full94,xgboost,45,94,0.7812458699608165,0.9375576954795164,333.0,1.0,66.0
