filter_mode,task,feature_set,model,accuracy_old,precision_old,recall_old,macro_f1_old,accuracy_new,precision_new,recall_new,macro_f1_new,_merge,accuracy_diff,precision_diff,recall_diff,macro_f1_diff,max_abs_metric_diff
raw_all,jitter_R2_R3_R4_to_R6,all_features,rf,0.7454728370221329,0.7646439045817709,0.7454067490400629,0.7488747806643499,0.7454728370221329,0.7646439045817709,0.7454067490400629,0.7488747806643499,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6,all_features,xgboost,0.7756539235412475,0.7869961759883468,0.7759973896965254,0.7783647964241942,0.7756539235412475,0.7869961759883468,0.7759973896965254,0.7783647964241942,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6,selected_features,extra_trees,0.7007042253521126,0.7206416607251998,0.7003442559435349,0.7039484941565295,0.7007042253521126,0.7206416607251998,0.7003442559435349,0.7039484941565295,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R3_to_R4,selected_features,extra_trees,0.7112790070156503,0.627223314548669,0.7097912894643388,0.6556594602093557,0.7112790070156503,0.627223314548669,0.7097912894643388,0.6556594602093557,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R3_to_R4,all_features,xgboost,0.712358337830545,0.6919261171075723,0.710834557592979,0.6618770405744276,0.712358337830545,0.6919261171075723,0.710834557592979,0.6618770405744276,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R3_to_R4,all_features,rf,0.7069616837560713,0.7276857144134101,0.7057514906057267,0.6592117370350504,0.7069616837560713,0.7276857144134101,0.7057514906057267,0.6592117370350504,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R3_to_R4,all_features,extra_trees,0.7145169994603346,0.7274881676808654,0.7130286211402389,0.6657761390732111,0.7145169994603346,0.7274881676808654,0.7130286211402389,0.6657761390732111,both,0.0,0.0,0.0,0.0,0.0
raw_all,joint_R2_R3_R4,selected_features,xgboost,0.9412832929782082,0.941435124078924,0.9410194626799482,0.940998558497314,0.9412832929782082,0.941435124078924,0.9410194626799482,0.940998558497314,both,0.0,0.0,0.0,0.0,0.0
raw_all,joint_R2_R3_R4,all_features,xgboost,0.9473365617433414,0.947581936973824,0.9470839323160244,0.9471160499466896,0.9473365617433414,0.947581936973824,0.9470839323160244,0.9471160499466896,both,0.0,0.0,0.0,0.0,0.0
raw_all,joint_R2_R3_R4,selected_features,extra_trees,0.9092009685230024,0.9088333359080852,0.9087665196840709,0.9085738369121696,0.9092009685230024,0.9088333359080852,0.9087665196840709,0.9085738369121696,both,0.0,0.0,0.0,0.0,0.0
raw_all,joint_R2_R3_R4,selected_features,rf,0.9207021791767556,0.9205859720417144,0.9203206175944192,0.920231894951786,0.9207021791767556,0.9205859720417144,0.9203206175944192,0.920231894951786,both,0.0,0.0,0.0,0.0,0.0
raw_all,joint_R2_R3_R4,all_features,extra_trees,0.900726392251816,0.900902318467536,0.9002478226677528,0.9002708624845152,0.900726392251816,0.900902318467536,0.9002478226677528,0.9002708624845152,both,0.0,0.0,0.0,0.0,0.0
