replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_strict
3639,0.2288987625082426,0.24855305792415505,0.7721149886843408,0.7902793305337756,0.01965429541591246,0.01816434184943483,-0.05314054152846881,0.022356866047084423,-0.4340996008966501,0.2585138050191952,-0.0017079874239800674,1.6948156802975443,-0.8380471272085485,-0.5054917361926717,-0.013716075330845512,-1.8417116687517625,-2.0435530339839354,0.2837832131757243,-4.440892098500626e-16,0.3755833462189905,0.9270924021754244,-0.5453902382518749
3640,0.18409885356419642,0.20954103258495682,0.3836371325966793,0.6081414631136752,0.025442179020760403,0.22450433051699592,-0.21480548500428387,0.15475861886164383,-0.15608192661763443,0.17069880333814713,0.03467965256653649,1.5033341758802776,-0.7100016981980832,-0.472369894928121,-0.20684202235780907,-0.7937738852620227,-0.5115082485832994,-0.35415895313771995,-4.163336342344337e-16,0.1663062718817422,0.8262103716266758,-0.5206690088359365
3641,0.0942019789728098,0.11835575895723671,0.602933603290442,0.72987030089536,0.024153779984426915,0.126936697604918,-0.3549626347172432,-0.20394540565505614,-0.1429734865312962,0.0203336550200775,-0.11367051287067348,1.5727582164266174,-0.6557770738291177,-0.41286453674114243,-0.7553234043272018,-1.2029652584982433,-1.693912398560413,0.28264904200701746,9.992007221626409e-16,0.992817996971566,0.6515220867631171,-0.8547978854556966
3642,0.15434452393819176,0.1728971637759581,0.47821909894177594,0.6106847311648695,0.018552639837766338,0.1324656322230936,-0.3193831902902119,0.1530376803636786,-0.0400747260203517,0.14580485323996176,-0.058503819681015826,1.6122941596808986,-0.8908275396747553,-0.4197822521679886,-0.29503648721989484,-0.884729537209466,-0.3792712133370544,-0.47281647463731147,0.0,0.04512859819081533,0.9609383131401308,-0.47110550394220835
3643,0.13022861015690523,0.1317278506731594,0.5721345997369236,0.7035880449740151,0.0014992405162541633,0.13145344523709146,-0.250737408797608,0.026367338566586775,-0.20363644201760048,0.09580188138106326,-0.06895485233237642,0.9975203104480148,-0.43166817608154057,-0.12023175129109476,-0.6880640607957825,-1.2980003943024343,-1.4938118399299285,0.17035776872428066,-1.1102230246251565e-15,0.6991388543362774,0.9590370244202978,-0.788229524583214
3644,0.17640393352103412,0.18068033082469925,0.6543452314815557,0.7051102559495972,0.004276397303665136,0.05076502446804154,-0.24778811659914174,0.11837467434145624,-0.21594175846734232,0.15672347831055497,-0.12053598834483464,1.3803042419462106,-0.8106122931115491,-0.21336235332089062,0.4285045359710494,-1.3304739193016573,-1.7382082853855207,0.11593221671603038,-4.996003610813204e-16,0.09531819862157392,0.8980111844280871,-0.2958210350448778
3645,0.30170649279516726,0.3154028530995959,0.6108111310450203,0.7263757341616999,0.013696360304428667,0.1155646031166796,-0.09066016211717065,0.2233457236425556,-0.3579032921994679,0.28981077907915104,0.04897035177113723,1.8607967418043836,-1.1015973901417435,-0.43284402749260664,0.4655908700147119,-1.578419206422571,-1.8612878332281158,0.0788298175156357,-9.992007221626409e-16,-0.07256908701338016,1.3750417874574923,-0.41701539297981055
3646,0.21459491677386544,0.22701891605376,0.7047462420545039,0.7992647423310826,0.012423999279894571,0.09451850027657871,-0.21888265363817283,0.17022313807447112,-0.1758407107326588,0.16583728454250254,-0.11971685153054648,1.6379847433828567,-0.9673570776193028,-0.39086157141919053,0.5839092089858138,-0.5472866804068031,-1.0723265049646913,-0.11158171508800248,-1.5699247457590104e-16,-0.005339116853719572,0.5443597096513457,-0.43478620337523843
3647,0.14131067161486854,0.14805192512960808,0.5918652103916987,0.720214567216345,0.006741253514739531,0.12834935682464632,-0.3296319002750854,0.07032733584146517,-0.09497393534709955,0.12698935389086607,-0.10485430516658323,1.5085805517169752,-0.872993171351279,-0.25911579827491416,-0.31529741212145646,-0.9342123457811359,-0.47606167176895414,-0.4533583218442576,0.0,0.01093831409777929,1.1852609228100501,-0.46877122697665097
3648,0.20874900699655297,0.21286155284072117,0.5333303932250937,0.7036945793084483,0.004112545844168203,0.17036418608335457,-0.37522960896286933,0.15331564706994025,-0.12939295502555437,0.1263510015492925,-0.00295589184532688,1.6676699122710674,-0.9373525645473499,-0.22566428803773547,-0.26905532893342565,-0.9259764240488773,-0.37828937816344166,-0.49823160884510853,0.0,-0.017204771418264264,1.2274510922991233,-0.5198198116269337
3649,0.09420197897280991,0.11835575895723682,0.602933603290442,0.7298703008953598,0.024153779984426915,0.12693669760491777,-0.3549626347172432,-0.20394540565505595,-0.14297348653129677,0.02033365502007789,-0.11367051287067348,1.5727582164266176,-0.6557770738291173,-0.4128645367411423,-0.7553234043272012,-1.2029652584982427,-1.6939123985604114,0.2826490420070182,-3.1086244689504383e-15,0.9928179969715633,0.6515220867631186,-0.8547978854556957
3650,0.1895038475516847,0.1922562791671848,0.8030265880049754,0.9244693774618253,0.002752431615500095,0.12144278945684994,-0.30532305979918056,0.06208265689834447,-0.32163836528694667,0.09088999229395422,-0.09754192342502607,1.16302027432246,-0.7324454945281703,0.19655691844134152,0.241644142419784,-0.6404929982595121,-0.6769599423411516,-0.2949560209940092,-6.661338147750939e-16,-0.07175347669936083,0.9629525860400051,-0.45759100270718867
3651,0.3765057305082471,0.37971018153849023,0.6134380022546355,0.7928420707108981,0.0032044510302431384,0.17940406845626256,-0.09970659710931606,0.2181802685166616,-0.45358753185103123,0.2550278959766973,0.06914028697681168,1.8651631189055282,-1.1401732932776194,-0.23621320789843342,0.4221709004454792,-1.5476196965488362,-1.5682352902224652,-0.00209286595192891,3.3306690738754696e-16,-0.15572510837645825,1.659525389926084,-0.49475721825667357
3652,0.1344971351478016,0.17384841857910538,0.5640465128278183,0.650454173994745,0.039351283431303785,0.08640766116692677,-0.2443244031127051,0.10326178959204238,-0.011265170737162116,0.17560762842048155,-0.1298817934999169,1.4781369492689895,-0.7984760964714579,-0.5328804604299535,-0.3521990811293376,-0.9311672987285498,-0.479173986590833,-0.4545860074321885,-1.1102230246251565e-16,0.10014647303805829,0.9244807001379083,-0.41859723993327
3653,0.1353851462241321,0.14543991983459936,0.7924418747681533,0.8711719247274194,0.01005477361046725,0.07873004995926614,-0.26200521942103283,-0.1014925504275078,-0.034683586021329454,0.13641122007913178,0.06637904742010581,1.4047930521339942,-0.6758953470781652,-0.30097318475552903,0.17152126360854947,-0.7605452966776702,-0.18560798811287255,-0.6218059430457435,-2.220446049250313e-16,0.012178890505239987,1.2229992084809294,-0.4009853913668867
3654,0.29695626998154623,0.2984896101410841,0.3513769155084906,0.5854748370471938,0.001533340159537877,0.23409792153870324,-0.22508602144216527,0.06249327930293866,-0.30407367577296696,0.12763847681509002,0.1741692700886479,1.532495521352005,-0.7138411111235722,-0.14334603237739818,-0.1846798369440521,-0.9192341533605978,-0.5880289851088216,-0.3146453802602071,8.326672684688674e-17,0.2532646817545096,1.0961765613213115,-0.5003162242627637
3655,0.23390341216864907,0.2621383866534629,0.6274148876457961,0.687778873437713,0.028234974484813824,0.06036398579191693,-0.08790167976364033,0.1841687387251367,-0.2916708943358634,0.31297739108761685,0.02478313604036292,1.7610452484467753,-0.9980693980634661,-0.5456504788745702,0.49147467161014363,-1.641443354217085,-2.090229851306225,0.15522410656509367,-2.220446049250313e-16,0.009498696795745443,1.0867160475275732,-0.3245220286141991
3656,0.15488088575171055,0.1594184936487345,0.7042565990587577,0.720476143454865,0.004537607897023954,0.016219544396107288,-0.2039221700092947,-0.04486432860074785,-0.2181974067571944,0.13482002892131092,-0.2620775440059824,1.1839517917946827,-0.7277570741790139,-0.2000003174303211,-0.22011792152650478,-1.8686232354567136,-2.3455099456605315,0.5665789477402656,2.4424906541753444e-15,0.6688524562933021,0.6454384762681707,-0.5197048250589656
3657,0.26083077115870856,0.26253312802507056,0.6906874872725854,0.8010215557683208,0.0017023568663619981,0.11033406849573535,-0.35843386424341744,-0.03733182334586663,-0.23108965341043292,0.1353614712131665,0.19231534366485634,1.3683975596668925,-0.7426788702042745,0.15263701316938927,-0.05180806025121845,-1.1714760145626593,-0.6478151023667911,-0.4368606227417375,6.106226635438361e-16,0.17339652139928416,1.6331191520870665,-0.4060001765505369
3658,0.13422389312401029,0.14420952285662292,0.561038255193309,0.7223673722788244,0.009985629732612633,0.16132911708551545,-0.31181204745756314,-0.2085428213337764,-0.2286264629231931,0.06927193978531641,-0.19715476158970008,1.6029345286383594,-0.8533353107599185,-0.2869090028474939,-0.8624053825888016,-1.37710730445446,-1.8247369819450505,0.3877731419408082,-2.4424906541753444e-15,0.9646167032905588,0.6740460638638985,-0.920977308703133
3659,0.15434452393819198,0.1728971637759582,0.47821909894177606,0.6106847311648697,0.018552639837766227,0.1324656322230936,-0.3193831902902121,0.15303768036367826,-0.04007472602035088,0.14580485323996173,-0.05850381968101598,1.612294159680899,-0.8908275396747543,-0.4197822521679889,-0.29503648721989306,-0.8847295372094646,-0.37927121333705394,-0.47281647463730975,6.106226635438361e-16,0.04512859819081477,0.960938313140129,-0.47110550394220996
3660,0.14599120746835104,0.16499865486504994,0.8173907683315127,0.8808193332802522,0.019007447396698907,0.0634285649487395,-0.15577383003395479,0.030537011403669222,-0.09883898545613262,0.16589922610006055,-0.17252637802752385,1.255934492170504,-0.6775808688853742,-0.3994126413732642,0.10354577722363012,-0.5875828048145922,-0.17657638819396965,-0.6748527794233563,1.3877787807814457e-17,-0.041170404475395356,1.0580497780855436,-0.39005946173444506
3661,0.17769909407174078,0.17785140441302605,0.7923094811289079,0.8375388684076741,0.00015231034128526666,0.04522938727876624,-0.27144642163742094,0.01681994454547514,-0.2622997935765575,0.12513577220802252,0.03482094249800333,1.0794361474061334,-0.5206300573883392,0.04185956656907136,-0.07711376642375967,-1.084205574301962,-0.8160546514826539,-0.3461033669962597,3.3306690738754696e-16,0.3550292843231701,1.5119678242119887,-0.3172670715087461
3662,0.10622681943131529,0.15656740502573108,0.8573192394989275,0.8885347510582082,0.05034058559441579,0.031215511559280706,-0.18062059039084713,0.013397936596622372,0.03075424515101382,0.12499216849733097,-0.0418440679773852,1.1747531608722168,-0.40348964062780657,-0.5621603375749575,0.39842655638232194,-0.4876385663788523,0.48276341398713685,-0.9319301879568707,-1.609823385706477e-15,0.11403481814503924,0.7548102383083202,-0.2996372521213093
3663,0.18352465885195124,0.1838151295191467,0.6494254635160976,0.6805706125915756,0.00029047066719545267,0.03114514907547794,-0.28358477102924706,0.12157677259877239,-0.2905912193711293,0.12518638583878272,-0.06838844379350575,1.2159892485890116,-0.7371347522235088,0.06250550954908185,0.48836234689057567,-1.5042083862641569,-1.848742351381114,0.2049663925980987,-8.881784197001252e-16,0.09262651825507887,0.9019742374664029,-0.24625527628594404
3664,0.12075577893797229,0.1662706623679694,0.4645158191189891,0.5508257410682962,0.0455148834299971,0.08630992194930709,-0.3021286700986976,0.07532001551203234,0.02550806797745561,0.15280258477073697,-0.13257015216322438,1.5727156469941126,-0.8415157277678423,-0.5626177603099238,-0.3461478736551581,-0.9485737761188084,-0.4674230486972114,-0.4254291932046742,5.551115123125783e-16,0.1339547540949497,0.7671258936503985,-0.4136850704420049
3665,0.17337692472151134,0.17369913061979314,0.8096581551508566,0.8331510607283249,0.00032220589828180213,0.023492905577468304,-0.12734614127813104,0.022017085835447703,-0.32351111319519565,0.11776562741288336,-0.13930595698046297,0.9444221328437356,-0.48531088267956873,-0.06304366745758128,-0.46817578970643936,-1.8559657532347758,-1.9406085817339673,0.4611261145209202,0.0,0.5738541317123826,1.0634343374960755,-0.79035457481095
3666,0.20093349867644128,0.2244873961881333,0.5157213127502326,0.7169062511613364,0.023553897511692012,0.20118493841110385,-0.1904526272663739,0.13579054732192017,-0.21066362388770762,0.17904195533528902,0.016637525046541507,1.5139921233759983,-0.7103867184362254,-0.4677461019012317,-0.17757292404503044,-0.7188928702189341,-0.5010647183773952,-0.39372900935799127,1.1102230246251565e-16,0.15047342930722513,0.9413820376610371,-0.52190114108249
3667,0.25097797883084283,0.26215421273893813,0.4286738118189225,0.6777980008370198,0.011176233908095301,0.2491241890180973,-0.2192948297309395,0.16566792967460547,-0.23743672262468585,0.18087675292026723,0.0791017205491626,1.6396384702285383,-0.8379701384664908,-0.3551778438180472,-0.1495577462712291,-0.741923035714616,-0.40852691353437653,-0.43690138742490814,0.0,0.13204015726981155,0.986168410179175,-0.539451390024271
3668,0.1571623997798094,0.1720792964169885,0.9611415613752704,0.9977835961504422,0.0149168966371791,0.036642034775171806,-0.13194403398547516,-0.04038806768777353,-0.3958059450515986,0.11345981360619031,-0.05650259674640573,0.3923466645320097,-0.29755585319718414,0.4919645279256991,-4.013546377411667,-2.6347685954305313,-2.3799329198981445,1.41138002746286,-3.1086244689504383e-15,-1.0458348738661174,4.856534399122252,-3.379816778285429
3669,0.1764039335210339,0.18068033082469903,0.6543452314815557,0.7051102559495973,0.004276397303665136,0.05076502446804165,-0.24778811659914135,0.11837467434145697,-0.2159417584673422,0.15672347831055622,-0.1205359883448337,1.3803042419462086,-0.810612293111549,-0.21336235332089076,0.428504535971049,-1.3304739193016581,-1.7382082853855216,0.11593221671603082,7.716050021144838e-15,0.0953181986215747,0.8980111844280869,-0.2958210350448772
3670,0.2604726894274616,0.2690057348339723,0.6021473781853615,0.6479665996596822,0.008533045406510675,0.045819221474320715,-0.05152308108028636,0.2072686501166169,-0.3389276955295925,0.28711909846381334,0.06885071348282001,1.530781638908738,-0.852001465261465,-0.3487213847056642,0.46055478590971827,-1.804265463912474,-2.0550447697588634,0.1547509879257211,9.43689570931383e-16,0.013953157182881468,1.1273232217661593,-0.3343468892277778
3671,0.20824146983237113,0.21968349162585743,0.4705812432497407,0.6425041365853608,0.011442021793486301,0.17192289333562005,-0.28397950273484207,-0.0519519452868894,-0.1727712499369077,0.012921793813697097,0.19283578903515677,1.4088698070006012,-0.39781278055519587,-0.332784430984724,-0.27857050322255966,-0.9053452336975341,-0.7698754190117264,-0.1882546312915428,4.440892098500626e-16,0.2501255089752021,1.1773590914161352,-0.47008471576508176
3672,0.14698219497118303,0.1536179257021787,0.48696345659660656,0.6841446880419136,0.006635730730995659,0.19718123144530708,-0.2841166018420127,0.07498179982477365,-0.1584783909822863,0.1141509020815093,-0.06726969087371076,1.2919358254626945,-0.6333696384242853,-0.2454125190839017,-0.21337558895410003,-0.764774820341875,-0.570632154305041,-0.3438116034199551,-1.1102230246251565e-16,0.15620431849121003,0.9693213663713486,-0.5144277115199263
3673,0.18118699291057871,0.18361079357304189,0.6958479827353081,0.7530786259042663,0.0024238006624631714,0.057230643168958206,-0.3754948460544222,0.09953983000956135,-0.2891818811978216,0.0971227012596656,-0.11458484847513972,1.2979905342092086,-0.8545192692698638,0.17846327365441425,0.43011138416253725,-1.2225360972645187,-1.5021554405731863,0.11740599056110898,4.440892098500626e-16,0.027510102825241356,1.0127660542045471,-0.2989663676690286
3674,0.2735473040610672,0.27417387909078006,0.3880278957777844,0.5950639992580731,0.0006265750297128614,0.20703610348028867,-0.20454817635069106,-0.0008004567823934328,-0.3218629697647934,0.0992743939002732,0.18834040880863717,1.374316070867504,-0.5586746108950946,-0.09559736972302993,-0.2544608705814881,-1.0662169626893172,-0.799627380081384,-0.18166018993001035,0.0,0.29242244436966824,1.2156097304385693,-0.4855401865769594
3675,0.27176646593330944,0.2801224700369839,0.6581761201311827,0.7419380367414922,0.00835600410367443,0.08376191661030952,-0.06943228085755848,0.13918338341092812,-0.4076229795592129,0.2517718704129286,0.046992752569991525,1.6435958877543417,-0.8903006128069355,-0.3469471461515374,0.4040580413993876,-1.6004260606925718,-1.778925993636961,0.07441449049924603,2.220446049250313e-15,0.01604510436566505,1.1811849551742368,-0.3840984846270439
3676,0.14557763100804977,0.15808951727137244,0.8217634836032536,0.8850230632191692,0.012511886263322669,0.06325957961591566,-0.15058131031325583,-0.04124713887387427,-0.1045462355690658,0.19076806639258811,-0.17337768376350216,1.3051616494881717,-0.7950768634872557,-0.3289855955297173,0.065118047426167,-0.6774680422272046,-0.3430138071776745,-0.5920358410241288,2.9976021664879227e-15,-0.03712678853596374,1.183243681902057,-0.3895775562291812
3677,0.15434452393819187,0.17289716377595798,0.47821909894177594,0.6106847311648698,0.018552639837766116,0.13246563222309382,-0.31938319029021234,0.15303768036367812,-0.040074726020350525,0.14580485323996167,-0.05850381968101542,1.6122941596808977,-0.8908275396747538,-0.4197822521679888,-0.2950364872198936,-0.8847295372094641,-0.37927121333705355,-0.47281647463730975,-2.7755575615628914e-17,0.045128598190814495,0.9609383131401299,-0.4711055039422097
3678,0.1679239109249001,0.18424399929203572,0.5969847497143863,0.7380153424562128,0.01632008836713561,0.1410305927418265,-0.2810557864553701,0.1532824303458935,-0.07880619478198571,0.15476519471622144,-0.06450618910985834,1.5552670689636883,-0.8549176249526346,-0.4016412545140008,-0.26127838621101673,-0.8501307302305107,-0.39585240374680114,-0.5024408096579904,3.191891195797325e-16,-0.008540784695971165,1.1444440619717067,-0.4910558649160649
3679,0.17653258095029312,0.1833203376832908,0.7243617341187646,0.7593600655555347,0.006787756732997696,0.034998331436770114,-0.16159145292582178,0.009675267301480411,-0.13999744800937491,0.1520730311234236,-0.2736116937611038,1.3472197475773204,-0.93831192831073,-0.25872520601026916,0.5731766589427248,-0.4782342191950398,-1.1360598505257375,-0.02683007630227517,9.71445146547012e-16,0.16097756376839698,0.27217857271627927,-0.28341085079345196
3680,0.1356284583457552,0.1437093807369899,0.8052256331374301,0.8401528764570878,0.008080922391234702,0.034927243319657686,-0.26832380039503945,0.013056246950186855,-0.11821419339014858,0.1091665548283331,0.0038637654717578428,1.1646511047576464,-0.468391081339526,-0.25773126640417676,-0.03240719559980618,-0.9321893545584242,-0.80398640073674,-0.3646647472891488,-1.231653667943533e-16,0.28659960869471185,1.5225432361240707,-0.2938872517774768
3681,0.18409885356419664,0.20954103258495715,0.3836371325966794,0.6081414631136755,0.025442179020760514,0.22450433051699603,-0.2148054850042841,0.15475861886164372,-0.15608192661763393,0.17069880333814727,0.03467965256653638,1.5033341758802763,-0.7100016981980832,-0.4723698949281212,-0.20684202235780869,-0.7937738852620231,-0.5115082485833,-0.3541589531377203,-1.1102230246251565e-16,0.16630627188174293,0.8262103716266755,-0.5206690088359369
3682,0.15949482264673243,0.15952985439755596,0.7143437531195982,0.7700955754618197,3.503175082353316e-05,0.055751822342221535,-0.2437231017840916,0.05095670941070712,-0.24883577928501216,0.10371466282548364,-0.1755600746789305,1.1597526253753832,-0.7253861412452607,-0.019720775483047154,0.32349363982709556,-1.0897435973099678,-1.3439082889874003,0.01115745873288615,-1.4710455076283324e-15,0.09738984884393995,0.880301638128354,-0.3164507720344125
3683,0.14799470284587546,0.148741801796197,0.8672077284816618,0.8742981077217092,0.0007470989503215453,0.007090379240047406,-0.19032846373957868,0.023907739660001384,-0.24215855328732944,0.12354863745758389,-0.065949685135943,0.8474548626993696,-0.33194430868170843,-0.08694398767305506,-0.06623718150424507,-0.9863350724724987,-0.8861122993593832,-0.3091210698067486,6.661338147750939e-16,0.4598949388741105,1.3607467176193944,-0.25578742292464274
3684,0.12929359600793622,0.1533105136823354,0.8456446377878724,0.8868881622189903,0.024016917674399174,0.041243524431117895,-0.16358873738916757,-0.21279949918247631,-0.034944968343096655,0.18685073244755795,-0.02707027087365952,1.4940104894517054,-0.7851390194152248,-0.4258431914650231,0.17563137341671597,-0.7104114967980939,-0.26377076131741284,-0.6124479176684524,1.1102230246251565e-16,0.062005329083367804,1.2062121422655252,-0.3294441272281158
3685,0.18098359284493937,0.20201920932194806,0.8053238278292434,0.843405670875341,0.02103561647700869,0.03808184304609763,-0.21648346994360113,0.10863777800924448,-0.14632216448368518,0.1284323321398483,0.03656835495818804,1.255178635795563,-0.46525336720571003,-0.4171746781541169,-0.004207916556359548,-0.8493621776214759,-0.6689889665775112,-0.41092273106486366,-1.2212453270876722e-15,0.2978182721400669,1.3881590209114218,-0.30725698984181427
3686,0.17885146611461478,0.19173968178428646,0.728999327918958,0.7754216057076593,0.012888215669671688,0.04642227778870123,-0.1518870902234129,0.04139332623953951,-0.14332483665160983,0.1504950408843113,-0.24100269287865858,1.3410440937325898,-0.8292046148732581,-0.3520868141737012,0.40215254387826904,-0.674434179910408,-1.1284866172679462,-0.07909774381976269,7.771561172376096e-15,0.1024385150094142,0.553207256704142,-0.31699336363977165
3687,0.1093728807609875,0.2506304392856388,0.6937972668317036,0.7155435961421903,0.14125755852465127,0.0217463293104867,-0.277099361788273,0.04868930634738905,0.12743547980650002,0.011927652799920863,-0.05620047724211627,0.9653750507612511,-0.06542531299467091,-0.7470040125608219,-0.6765847823039666,-1.0947039079890732,-1.1305601829556688,-0.030559025250506945,-2.7200464103316335e-15,0.9156755413542397,0.4294892241548369,-0.6381280062026033
3688,0.11651817608348192,0.14421347242166138,0.8368292387945085,0.8780323113884259,0.027695296338179465,0.04120307259391731,-0.17449529387826168,-0.016758364250499327,-0.02992833492936811,0.18001978497426485,-0.10786723668897436,1.2725607926325564,-0.6370823031694357,-0.4492258932933722,0.23085563526908676,-0.5994951597543661,-0.0011491523662520604,-0.7285074350739266,-1.1102230246251565e-16,0.0605621198361985,1.0172569577393105,-0.3291594277960599
3689,0.1392321149053618,0.15721433762352144,0.6534576895372364,0.7305520004711119,0.017982222718159635,0.07709431093387553,-0.23335870059256358,-0.051508052323924386,-0.08293376123636799,0.16703781459572475,-0.20264046582414252,1.5398779910157818,-0.9464143326879149,-0.38415660076847524,-0.3821295123552939,-0.9605790789555462,-0.6049548414537403,-0.4053617113271453,0.0,0.0785627835370798,1.119358240737139,-0.4048842284099669
3690,0.2339476931675305,0.2340876703434357,0.7789345816045266,0.9376640068272217,0.00013997717590519265,0.15872942522269518,-0.22018914680576818,0.1059880372486157,-0.35747174239331936,0.08706641529987008,-0.10172733699044212,1.3598170527601732,-0.7490286946790139,-0.045125081659295685,0.24181571140974314,-0.5304306865262524,-0.6269229020378926,-0.35839885761306556,-4.9960036108132044e-15,-0.11637148704104977,0.9266688245368552,-0.5191940967601388
3691,0.10255808340532135,0.14056412267876817,0.682935607571755,0.7399055426889982,0.03800603927344681,0.05696993511724324,-0.2560140651540901,-0.06707587147668903,-0.010958966549825866,0.12191474925796195,-0.11484402076371937,1.5074643945700634,-0.7317331105480255,-0.5126903265052627,-0.39365079699813127,-0.9754850031864752,-0.7135092561567933,-0.3406232666057912,1.2004286453759505e-15,0.1778096435896648,1.2314716703924646,-0.3736586480761701
3692,0.22457872263244505,0.26518048284106566,0.6109960199402149,0.7676517260044641,0.04060176020862061,0.15665570606424917,-0.15711568768071005,0.2199201278717029,-0.1360138128063687,0.23034004005724704,0.03125581785186338,1.7629051340614745,-0.9361744698197902,-0.6363136965623241,-0.20778026200948338,-0.7763954330277189,-0.3116438525112867,-0.5629479113865187,1.582067810090848e-15,-0.04701009607675126,1.1180986632247503,-0.5194575446618603
3693,0.2735473040610673,0.27417387909078017,0.3880278957777843,0.5950639992580731,0.0006265750297128614,0.20703610348028878,-0.20454817635069178,-0.0008004567823931552,-0.32186296976479367,0.09927439390027298,0.18834040880863634,1.3743160708675057,-0.5586746108950954,-0.09559736972303048,-0.2544608705814879,-1.0662169626893168,-0.799627380081382,-0.18166018993001073,-2.7755575615628914e-16,0.2924224443696698,1.2156097304385676,-0.4855401865769587
3694,0.1506801053839879,0.16335320649875873,0.6016348189311094,0.703044679324798,0.012673101114770824,0.1014098603936886,-0.23782727154993277,0.06468261452889479,-0.12593259583827232,0.07514483573524791,0.05445068751188982,1.0059055529459493,-0.25755752757881667,-0.3238045188737755,-0.5813148480897594,-1.096451514032933,-1.3139885021809439,0.07201682351185174,3.0470417855532617e-15,0.6856294235242248,0.9317296003083878,-0.6859555060132041
3695,0.23952026470971055,0.25384194303466034,0.29575207992215347,0.5486913440236072,0.014321678324949794,0.25293926410145373,-0.23026212785492706,0.16531341738706387,-0.18451697094832242,0.1564455899336153,0.1058187690987673,1.63950098906668,-0.7984642651259013,-0.39625542918340506,-0.16738026742721102,-0.778239967730662,-0.4051354291118985,-0.4001800657011896,2.1510571102112408e-16,0.1505703942587985,0.8512805101743535,-0.5306135190555816
3696,0.16263781195292082,0.1665276620721895,0.6092198471069222,0.6285442608526366,0.0038898501192686785,0.019324413745714364,-0.3016750898085631,0.16100414857168655,-0.1773788892640586,0.17921043980490625,-0.1277284742886039,1.4316364564138764,-0.8966982581226034,-0.19994625102773522,0.5955507662005948,-1.4249635745686868,-2.082506914665761,0.2809404332435091,0.0,0.14829251776174335,0.6904020383070988,-0.1923273021882475
3697,0.26083077115870845,0.2625331280250707,0.6906874872725854,0.8010215557683207,0.0017023568663622202,0.11033406849573524,-0.3584338642434147,-0.0373318233458671,-0.2310896534104306,0.13536147121316813,0.19231534366485886,1.3683975596668898,-0.7426788702042739,0.1526370131693854,-0.05180806025122009,-1.171476014562661,-0.6478151023667922,-0.43686062274173587,1.8041124150158794e-16,0.17339652139928374,1.6331191520870685,-0.4060001765505369
3698,0.16250484851292146,0.16802379864129247,0.7930377893517362,0.8511403186116583,0.005518950128371003,0.0581025292599221,-0.23339141464466767,0.06640349299456894,-0.20192489997250201,0.12422983374727885,-0.07018696511200323,1.1995056098281234,-0.5556862082934753,-0.23105708803776898,-0.03577225063287437,-0.8409206577397583,-0.6520775561047916,-0.43097669639767433,1.1102230246251565e-16,0.21257840266499417,1.3303994042507896,-0.3689525073409069
3699,0.197012101149729,0.1974033307842229,0.716420509802367,0.7888908168943597,0.0003912296344938948,0.07247030709199265,-0.22838501386816157,0.08618000527261749,-0.335077099885776,0.11752099081973863,-0.06594599828605194,1.1396265304823903,-0.6605228477817593,0.07376232768151328,0.34959776876804294,-1.3048834459008793,-1.4253124743872403,0.03787653231717941,2.8033131371785203e-15,0.05920812477415455,1.0779684997745447,-0.36059517000572483
3700,0.3448049978053851,0.3460983006940249,0.6562385973952289,0.8064573751665183,0.0012933028886398246,0.15021877777128934,-0.06692558303551466,0.14241330088052476,-0.49430635031624104,0.22594679520490574,0.0758917688865875,1.6473031270357512,-0.9467933061858838,-0.15015944902906364,0.39474022132552733,-1.567854527317629,-1.5630699098808,0.033130941254149754,2.220446049250313e-16,-0.06442266875302693,1.510751604168825,-0.45152545101564345
3701,0.24932621384875842,0.2768212020722085,0.5828900973165854,0.7099129293765063,0.02749498822345009,0.12702283205992093,-0.21462944350040908,0.1076201734277672,-0.06511846000492766,0.11910994164108457,0.18640646228667523,1.688314970614538,-0.7329767156313277,-0.5415272840364549,-0.2814903291994679,-0.9353339570991793,-0.46620775662030756,-0.41633665156658645,2.220446049250313e-16,0.057328427685406746,1.2783259276088599,-0.48305518116808155
3702,0.12515385634716325,0.12531233066503944,0.8666606971443213,0.8746972445952376,0.00015847431787618937,0.00803654745091631,-0.22367238618818644,-0.059355324652821645,-0.2498290269721389,0.11381094419536729,-0.07146321138879286,0.8631851708756016,-0.4127774924242128,0.039940289049238756,-0.1164238003475031,-1.0024947001390112,-0.9912041226868972,-0.286215319296816,-1.1102230246251565e-15,0.28257732892779863,1.582302136658637,-0.2786340830826479
