replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_lenient
7126,0.3502239658633909,0.3658416070403273,0.4321681809508787,0.4523106160281929,0.015617641176936425,0.02014243507731417,-0.4653432991292672,0.04831008649136548,-0.4173690044637748,0.1942620477309967,0.17672003210680765,1.3762458791790744,-0.9423577850386506,0.5719647524495242,-0.5116545933014096,-0.45901514046669306,0.6411174242037513,-0.7654980545810572,0.3004811771301327,0.6589360498590346,0.6054111984539547,-0.16340277089785005
7127,0.19258053058300528,0.2000835432312127,0.195381057824482,0.31929195813266287,0.007503012648207408,0.12391090030818086,-0.30343068114275507,-0.12124595185264289,-0.20577275199734824,-0.02763364809502807,0.20322801352311812,1.3583303685948578,-0.3029751426035553,-0.30020408255373376,-0.4361990250247084,-0.4372188478135777,-0.2720382335683199,-0.4237779318912767,0.11126925291203567,0.03468126820432163,0.7953004105549688,-0.4584375717859611
7128,0.12258586252355697,0.12542236433747633,0.2604112278459013,0.3712974386726752,0.0028365018139193676,0.11088621082677386,-0.35389577276697115,-0.3224538483365122,-0.20863737854859854,0.005149208303315833,0.1079804126086864,1.4871479722513752,-0.5394554573579646,-0.16272516305211399,-0.39712930651455847,-0.529507519915192,-0.12894591693283852,-0.42694413310273344,-0.05783118775458896,-0.028276519893692398,0.8774474835389462,-0.42996981102514403
7129,0.16973300265907332,0.1706682030225628,0.31320809990464415,0.34654987591456965,0.0009352003634894857,0.033341776009925495,-0.3466663360629433,-0.09076534441109144,-0.2125930879809435,0.10488845503551586,0.07792734834954793,1.2414699299525411,-0.6473576367409541,0.1027600287187182,-0.23825307786667327,-0.7244765893887588,0.08724855081956848,-0.4967206347470969,0.11716342577383712,0.12015025234726454,1.0262513751005895,-0.201092381114417
7130,0.17769909407174078,0.17785140441302605,0.1341488193126904,0.18889142952510307,0.00015231034128526666,0.05474261021241267,-0.2714464216374202,0.016819944545474724,-0.26229979357655797,0.1251357722080223,0.03482094249800341,1.0794361474061311,-0.5206300573883373,0.04185956656907159,-0.33867486342184255,-0.21096375600346967,-0.10553269678269735,-0.19616539386943851,-0.08519206452471623,-0.11319287568430206,0.7192901316599158,-0.2687933422545917
7131,0.1880537735414205,0.23607594484224792,0.25668013154730096,0.4205490095840617,0.04802217130082742,0.16386887803676076,-0.1083698918356922,-0.16903335696837896,-0.06906651090902452,0.24668263423350573,-0.3122545058162448,1.6427573886662987,-1.0750587551556117,-0.5601430842100501,-0.32774217344200274,-0.3506761215937288,-0.1282919240423848,-0.15390046103666688,-0.49301253520533295,0.4847559879512343,-0.08331367564536024,-0.4226249689979523
7132,0.2190141409139137,0.2221052132639969,0.1906878469339528,0.23466176947507744,0.0030910723500832127,0.043973922541124644,-0.33384748981316525,0.1443979764224194,-0.15986295924274166,0.15074935397211464,0.004139218398810596,1.5927243582258845,-0.9038681885195399,-0.20042651249156881,-0.42121892366733327,-0.14892846085099726,-0.08443530678616731,-0.3563175777208586,-0.20253888015177027,0.21607686710540605,0.5998981146299658,-0.22160742974869319
7133,0.2054680157671962,0.2817812736704528,0.14003252833992852,0.291951353115658,0.0763132579032566,0.1519188247757295,-0.06912364233947721,0.2567360832953426,-0.12605794483903954,0.4114828142828603,0.024433601050842024,1.8848610608485714,-1.1712224875200623,-0.7676952734871736,0.16741013202177074,-0.17379979475074592,-0.452314836289098,0.12136177651606357,0.04871419324662675,0.2134122691029186,-0.047544017337549045,-0.45898213201671
7134,0.21017652472751958,0.25400201180956505,0.10256099576224231,0.21153084857515003,0.04382548708204548,0.10896985281290772,-0.17310734334421696,0.2532993641342852,-0.07536984686512226,0.23691505011023084,0.05312709734659965,1.7591830397839152,-0.960739181431562,-0.6446374777812435,-0.12328664475421636,-0.04490720941913175,-0.21869833429681942,-0.0086153477678277,0.03197163190612364,0.4797643907218463,-0.08724866393838518,-0.36215637197823075
7135,0.2219575795126596,0.22212950719199143,0.11296419785409384,0.14744916312359269,0.00017192767933182918,0.034484965269498846,-0.29180700464954357,0.14990627934545458,-0.2870492679550358,0.13477936388737963,-0.07075472027565466,1.4534480307814943,-0.8754480211100739,-0.048404783247835856,-0.26609498360514294,-0.2807592930755453,-0.14735684419642928,-0.2528074808611358,-0.18551493875133473,0.17801336298588505,0.5182850113142161,-0.20100850500518702
7136,0.2327000098856994,0.24675053039416794,0.44815286830691015,0.4789494445051562,0.014050520508468556,0.03079657619824605,-0.44069395127614386,-0.00034282759003909785,-0.36465135823572103,0.13317800269326285,0.06179677212376203,1.2042196876014621,-0.7901105473841149,0.4828247854332882,-0.4269488512223796,-0.6528082963325528,0.5808105110814257,-0.6789363871423183,0.28794228516889664,0.4478702168683922,0.8222024312582186,-0.20517076648951105
7137,0.19258053058300517,0.20008354323121258,0.195381057824482,0.31929195813266287,0.007503012648207408,0.12391090030818086,-0.30343068114275473,-0.12124595185264264,-0.20577275199734762,-0.027633648095027663,0.20322801352311748,1.3583303685948571,-0.30297514260355596,-0.30020408255373343,-0.4361990250247061,-0.4372188478135799,-0.272038233568321,-0.42377793189127594,0.11126925291203622,0.03468126820432153,0.7953004105549688,-0.4584375717859618
7138,0.27858718263788573,0.32536811701142665,0.17891796859036524,0.2953826572197409,0.04678093437354092,0.11646468862937565,-0.03332266462584088,0.238543392302487,-0.259163463398848,0.35486217152087124,0.034657294551189266,2.0744352411180325,-1.2422439459206336,-0.7481821206099051,0.05131283928527512,-0.2423975645114989,-0.5640140250873179,0.17940239888019666,-0.05303350394912465,0.4304929582394092,-0.11310278643451124,-0.37720216770775666
7139,0.1573171655763711,0.15893983799008482,0.25172947469937745,0.2774394055309306,0.0016226724137137216,0.02570993083155315,-0.1974773899565344,-0.0212447393327187,-0.3031161017826848,0.06955652449822311,-0.19737885160429164,0.9781827603582733,-0.6468605582592781,0.1379436475328446,-0.27770947993855494,-0.05490109417691609,0.16109356812865225,-0.4393174866161704,-0.3779811967689069,0.05963449810996789,0.43149358743231,-0.1946984481733282
7140,0.1715850302743207,0.23733241190136123,0.13898925436844933,0.27497241867004096,0.06574738162704052,0.13598316430159163,-0.20206424491126182,-0.009588690528789117,0.03703420014217256,0.0027686103895883316,0.19577261618318018,1.4712180180606373,-0.3587817140269106,-0.6998149140717619,-0.0904570470122053,-0.27779983989875734,-0.12397746800325225,-0.2426883759761051,0.21396829284778046,0.19345557521887158,0.4781548522542015,-0.4027207234611718
7141,0.20468794249016564,0.2065886118297212,0.14400490718250447,0.24481593602160867,0.0019006693395555718,0.1008110288391042,-0.17178682464930922,0.06810018017440748,-0.2872376953356248,0.13794510629652362,0.08144789331955654,1.1317682835476217,-0.4525765893795012,-0.1587286278463729,-0.29224122957327453,-0.20572682542323886,-0.28080362619726695,-0.16075875673632248,-0.002690612079053023,-0.244305188683005,0.757158705209822,-0.39609657806601395
7142,0.17769909407174078,0.17785140441302605,0.1341488193126903,0.18889142952510296,0.00015231034128526666,0.05474261021241267,-0.27144642163742083,0.016819944545474683,-0.26229979357655686,0.1251357722080227,0.034820942498004215,1.0794361474061325,-0.5206300573883383,0.04185956656907175,-0.33867486342184283,-0.21096375600346898,-0.10553269678269728,-0.19616539386943846,-0.08519206452471649,-0.11319287568430306,0.7192901316599167,-0.2687933422545917
7143,0.2339476931675305,0.2340876703434357,0.14397217672642837,0.1739226901567169,0.00013997717590519265,0.02995051343028854,-0.22018914680576784,0.105988037248616,-0.3574717423933185,0.08706641529987019,-0.10172733699044158,1.3598170527601732,-0.7490286946790147,-0.045125081659295296,-0.20053195426023748,0.03464452176091659,-0.12628401489335478,-0.3166507864996427,-0.34565500513683933,0.16617738551854866,0.26033667321592213,-0.1933846283229716
7144,0.14932823501145076,0.22227415556995922,0.13909263947532124,0.2922946920474061,0.07294592055850846,0.15320205257208486,-0.21066430832015745,-0.04190361531762596,-0.038116154375794326,0.20344727113245575,-0.24266760875687876,1.3317322003005365,-0.642841633655791,-0.6204004496393413,-0.2561097229914312,-0.22624404807064732,-0.17960434021089333,-0.04671843833872809,-0.34284813008106796,0.36009743544136286,-0.07461380682992154,-0.421905598739661
7145,0.13073371699773606,0.1695763316406459,0.13977762665982452,0.24453591827460974,0.038842614642909834,0.10475829161478523,-0.1753258698284059,0.07470648409507073,-0.02835863362374864,0.15071752725987572,-0.09742951058168754,1.206820830281386,-0.5047620886225141,-0.5238876988054574,-0.2960684276483121,-0.14454844463528527,-0.14688062176126257,-0.1681366620955408,-0.2874454475556452,0.03718281406992033,0.4627999393059427,-0.3385868384633094
7146,0.14249844040656412,0.19455206567316452,0.2184468049175845,0.3584961280133716,0.0520536252666004,0.1400493230957871,-0.06794795181159152,-0.07753532727918136,-0.020520039827724657,0.24268191981997894,-0.21480677659946484,1.1346489899391907,-0.5707402709225665,-0.5457556855799147,-0.2795722244135048,-0.24192715042180393,-0.1405072962473967,-0.11478908130189037,-0.4658487980889603,0.11216027248554142,0.2327845904035844,-0.39712534018533285
7147,0.27450756528598275,0.30504212016140697,0.2082387161305821,0.3544530247618455,0.030534554875424225,0.1462143086312634,0.008989398677457405,0.029999118176420737,-0.46948204372484426,0.26324333898561364,-0.018500818479594026,1.8520188006067282,-0.9327003534588811,-0.6070610818616204,0.05055510092436041,-0.4453350085672141,-0.7826118761126488,0.17480202034561765,-0.12708718421157364,0.23237661719820993,0.12273210922954,-0.4343569321257258
7148,0.2260183085841122,0.23178678730018432,0.11766329988780366,0.2093918365390277,0.005768478716072112,0.09172853665122405,-0.20912851254655118,0.104760362288502,-0.2743950018069291,0.15211873923258665,0.08120478306931533,1.420631069364252,-0.6515745231717067,-0.2566426098104998,-0.25826394685216847,-0.16655802606226114,-0.25918351786683824,-0.11881459096399334,0.02026128389743894,0.0942853178713378,0.4469940034941483,-0.33862861709430925
7149,0.2081175513897784,0.2257831083355255,0.14659123530931006,0.2953825331687078,0.01766555694574712,0.1487912978593977,-0.0728861948451971,0.08766815853019122,-0.35099958983028784,0.26954963890745665,0.015120202504736557,1.5414527481590232,-0.7722116954982483,-0.46497800711980897,0.08209155268299484,-0.5664268200319802,-0.6244950689065897,-0.07145832361688895,-0.06487794588068685,-0.3266445324381082,0.7197337940511155,-0.4733248877330064
7150,0.1918867099992816,0.1959964210333115,0.12063780379978217,0.18015777627022833,0.004109711034029906,0.05951997247044616,-0.19126277503638395,0.08023898127984502,-0.26856003881823226,0.13242074353481792,-0.12987373626624987,1.3139039315645202,-0.7186389447438064,-0.21595262678875454,-0.18195898091118745,-0.2938319122807673,-0.2985987142440445,-0.12704571930826206,-0.2736039408451039,-0.009382361079660007,0.4952570757299225,-0.2669527194769835
7151,0.2730331699394638,0.2751950418458303,0.228461488175837,0.26032209644270354,0.0021618719063665193,0.03186060826686654,-0.4047152491571675,0.1854722689947007,-0.3374464976959702,0.136057677266792,-0.024384803235472874,1.5470847735914526,-1.0061043480188998,0.18759056273604008,-0.3930654011489325,-0.6440269711923351,0.09847168945475654,-0.6582431325897776,-0.0033950158632238894,0.3337085951805331,1.0372230387386003,-0.20242646500244527
7152,0.20824146983237113,0.21968349162585743,0.17280376630146455,0.2791414639034582,0.011442021793486301,0.10633769760199363,-0.2839795027348436,-0.051951945286888984,-0.17277124993690807,0.012921793813696625,0.19283578903515738,1.4088698070006018,-0.3978127805551954,-0.33278443098472404,-0.29608606972740203,-0.3601271210181659,-0.17245285490610804,-0.33865176115329565,0.15175485383577797,0.07814571853860908,0.7356023035335659,-0.3620400755574488
7153,0.22889876250824248,0.24855305792415516,0.1803106074223202,0.3248469012553926,0.01965429541591268,0.14453629383307243,-0.053140541528469365,0.02235686604708395,-0.4340996008966499,0.2585138050191954,-0.0017079874239800327,1.694815680297546,-0.8380471272085496,-0.5054917361926727,0.08777284343349975,-0.5101431905155267,-0.7468789792774242,0.08331080317568687,-0.1045724303370585,-0.09720304251561276,0.4075850743991788,-0.45966816854728726
7154,0.17885146611461478,0.19173968178428635,0.1745922572005828,0.22430135649833316,0.012888215669671577,0.04970909929775036,-0.15188709022341285,0.041393326239539896,-0.1433248366516105,0.15049504088431231,-0.24100269287865872,1.3410440937325903,-0.8292046148732589,-0.35208681417370224,-0.27624909761381145,-0.19253450795779536,-0.10021111716950463,-0.18771611995173487,-0.41415997318952247,0.2686178067954293,0.17195134171649043,-0.23352023052216062
7155,0.19652107066265978,0.19691855519888712,0.1303144404155402,0.17259890695534774,0.0003974845362273438,0.04228446653980755,-0.31213298838741155,0.0704781132762023,-0.22294963699508044,0.1325189252734419,0.020823366329981746,1.3412367728664483,-0.7026391150065996,-0.06779708890690977,-0.3109988214292255,-0.18832010603203048,-0.07729713590648776,-0.21438699438563336,-0.09746259066424678,0.15989850482734028,0.4797581208343973,-0.2229409827175591
7156,0.2339476931675305,0.23408767034343558,0.14397217672642826,0.17392269015671669,0.00013997717590508163,0.029950513430288428,-0.22018914680576684,0.10598803724861561,-0.35747174239331975,0.08706641529987033,-0.1017273369904424,1.3598170527601718,-0.7490286946790141,-0.045125081659294214,-0.20053195426023684,0.03464452176091673,-0.12628401489335506,-0.3166507864996433,-0.34565500513684,0.16617738551854833,0.2603366732159226,-0.19338462832297107
7157,0.13449713514780193,0.17384841857910582,0.10025284407809465,0.1997579955056853,0.039351283431303896,0.09950515142759064,-0.2443244031127059,0.1032617895920429,-0.011265170737161878,0.175607628420482,-0.1298817934999172,1.4781369492689909,-0.7984760964714599,-0.5328804604299539,-0.27807554317203037,-0.2539797620816614,-0.10447185660319763,-0.19019782903392954,-0.23217998549861812,0.2399828813123896,0.28421481771613744,-0.33524361419664594
7158,0.18409885356419686,0.20954103258495727,0.08912665758790139,0.21039420957364463,0.025442179020760403,0.12126755198574324,-0.2148054850042831,0.1547586188616438,-0.15608192661763398,0.17069880333814724,0.03467965256653741,1.5033341758802785,-0.7100016981980836,-0.4723698949281216,-0.19526406861560017,-0.16872989722563397,-0.26529124350737154,-0.10211706461533446,0.0004698874649785561,0.2155106637163022,0.2711693017340527,-0.3860149540891376
7159,0.21459491677386555,0.22701891605376012,0.12912388940233843,0.1744259542128188,0.012423999279894571,0.04530206481048038,-0.21888265363817405,0.17022313807447212,-0.17584071073265803,0.16583728454250232,-0.11971685153054673,1.6379847433828565,-0.9673570776193032,-0.39086157141918965,-0.24651451571869507,-0.1785677917629869,-0.2121890725261872,-0.13115921020969878,-0.30089584618353227,0.37245879029001977,0.137531016313894,-0.22331327627613967
7160,0.1645446065682835,0.1646154624052525,0.17873149166773994,0.2475816925386365,7.08558369689749e-05,0.06885020087089655,-0.33861619811781984,-0.01158413315917002,-0.24302656054452904,0.05083957889250325,0.024494278209288317,1.2576517629699513,-0.5515508154661252,-0.02803124653913957,-0.3575993464387961,-0.5638619357606597,-0.08007544613720313,-0.4924576549165601,-0.009440650029036143,-0.023024492272307934,1.0655507296202367,-0.29514317372078425
7161,0.11975208912300805,0.16384087043497741,0.08260588420092918,0.26111385539318654,0.04408878131196936,0.17850797119225736,-0.2576265221944448,0.07682744898760431,-0.021384652687100963,0.06266780421075514,-0.006967839998980929,1.0572243652590907,-0.26795932518243953,-0.5122420341072993,-0.2675044927470891,-0.21034861378534203,-0.2564825133032946,-0.18046693768381233,-0.04385119681421625,0.049549250651666474,0.38028307103083536,-0.49136555232272655
7162,0.1186437004566947,0.13798361463747177,0.10988388256773474,0.24480739128611273,0.019339914180777074,0.134923508718378,-0.26945133524306086,0.01127449161420816,-0.10993426044128907,0.11875238011143147,-0.1485850448323629,1.2154924313219295,-0.5683408643084371,-0.3689393727485572,-0.3285504155936749,-0.3564627331735098,-0.1879544099402588,-0.2560243122651205,-0.24663155951634397,-0.05456753034651274,0.572324214907827,-0.41705396884666035
7163,0.22195757951265938,0.2221295071919912,0.1129641978540935,0.14744916312359257,0.00017192767933182918,0.03448496526949907,-0.291807004649546,0.14990627934545442,-0.2870492679550357,0.13477936388737924,-0.07075472027565505,1.453448030781497,-0.875448021110075,-0.04840478324783604,-0.26609498360514305,-0.28075929307554526,-0.1473568441964287,-0.25280748086113586,-0.1855149387513345,0.1780133629858859,0.5182850113142152,-0.20100850500518702
7164,0.22457872263244505,0.26518048284106566,0.11615305949218013,0.22125422909607317,0.04060176020862061,0.10510116960389304,-0.15711568768070977,0.21992012787170162,-0.13601381280636732,0.23034004005724676,0.03125581785186306,1.7629051340614763,-0.9361744698197841,-0.6363136965623322,-0.17751049114779444,-0.011099372741382271,-0.2777335399806369,0.04543430372519935,-0.04996101429866366,0.5568397805510803,-0.19554160636820886,-0.34720245539232414
7165,0.15434452393819187,0.1728971637759581,0.1286522280069049,0.2081083883711784,0.018552639837766227,0.0794561603642735,-0.31938319029021245,0.15303768036367785,-0.04007472602035055,0.1458048532399615,-0.058503819681016346,1.6122941596809,-0.8908275396747535,-0.4197822521679896,-0.3374025834941653,-0.52702702452487,-0.05749066580963006,-0.4899802236315067,-0.09545376474233987,0.22765953218069274,0.790942473885615,-0.30807444208560575
7166,0.20468794249016586,0.20658861182972144,0.14400490718250447,0.24481593602160845,0.0019006693395555718,0.10081102883910398,-0.1717868246493097,0.06810018017440718,-0.28723769533562515,0.1379451062965233,0.0814478933195562,1.1317682835476226,-0.45257658937950185,-0.1587286278463722,-0.2922412295732749,-0.2057268254232379,-0.2808036261972674,-0.1607587567363222,-0.0026906120790528582,-0.24430518868300347,0.7571587052098194,-0.3960965780660143
7167,0.11372956887747132,0.1142067489367018,0.2216170773730901,0.3386382484116158,0.00047718005923047535,0.11702117103852572,-0.34914942930647114,-0.12694751293265133,-0.2591694799186168,0.024419731361353406,-0.08605553325648242,1.2742156790507415,-0.5775744055786206,-0.06985592647408795,-0.4599322175817538,-0.6382999982742009,-0.14935263126907417,-0.5342827984524067,-0.151928829027356,-0.083479992223251,1.0426597736812953,-0.4312513388466404
7168,0.21140716548673344,0.2502990675271832,0.23700376148406932,0.3282182096151657,0.03889190204044979,0.09121444813109636,-0.11719763845267883,-0.15922112827607032,-0.1564331117455447,0.2217826093990151,-0.36592055572006116,1.3829255311147455,-0.8330427382057832,-0.5130510808591295,-0.25684656389110244,-0.3430535754641706,-0.2117922030545434,-0.0750888620963065,-0.49741063173434724,0.37157549186805916,-0.07938904711724401,-0.32554003849072854
7169,0.2133222160349071,0.2221702594484346,0.12959304992905396,0.24517531261312875,0.008848043413527518,0.11558226268407479,-0.22527214777535065,0.08876704944625508,-0.22120348579197266,0.1127464953226717,0.11176068582411253,1.4372791716436306,-0.5945371282245562,-0.31562108769636554,-0.24686990312148593,-0.4390332543633396,-0.2099100670484333,-0.3688319657349427,0.09914199158172604,0.04229715178547799,0.8103464684822363,-0.3917342491560299
7170,0.3445469557997921,0.36782199093370704,0.20872383319894516,0.30381691482659634,0.023275035133914934,0.09509308162765118,-0.03401621975697111,0.24747973742272245,-0.3546614723826931,0.3030862838417162,0.0416581985212294,2.098003460871527,-1.2526344857359506,-0.6119799853096515,-0.025632895111293963,-0.26875670210887687,-0.5852012083167831,0.12352157702060182,-0.08468392871018167,0.41299130867919037,0.027401820744773445,-0.342295989174348
7171,0.11281069356325923,0.16487153080087458,0.06738353938633812,0.309119997238932,0.05206083723761534,0.2417364578525939,-0.28015834388092575,0.015453857598938817,-0.033323812644835915,0.045390271259347525,0.015365405237712404,1.276478853951278,-0.40117993632079857,-0.5803820490634863,-0.26098005039461514,-0.6031929004820996,-0.3308007675861792,-0.4828578960457748,-0.018846366416026626,-0.05778365521995875,0.6423296202911084,-0.6167590456704138
7172,0.17769909407174034,0.17785140441302583,0.1341488193126903,0.18889142952510296,0.0001523103412854887,0.05474261021241267,-0.2714464216374214,0.016819944545475002,-0.26229979357655736,0.12513577220802208,0.034820942498003715,1.0794361474061338,-0.5206300573883393,0.04185956656907103,-0.33867486342184316,-0.21096375600347134,-0.10553269678269879,-0.19616539386943918,-0.08519206452471703,-0.11319287568430038,0.7192901316599168,-0.2687933422545921
7173,0.3860992492135594,0.38875355504641085,0.2349788570139293,0.31619930953668673,0.0026543058328514224,0.08122045252275745,-0.010149790097945699,0.12993828891103704,-0.5809349522851841,0.18561761366884966,0.02389132035964754,1.7699972767316365,-0.9750892625249509,-0.2214274325031742,-0.03952096924061352,-0.16573433514688943,-0.5802111066563731,-0.045891851685329374,-0.16014232605399234,0.22452076098217266,0.19944935231495725,-0.321864369911744
7174,0.3075593683814566,0.33326657486846734,0.3620519088406232,0.3702177665427654,0.025707206487010748,0.008165857702142176,-0.3215806631166631,-0.1108918994771052,-0.45201937475592935,0.1948261220775757,0.27877711293753094,0.8580721549312432,-0.564643487168693,0.7253063996104492,-0.4702729816336717,-0.7455043013849749,0.3319319103999304,-0.5109538878967872,0.3107169526438766,0.45212147738283653,0.9515651257824684,-0.10533374868942924
7175,0.21170849809381143,0.21184736015611372,0.1452266535321075,0.21576647914059988,0.0001388620623022918,0.07053982560849237,-0.3466631247436936,0.20353202543078816,-0.24302858008647985,0.16210389804866443,-0.0755982132816439,1.520660833236485,-0.977663611037486,-0.042408578244654827,-0.3437224542860214,-0.7330968310813738,-0.057948699047277445,-0.6280185017425233,-0.07840242498256637,0.039160287458104445,1.2363222295374616,-0.3105479515884675
7176,0.20093349867644106,0.22448739618813307,0.10150037301651527,0.22222386873260325,0.023553897511692012,0.12072349571608798,-0.19045262726637374,0.13579054732191886,-0.21066362388770898,0.17904195533528816,0.016637525046541285,1.513992123375998,-0.7103867184362238,-0.46774610190123106,-0.23030206783406015,-0.09063612239632896,-0.3175562841175967,-0.007912778858129417,-0.055044421995728204,0.3072348007578445,0.10081869423563575,-0.382590876866053
7177,0.18447350473483104,0.22889870890199704,0.10221814218320524,0.209030347954418,0.044425204167166,0.10681220577121275,-0.2049944501884149,0.172863852250771,-0.0320964598530078,0.1510380792612932,0.0730139068403795,1.548315140231092,-0.6914357664802108,-0.6113076442498414,-0.16907234999527837,-0.0775501790461173,-0.17966387636078968,-0.06760842035336102,0.04484046228428399,0.35733057038054605,0.10787417423217899,-0.34958939153935803
7178,0.16808379712894428,0.17841467862585791,0.4054850714975041,0.47312442787395426,0.010330881496913635,0.06763935637645013,-0.1330919365981953,-0.2213847660357674,-0.11671065119710738,0.20197799340160852,-0.08518643435897771,1.4745468860474487,-0.8995040076586522,-0.30406898531590604,-0.08080209986145648,-0.6497926879473102,0.09349160744041382,-0.432449847210043,-0.024467865004738548,0.1962726842293983,0.6412749259227191,-0.2710922752716337
7179,0.142498440406564,0.1945520656731642,0.2184468049175844,0.35849612801337183,0.05205362526660018,0.14004932309578744,-0.06794795181159091,-0.07753532727918203,-0.02052003982772532,0.24268191981997903,-0.21480677659946493,1.1346489899391918,-0.5707402709225663,-0.5457556855799149,-0.27957222441350504,-0.24192715042180388,-0.14050729624739686,-0.11478908130189028,-0.4658487980889608,0.11216027248554103,0.23278459040358468,-0.3971253401853328
7180,0.16824864195521116,0.17730812473121604,0.1431093197247747,0.2914952385179065,0.009059482776004879,0.1483859187931318,-0.19929892848607456,0.07779114721856023,-0.1680440465327559,0.11628135056010525,0.031058391571693267,0.9071277437601433,-0.2289948173326179,-0.280226673463834,-0.3699860026151084,-0.03966602235087052,-0.24779055002422867,-0.0585028253832176,-0.023205348731875165,-0.20054588484406832,0.5377740952075801,-0.4750328121793237
7181,0.21862743516180572,0.24153999086099398,0.12157020269024232,0.2679227213787051,0.022912555699188264,0.14635251868846277,-0.14832995082516118,0.10078983148178158,-0.27930902603239477,0.1669408116476146,-0.004663510101707047,1.4901922590124212,-0.6440934433725438,-0.47692387091345606,-0.27610633419608754,-0.0497054589742945,-0.3654580007616333,0.042690901789965215,-0.0868813909360987,0.3175449364183241,0.026354165527030793,-0.43386069057454446
7182,0.1852643217568165,0.2153050365058713,0.13690198183036006,0.20866235605291195,0.030040714749054787,0.07176037422255188,-0.17553686535013013,0.09733756213514749,-0.11947400359929317,0.21266925937056175,-0.16984802008563737,1.55440484153784,-0.9111234843580206,-0.5158272282331491,-0.19674914411925923,-0.2753793718039902,-0.25565771304370366,-0.06907327340842817,-0.31857714523270997,0.2783262639352442,0.13849944948210302,-0.2836620944849541
7183,0.23390341216864907,0.26213838665346256,0.1352392055096726,0.26570526929802873,0.02823497448481349,0.13046606378835612,-0.08790167976363994,0.18416873872513712,-0.29167089433586296,0.3129773910876178,0.024783136040363557,1.761045248446775,-0.9980693980634671,-0.5456504788745711,0.09053238308694161,-0.4057334431363602,-0.5439167460757689,0.012079328275369026,-0.015164265018490173,-0.007888118616265337,0.41738555376130515,-0.41943279537970996
7184,0.19915366801493517,0.23719951315652021,0.14867114072573362,0.26767673339933507,0.038045845141585044,0.11900559267360145,-0.1827795587620401,0.17004100494563051,-0.08798329779984053,0.16753820703164646,0.04406898138795247,1.5088353230114258,-0.6739895548123074,-0.5818527180405536,-0.3343291908389071,-0.04187788396206416,-0.2504201815028806,-0.09055665313248419,-0.09044633216054042,0.21120257193653702,0.2869580067273258,-0.3664546198625057
7185,0.18984269506394225,0.2953176349840806,0.14065118912038777,0.3539281270188863,0.10547493992013834,0.21327693789849855,-0.17413879305858238,-0.006879075380208037,-0.17108810217664622,0.23033533585016358,-0.11726923437561892,1.3521749878242415,-0.4620556795318227,-0.7740365328558257,-0.15249290277547944,-0.06963117515907963,-0.44781905264144084,0.18057813883521617,-0.13321371631521814,0.8507259878295945,-0.6384978562993053,-0.5286753180404062
7186,0.23952026470971066,0.25384194303466023,0.13480552029155124,0.23848299300401388,0.014321678324949572,0.10367747271246264,-0.23026212785492783,0.165313417387065,-0.1845169709483223,0.15644558993361546,0.10581876909876628,1.6395009890666774,-0.7984642651259002,-0.3962554291834041,-0.20366074548297736,-0.379415015989538,-0.1830660084497498,-0.3210463340364767,0.11869317746991678,0.24254211119580885,0.612393037898099,-0.3653726589399292
7187,0.22601830858411243,0.23178678730018465,0.11766329988780388,0.20939183653902804,0.005768478716072223,0.09172853665122416,-0.20912851254655118,0.10476036228850236,-0.27439500180692994,0.1521187392325869,0.08120478306931572,1.420631069364253,-0.6515745231717072,-0.2566426098104997,-0.2582639468521689,-0.1665580260622611,-0.25918351786683824,-0.11881459096399355,0.02026128389743962,0.09428531787133743,0.4469940034941486,-0.3386286170943094
7188,0.18409885356419664,0.20954103258495704,0.0891266575879015,0.2103942095736444,0.025442179020760403,0.1212675519857429,-0.2148054850042836,0.15475861886164327,-0.15608192661763476,0.1706988033381477,0.03467965256653613,1.5033341758802785,-0.7100016981980842,-0.47236989492812126,-0.19526406861560014,-0.16872989722563464,-0.26529124350737204,-0.10211706461533464,0.00046988746497845634,0.2155106637163017,0.27116930173405407,-0.3860149540891378
7189,0.22710265899799198,0.24420862716997216,0.17296578026153075,0.2684543781232571,0.01710596817198018,0.09548859786172637,-0.2661553568626043,0.017420417647826758,-0.1331640737581486,0.05459767542970646,0.18549198662610358,1.5315852366225124,-0.5417136675912984,-0.4044102264464297,-0.23168370433756785,-0.34260317853829414,-0.14348571238252184,-0.3081321521832483,0.17453534241768076,0.22715533962840978,0.6024158518626916,-0.33367294283293114
