task,n_sources,source_envs,target_env,dv_gain_absolute,recall_src_iid_Camera,recall_tgt_Camera,d_recall_Camera,recall_src_iid_Light_T1,recall_tgt_Light_T1,d_recall_Light_T1,recall_src_iid_Light_XM,recall_tgt_Light_XM,d_recall_Light_XM,recall_src_iid_Sensor,recall_tgt_Sensor,d_recall_Sensor,recall_src_iid_Socket,recall_tgt_Socket,d_recall_Socket,d_recall_l2,d_recall_max,cpd_y,cpd_dir_strict,cpd_dir_lenient,n_ref,n_ref_dir_defined,per_ref_cpd_y,per_ref_cpd_dir,dir_included_rows,_diag_d_recall_max_abs,variant
g0_R4_R5_R7_to_R2,3,R4;R5;R7,R2,-0.0513493401241902,0.9910347891999268,0.9779005524861878,0.013134236713739034,0.9075027508918496,0.650137741046832,0.25736500984501764,0.866313736022957,0.8602739726027397,0.006039763420217281,0.8799439347604485,0.8787878787878788,0.0011560559725697361,1.0,1.0,0.0,0.2577732951144522,0.25736500984501764,0.21554078734210624,,0.19793305341732792,3,1,0.21417884831196124;0.2664575601558533;0.16598595355850423,nan;nan;0.19793305341732792,||Light_T1;Light_XM,0.25736500984501764,sens_ref_random
g0_R4_R6_R7_to_R2,3,R4;R6;R7,R2,-0.0179790898079909,0.9860398860398861,0.9116022099447514,0.07443767609513474,0.7897916639691317,0.953168044077135,-0.16337638010800326,0.8042008174610368,0.5013698630136987,0.3028309544473381,0.8606929195701943,0.9008264462809917,-0.040133526710797396,1.0,1.0,0.0,0.35433048999115363,0.3028309544473381,0.4170393798083003,,0.4242745365279601,3,2,0.4628566149304561;0.4535051332484118;0.33475639124603307,nan;0.5304983912565902;0.31805068179933,|Light_XM|Light_XM,0.3028309544473381,sens_ref_random
g0_R5_R6_R7_to_R2,3,R5;R6;R7,R2,0.0087347513734321,0.9827726809378184,0.9917127071823204,-0.008940026244501964,0.8018016723094151,0.4214876033057851,0.38031406900363,0.8009203059236446,0.9123287671232877,-0.1114084611996431,0.8790415434234053,0.8898071625344353,-0.010765619111029912,1.0,1.0,0.0,0.3965431362828846,0.38031406900363,0.3275648712410455,,0.7534524920200538,3,2,0.40726138700917075;0.2331551482958487;0.34227807841811697,nan;0.6719914062730309;0.8349135777670768,|Light_T1;Light_XM|Light_T1;Light_XM,0.38031406900363,sens_ref_random
g0_R2_to_R3,1,R2,R3,-0.0232073138050085,1.0,0.9726027397260274,0.0273972602739726,0.8899082568807339,0.02203856749311295,0.867869689387621,0.8990825688073395,0.7696476964769647,0.12943487233037476,1.0,0.0,1.0,1.0,1.0,0.0,1.3306771936887871,1.0,1.2542075553528413,,,1,0,1.2542075553528413,nan,,1.0,sens_ref_random
g0_R4_to_R3,1,R4,R3,-0.0602150488918291,0.9914529914529915,0.9506849315068493,0.04076805994614219,0.9272727272727272,0.10743801652892562,0.8198347107438017,0.9272727272727272,0.07317073170731707,0.8541019955654102,0.8715596330275229,0.47802197802197804,0.3935376550055449,1.0,1.0,0.0,1.2482600259514138,0.8541019955654102,1.2520236572431658,,,1,0,1.2520236572431658,nan,,0.8541019955654102,sens_ref_random
g0_R5_to_R3,1,R5,R3,-0.0053335117982447,0.981651376146789,0.10410958904109589,0.8775417871056931,0.963302752293578,0.0,0.963302752293578,0.9174311926605505,0.5907859078590786,0.3266452848014719,0.926605504587156,0.6483516483516484,0.2782538562355076,1.0,1.0,0.0,1.3719162260451625,0.963302752293578,1.0505830939777059,,,1,0,1.0505830939777059,nan,,0.963302752293578,sens_ref_random
g0_R6_to_R3,1,R6,R3,-0.1256166785843284,0.9666666666666667,1.0,-0.033333333333333326,0.6101694915254238,0.418732782369146,0.19143670915627775,0.7310924369747899,0.4363143631436314,0.29477807383115845,0.8688524590163934,0.760989010989011,0.10786344802738246,1.0,1.0,0.0,0.36917172285490685,0.29477807383115845,0.6720476971864142,1.2847463037117233,1.2847463037117233,1,1,0.6720476971864142,1.2847463037117233,Light_T1;Light_XM,0.29477807383115845,sens_ref_random
g0_R7_to_R3,1,R7,R3,-0.2657809327355812,1.0,1.0,0.0,0.8319327731092437,0.4573002754820937,0.37463249762715006,0.7542372881355932,0.39295392953929537,0.36128335859629784,0.8416666666666667,0.46153846153846156,0.3801282051282051,1.0,1.0,0.0,0.6444940851636798,0.3801282051282051,0.9207196427529926,1.609100174653043,1.609100174653043,1,1,0.9207196427529926,1.609100174653043,Light_T1;Light_XM,0.3801282051282051,sens_ref_random
g0_R2_R4_to_R3,2,R2;R4,R3,-0.1240995412342971,0.9957264957264957,0.9917808219178083,0.003945673808687489,0.9085904920767306,0.24242424242424243,0.6661662496524882,0.9131776480400333,0.7317073170731707,0.1814703309668626,0.9357798165137614,0.18681318681318682,0.7489666297005746,1.0,1.0,0.0,1.0186636019531305,0.7489666297005746,0.8128352722785381,,,2,0,0.8182260868552512;0.8074444577018252,nan;nan,|,0.7489666297005746,sens_ref_random
g0_R2_R5_to_R3,2,R2;R5,R3,0.0185120941950908,0.9908256880733946,0.9753424657534246,0.015483222319969903,0.926605504587156,0.03305785123966942,0.8935476533474865,0.9082568807339451,0.6368563685636857,0.2714005121702594,0.963302752293578,0.4532967032967033,0.5100060489968747,1.0,1.0,0.0,1.0641576701766948,0.8935476533474865,1.0855769956937913,,,2,0,1.0753594561682278;1.0957945352193548,nan;nan,|,0.8935476533474865,sens_ref_random
g0_R2_R6_to_R3,2,R2;R6,R3,0.0078741237750509,0.9833333333333334,0.9863013698630136,-0.0029680365296802513,0.7500388742030788,0.4820936639118457,0.2679452102912331,0.8150875028910647,0.7696476964769647,0.04543980641409995,0.9344262295081966,0.06318681318681318,0.8712394163213835,1.0,1.0,0.0,0.912647983352744,0.8712394163213835,0.8634951588807886,,1.0802719740446523,2,1,0.9040296678537184;0.8229606499078588,nan;1.0802719740446523,|Light_T1;Light_XM,0.8712394163213835,sens_ref_random
g0_R2_R7_to_R3,2,R2;R7,R3,0.009546833925622,1.0,0.9863013698630136,0.013698630136986356,0.8609205149949888,0.5289256198347108,0.331994895160278,0.8266599284714664,0.7669376693766937,0.05972225909477269,0.9208333333333334,0.0521978021978022,0.8686355311355312,1.0,1.0,0.0,0.9319349210447065,0.8686355311355312,0.8137435244516709,,0.6732767121003216,2,1,0.8652738306326181;0.7622132182707236,nan;0.6732767121003216,|Light_T1;Light_XM,0.8686355311355312,sens_ref_random
g0_R4_R5_to_R3,2,R4;R5,R3,-0.006143950346755,0.9865521837998903,0.9808219178082191,0.005730265991671146,0.9452877397831526,0.31129476584022037,0.6339929739429322,0.9223519599666389,0.4363143631436314,0.48603759682300746,0.8990825688073394,0.6730769230769231,0.22600564573041626,1.0,1.0,0.0,0.8302355234418999,0.6339929739429322,0.7998941639784423,,,2,0,0.7716508286617322;0.8281374992951523,nan;nan,|,0.6339929739429322,sens_ref_random
g0_R4_R6_to_R3,2,R4;R6,R3,-0.0572796349012939,0.9790598290598291,0.9780821917808219,0.0009776372790072374,0.7687211093990756,0.5234159779614325,0.2453051314376431,0.8291825821237586,0.11382113821138211,0.7153614439123765,0.8702060460219582,0.5274725274725275,0.3427335185494307,1.0,1.0,0.0,0.8302914087583719,0.7153614439123765,0.9093373853020226,,0.5386540020763888,2,1,0.9946087859667483;0.8240659846372967,nan;0.5386540020763888,|Light_T1;Light_XM,0.7153614439123765,sens_ref_random
g0_R4_R7_to_R3,2,R4;R7,R3,0.1144651655427813,0.9957264957264957,0.9561643835616438,0.03956211216485195,0.8796027501909855,0.5371900826446281,0.34241266754635746,0.8407550077041602,0.1951219512195122,0.645633056484648,0.8566131498470948,0.5576923076923077,0.2989208421547871,1.0,1.0,0.0,0.790574037719044,0.645633056484648,0.8246480162589289,,0.37177965260704837,2,1,0.8979584946949852;0.7513375378228727,nan;0.37177965260704837,|Light_T1;Light_XM,0.645633056484648,sens_ref_random
g0_R5_R6_to_R3,2,R5;R6,R3,-0.1084630752693276,0.9741590214067278,0.9808219178082191,-0.006662896401491314,0.7867361219095008,0.4325068870523416,0.35422923485715924,0.8242618148176701,0.6287262872628726,0.19553552755479753,0.8977289818017746,0.7115384615384616,0.18619052026331306,1.0,1.0,0.0,0.4454478615820281,0.35422923485715924,0.4066789280930819,,0.6271584340201786,2,1,0.48992738175631484;0.32343047442984896,nan;0.6271584340201786,|Light_T1;Light_XM,0.35422923485715924,sens_ref_random
g0_R5_R7_to_R3,2,R5;R7,R3,-0.1693590366858176,0.9908256880733946,0.9726027397260274,0.01822294834736715,0.8976177627014108,0.512396694214876,0.3852210684865348,0.8358342403980719,0.6422764227642277,0.19355781763384416,0.8841360856269114,0.7692307692307693,0.1149053163961421,1.0,1.0,0.0,0.44653690547999764,0.3852210684865348,0.34003902512984463,,0.2484087298859493,2,1,0.43086362626627056;0.2492144239934187,nan;0.2484087298859493,|Light_T1;Light_XM,0.3852210684865348,sens_ref_random
g0_R6_R7_to_R3,2,R6;R7,R3,-0.22907259454839,0.9833333333333334,1.0,-0.016666666666666607,0.7210511323173338,0.5289256198347108,0.192125512482623,0.7426648625551915,0.5230352303523035,0.219629632202888,0.85525956284153,0.6565934065934066,0.19866615624812345,1.0,1.0,0.0,0.3534054432298234,0.219629632202888,0.6287146992982189,1.3308373719068043,1.3308373719068043,2,2,0.632614266544785;0.6248151320516526,1.308182489564065;1.3534922542495438,Light_T1;Light_XM|Light_T1;Light_XM,0.219629632202888,sens_ref_random
g0_R2_R4_R5_to_R3,3,R2;R4;R5,R3,0.0361085085710948,0.9910347891999268,0.9945205479452055,-0.0034857587452786776,0.9268279121490131,0.349862258953168,0.576965653195845,0.9145954962468723,0.6233062330623306,0.29128926318454174,0.9327217125382262,0.5467032967032966,0.3860184158349296,1.0,1.0,0.0,0.7528354187284498,0.576965653195845,0.6304088735464038,,,3,0,0.5971504893495935;0.6093894786732109;0.6846866526164072,nan;nan;nan,||,0.576965653195845,sens_ref_random
g0_R2_R4_R6_to_R3,3,R2;R4;R6,R3,-0.057054222561757,0.9860398860398861,0.9945205479452055,-0.008480661905319375,0.8091168252262949,0.5344352617079889,0.27468156351830597,0.8524825776849522,0.7344173441734417,0.11806523351151044,0.913470697347972,0.21978021978021978,0.6936904775677523,1.0,1.0,0.0,0.7554255496046697,0.6936904775677523,0.6568648392944157,,0.5518651740524328,3,1,0.7084933341117158;0.6747747928762253;0.5873263908953059,nan;nan;0.5518651740524328,||Light_T1;Light_XM,0.6936904775677523,sens_ref_random
g0_R2_R4_R7_to_R3,3,R2;R4;R7,R3,-0.0510207273257083,0.9971509971509972,0.9945205479452055,0.002630449205791696,0.8830379190875682,0.5619834710743802,0.32105444801318805,0.8601975280718867,0.7235772357723578,0.13662029229952888,0.9044087665647299,0.21703296703296704,0.6873757995317629,1.0,1.0,0.0,0.770865404530529,0.6873757995317629,0.663301866515038,,0.3031516104996712,3,1,0.7077013327792786;0.6729455582487903;0.609258708517045,nan;nan;0.3031516104996712,||Light_T1;Light_XM,0.6873757995317629,sens_ref_random
g0_R2_R5_R6_to_R3,3,R2;R5;R6,R3,-0.0566634294610742,0.9827726809378187,0.9917808219178083,-0.009008140979989587,0.8211268335665786,0.628099173553719,0.19302766001285954,0.84920206614756,0.6585365853658537,0.1906654807817063,0.931819321201183,0.6483516483516484,0.28346767284953467,1.0,1.0,0.0,0.3924895810673265,0.28346767284953467,0.44577670276416553,,0.9185331376045298,3,1,0.4559820135758826;0.49229865289756;0.38904944181905404,nan;nan;0.9185331376045298,||Light_T1;Light_XM,0.28346767284953467,sens_ref_random
g0_R2_R5_R7_to_R3,3,R2;R5;R7,R3,0.0115839857481944,0.9938837920489297,0.9917808219178083,0.0021029701311214843,0.8950479274278519,0.6336088154269972,0.2614391120008547,0.8569170165344945,0.6314363143631436,0.22548070217135086,0.9227573904179409,0.5961538461538461,0.32660354426409477,1.0,1.0,0.0,0.4752538836713718,0.32660354426409477,0.42375112051272756,,0.3887401008836348,3,1,0.44979414469629964;0.5065509719921253;0.31490824484975766,nan;nan;0.3887401008836348,||Light_T1;Light_XM,0.32660354426409477,sens_ref_random
g0_R2_R6_R7_to_R3,3,R2;R6;R7,R3,-0.0536852450532711,0.9888888888888889,0.9863013698630136,0.0025875190258752845,0.7773368405051339,0.6005509641873278,0.17678587631780607,0.7948040979725741,0.7560975609756098,0.03870653699696436,0.9035063752276867,0.22527472527472528,0.6782316499529615,1.0,1.0,0.0,0.7019660307481963,0.6782316499529615,0.6322182605934668,,0.7805781539187511,3,2,0.6959818575062936;0.6150429967695681;0.5856299275045386,nan;0.9104094523825794;0.6507468554549227,|Light_T1;Light_XM|Light_T1;Light_XM,0.6782316499529615,sens_ref_random
g0_R4_R5_R6_to_R3,3,R4;R5;R6,R3,0.0248140719777647,0.9799236780888158,0.989041095890411,-0.009117417801595251,0.8335816570305763,0.5399449035812672,0.29363675344930906,0.8585987856360225,0.5718157181571816,0.28678306747884097,0.8890058655436907,0.7637362637362637,0.12526960180742697,1.0,1.0,0.0,0.4292349836781526,0.29363675344930906,0.42782143705041126,,0.38518664667432484,3,1,0.48145468973757555;0.5414506012742751;0.260559020139383,nan;nan;0.38518664667432484,||Light_T1;Light_XM,0.29363675344930906,sens_ref_random
g0_R4_R5_R7_to_R3,3,R4;R5;R7,R3,0.0407677422069203,0.9910347891999268,0.9863013698630136,0.0047334193369131805,0.9075027508918496,0.5840220385674931,0.3234807123243565,0.866313736022957,0.5528455284552846,0.31346820756767246,0.8799439347604485,0.7005494505494505,0.17939448421099802,1.0,1.0,0.0,0.4848782059708516,0.3234807123243565,0.4665294415325823,,0.20711714604185325,3,1,0.49254043603659237;0.5570096665251514;0.3500382220360031,nan;nan;0.20711714604185325,||Light_T1;Light_XM,0.3234807123243565,sens_ref_random
g0_R4_R6_R7_to_R3,3,R4;R6;R7,R3,-0.0761902009574223,0.9860398860398861,0.9780821917808219,0.00795769425906423,0.7897916639691317,0.5647382920110193,0.22505337195811237,0.8042008174610368,0.2764227642276423,0.5277780532333944,0.8606929195701943,0.5796703296703297,0.2810225898998646,1.0,1.0,0.0,0.6389332630537374,0.5277780532333944,0.7049814041102627,,0.44423025415490613,3,2,0.8085755647434361;0.6432023711677174;0.6631662764196345,nan;0.5169955876077129;0.3714649207020994,|Light_T1;Light_XM|Light_T1;Light_XM,0.5277780532333944,sens_ref_random
g0_R5_R6_R7_to_R3,3,R5;R6;R7,R3,0.0010389373179018,0.9827726809378184,0.9863013698630136,-0.0035286889251952003,0.8018016723094151,0.5179063360881543,0.28389533622126084,0.8009203059236446,0.6341463414634146,0.16677396446022996,0.8790415434234053,0.7527472527472527,0.1262942906761526,1.0,1.0,0.0,0.35266530401059887,0.28389533622126084,0.28781017197585773,,0.4144237210660834,3,2,0.40673073505159685;0.21657030198229898;0.24012947889367733,nan;0.4794623358337577;0.349385106298409,|Light_T1;Light_XM|Light_T1;Light_XM,0.28389533622126084,sens_ref_random
g0_R2_to_R4,1,R2,R4,-0.1323159516411857,1.0,0.7205128205128205,0.2794871794871795,0.8899082568807339,0.3287671232876712,0.5611411335930627,0.8990825688073395,0.059782608695652176,0.8392999601116873,1.0,0.994475138121547,0.0055248618784530246,1.0,1.0,0.0,1.0475912382461312,0.8392999601116873,1.1379168380771363,,,1,0,1.1379168380771363,nan,,0.8392999601116873,sens_ref_random
g0_R3_to_R4,1,R3,R4,0.0017795234633472,0.9818181818181818,0.8179487179487179,0.16386946386946388,1.0,0.8273972602739726,0.17260273972602735,0.9009009009009009,0.016304347826086956,0.884596553074814,0.9174311926605505,0.058011049723756904,0.8594201429367936,1.0,1.0,0.0,1.256088751142664,0.884596553074814,1.3792073803300033,,,1,0,1.3792073803300033,nan,,0.884596553074814,sens_ref_random
g0_R5_to_R4,1,R5,R4,-0.0114350222407956,0.981651376146789,0.01282051282051282,0.9688308633262762,0.963302752293578,0.03287671232876712,0.9304260399648109,0.9174311926605505,0.8369565217391305,0.08047467092142002,0.926605504587156,0.8425414364640884,0.08406406812306755,1.0,1.0,0.0,1.3482836488615622,0.9688308633262762,0.9929092370879925,,,1,0,0.9929092370879925,nan,,0.9688308633262762,sens_ref_random
g0_R6_to_R4,1,R6,R4,-0.0680412606635189,0.9666666666666667,0.9794871794871794,-0.012820512820512775,0.6101694915254238,0.2821917808219178,0.32797771070350595,0.7310924369747899,0.5407608695652174,0.19033156740957247,0.8688524590163934,0.8121546961325967,0.05669776288379669,1.0,1.0,0.0,0.38363327037146483,0.32797771070350595,0.5670487790093685,1.0470217237233976,1.0470217237233976,1,1,0.5670487790093685,1.0470217237233976,Light_T1;Light_XM,0.32797771070350595,sens_ref_random
g0_R7_to_R4,1,R7,R4,-0.2638125415834005,1.0,1.0,0.0,0.8319327731092437,0.29041095890410956,0.5415218142051341,0.7542372881355932,0.6059782608695652,0.14825902726602802,0.8416666666666667,0.505524861878453,0.33614180478821365,1.0,1.0,0.0,0.6543836239944931,0.5415218142051341,0.8814713507224214,1.5897260427481936,1.5897260427481936,1,1,0.8814713507224214,1.5897260427481936,Light_T1;Light_XM,0.5415218142051341,sens_ref_random
g0_R2_R3_to_R4,2,R2;R3,R4,-0.2255505474250119,0.990909090909091,0.8589743589743589,0.13193473193473204,0.944954128440367,0.7972602739726027,0.14769385446776429,0.8999917348541202,0.024456521739130436,0.8755352131149897,0.9587155963302753,0.8480662983425414,0.11064929798773382,1.0,1.0,0.0,0.9044475798451359,0.8755352131149897,0.8927707513558836,,,2,0,0.8497345756185473;0.9358069270932199,nan;nan,|,0.8755352131149897,sens_ref_random
g0_R2_R5_to_R4,2,R2;R5,R4,-0.1081809570886843,0.9908256880733946,0.7282051282051282,0.2626205598682664,0.926605504587156,0.3863013698630137,0.5403041347241422,0.9082568807339451,0.09510869565217392,0.8131481850817711,0.963302752293578,0.9972375690607734,-0.03393481676719545,1.0,1.0,0.0,1.0115629783440707,0.8131481850817711,1.0498443476767452,,,2,0,1.0734813853146261;1.0262073100388642,nan;nan,|,0.8131481850817711,sens_ref_random
g0_R2_R6_to_R4,2,R2;R6,R4,-0.0428215216934987,0.9833333333333334,0.9615384615384616,0.02179487179487183,0.7500388742030788,0.5917808219178082,0.15825805228527057,0.8150875028910647,0.532608695652174,0.28247880723889074,0.9344262295081966,0.9779005524861878,-0.04347432297799114,1.0,1.0,0.0,0.3274216255032392,0.28247880723889074,0.47503351339063765,,0.9758748053226036,2,1,0.5135934474273867;0.43647357935388864,nan;0.9758748053226036,|Light_T1;Light_XM,0.28247880723889074,sens_ref_random
g0_R2_R7_to_R4,2,R2;R7,R4,-0.0696715788079885,1.0,0.982051282051282,0.017948717948717996,0.8609205149949888,0.5863013698630137,0.27461914513197505,0.8266599284714664,0.6358695652173914,0.19079036325407506,0.9208333333333334,0.9751381215469613,-0.05430478821362794,1.0,1.0,0.0,0.33924593451148133,0.27461914513197505,0.3996702328381018,,0.9827351126040188,2,1,0.42050217558677183;0.3788382900894318,nan;0.9827351126040188,|Light_T1;Light_XM,0.27461914513197505,sens_ref_random
g0_R3_R5_to_R4,2,R3;R5,R4,0.1470192814336699,0.9817347789824854,0.8538461538461538,0.1278886251363316,0.981651376146789,0.8082191780821918,0.1734321980645972,0.9091660467807257,0.035326086956521736,0.8738399598242039,0.9220183486238532,0.12154696132596685,0.8004713872978864,1.0,1.0,0.0,1.2044853444658212,0.8738399598242039,1.310984931898322,,,2,0,1.3192606048616362;1.302709258935008,nan;nan,|,0.8738399598242039,sens_ref_random
g0_R3_R6_to_R4,2,R3;R6,R4,0.140750264118721,0.9742424242424242,0.9384615384615385,0.035780885780885785,0.8050847457627119,0.8547945205479452,-0.04970977478523331,0.8159966689378454,0.07065217391304347,0.7453444950248019,0.893141825838472,0.5220994475138122,0.3710423783246598,1.0,1.0,0.0,0.834842617666983,0.7453444950248019,0.963343471661527,,0.9092425368628926,2,1,1.0369508496860103;0.8897360936370439,nan;0.9092425368628926,|Light_T1;Light_XM,0.7453444950248019,sens_ref_random
g0_R3_R7_to_R4,2,R3;R7,R4,0.0841457999563879,0.990909090909091,0.9743589743589743,0.016550116550116623,0.9159663865546219,0.8328767123287671,0.08308967422585478,0.827569094518247,0.2907608695652174,0.5368082249530296,0.8795489296636085,0.6022099447513812,0.2773389849122273,1.0,1.0,0.0,0.6101293168256613,0.5368082249530296,0.7206510606186325,,0.6350767311831579,2,1,0.8203492191571472;0.6209529020801179,nan;0.6350767311831579,|Light_T1;Light_XM,0.5368082249530296,sens_ref_random
g0_R5_R6_to_R4,2,R5;R6,R4,-0.1415395201688486,0.9741590214067278,0.9641025641025641,0.010056457304163713,0.7867361219095008,0.3561643835616438,0.430571738347857,0.8242618148176701,0.8043478260869565,0.019913988730713594,0.8977289818017746,0.8480662983425414,0.04966268345923319,1.0,1.0,0.0,0.4340001189780308,0.430571738347857,0.3347344978630048,,0.6947281890485432,2,1,0.42832671904784847;0.2411422766781611,nan;0.6947281890485432,|Light_T1;Light_XM,0.430571738347857,sens_ref_random
g0_R5_R7_to_R4,2,R5;R7,R4,-0.2118939322798881,0.9908256880733946,0.9743589743589743,0.01646671371442021,0.8976177627014108,0.4301369863013699,0.46748077640004093,0.8358342403980719,0.845108695652174,-0.009274455254102087,0.8841360856269114,0.8895027624309392,-0.0053666768040278034,1.0,1.0,0.0,0.46789341276012525,0.46748077640004093,0.37815943610509495,,0.9316199807616451,2,1,0.4104047408316496;0.3459141313785403,nan;0.9316199807616451,|Light_T1;Light_XM,0.46748077640004093,sens_ref_random
g0_R6_R7_to_R4,2,R6;R7,R4,-0.1430164896042612,0.9833333333333334,0.9974358974358974,-0.014102564102564052,0.7210511323173338,0.4520547945205479,0.26899633779678583,0.7426648625551915,0.6766304347826086,0.06603442777258284,0.85525956284153,0.6961325966850829,0.15912696615644717,1.0,1.0,0.0,0.31974966625745993,0.26899633779678583,0.5408976547809784,1.201644106617749,1.201644106617749,2,2,0.5484536331222931;0.5333416764396637,1.1663847890433738;1.2369034241921242,Light_T1;Light_XM|Light_T1;Light_XM,0.26899633779678583,sens_ref_random
g0_R2_R3_R5_to_R4,3,R2;R3;R5,R4,-0.2320860662066565,0.9878231859883236,0.8641025641025641,0.1237206218857595,0.9510703363914373,0.7808219178082192,0.17024841858321815,0.9058048874562635,0.11413043478260869,0.7916744526736549,0.9480122324159023,0.8867403314917127,0.06127190092418955,1.0,1.0,0.0,0.8214584597950649,0.7916744526736549,0.8153497696030915,,,3,0,0.7643696401358134;0.8502498578848534;0.8314298107886076,nan;nan;nan,||,0.7916744526736549,sens_ref_random
g0_R2_R3_R6_to_R4,3,R2;R3;R6,R4,-0.0613642487888183,0.9828282828282829,0.9307692307692308,0.05205905205905215,0.8333592494687192,0.7835616438356164,0.04979760563310276,0.8436919688943435,0.5108695652173914,0.33282240367695215,0.928761217225648,0.861878453038674,0.06688276418697392,1.0,1.0,0.0,0.34703602545365747,0.33282240367695215,0.417170967232833,,0.8901943655457139,3,1,0.40100875916127093;0.4766612927497782;0.37384284978744986,nan;nan;0.8901943655457139,||Light_T1;Light_XM,0.33282240367695215,sens_ref_random
g0_R2_R3_R7_to_R4,3,R2;R3;R7,R4,-0.0252708688667668,0.993939393939394,0.9717948717948718,0.022144522144522227,0.9072803433299925,0.7753424657534247,0.13193787757656783,0.851406919281278,0.529891304347826,0.32151561493345193,0.9196992864424057,0.8756906077348067,0.04400867870759906,1.0,1.0,0.0,0.3510086008177621,0.32151561493345193,0.3434997847873808,,0.5912814444964246,3,1,0.3605241851736855;0.4292968602904767;0.24067830889798006,nan;nan;0.5912814444964246,||Light_T1;Light_XM,0.32151561493345193,sens_ref_random
g0_R2_R5_R6_to_R4,3,R2;R5;R6,R4,-0.1044241158278503,0.9827726809378187,0.9461538461538461,0.03661883478397254,0.8211268335665786,0.6328767123287671,0.18825012123781149,0.84920206614756,0.6630434782608695,0.18615858788669049,0.931819321201183,0.9419889502762431,-0.010169629075060027,1.0,1.0,0.0,0.26746492930191346,0.18825012123781149,0.3238318559947559,,0.75069312539103,3,1,0.34841876131786875;0.34132871024894496;0.281748096417454,nan;nan;0.75069312539103,||Light_T1;Light_XM,0.18825012123781149,sens_ref_random
g0_R2_R5_R7_to_R4,3,R2;R5;R7,R4,-0.0617282486571536,0.9938837920489297,0.9769230769230769,0.016960715125852843,0.8950479274278519,0.6136986301369863,0.28134929729086555,0.8569170165344945,0.7364130434782609,0.12050397305623362,0.9227573904179409,0.925414364640884,-0.002656974222943087,1.0,1.0,0.0,0.3065507461710101,0.28134929729086555,0.2965156491838876,,0.7428558024936802,3,1,0.31266499327009567;0.31816813066435906;0.25871382361720824,nan;nan;0.7428558024936802,||Light_T1;Light_XM,0.28134929729086555,sens_ref_random
g0_R2_R6_R7_to_R4,3,R2;R6;R7,R4,-0.0059041980893393,0.9888888888888889,0.982051282051282,0.006837606837606924,0.7773368405051339,0.6410958904109589,0.13624095009417492,0.7948040979725741,0.6793478260869565,0.11545627188561758,0.9035063752276867,0.9668508287292817,-0.06334445350159501,1.0,1.0,0.0,0.18960754166691401,0.13624095009417492,0.321706066834978,,0.8775552073005595,3,2,0.3546021874649737;0.2953293241274811;0.31518668891247925,nan;0.8340292242460199;0.9210811903550992,|Light_T1;Light_XM|Light_T1;Light_XM,0.13624095009417492,sens_ref_random
g0_R3_R5_R6_to_R4,3,R3;R5;R6,R4,0.0091227305326481,0.9767120748772125,0.9564102564102565,0.020301818466956,0.8578240812730006,0.7863013698630137,0.0715227114099869,0.8498081768454138,0.48097826086956524,0.3688299159758485,0.9042963854213667,0.6464088397790055,0.25788754564236116,1.0,1.0,0.0,0.4561459801386985,0.3688299159758485,0.5703457273825281,,0.7465545935181984,3,1,0.6241894656725747;0.6057895112917707;0.4810582051832388,nan;nan;0.7465545935181984,||Light_T1;Light_XM,0.3688299159758485,sens_ref_random
g0_R3_R5_R7_to_R4,3,R3;R5;R7,R4,0.0152082691222149,0.9878231859883236,0.9666666666666667,0.021156519321656964,0.9317451751342739,0.7753424657534247,0.15640270938084921,0.8575231272323481,0.5353260869565217,0.3221970402758264,0.8952344546381243,0.6988950276243094,0.1963394270138149,1.0,1.0,0.0,0.4089859522943223,0.3221970402758264,0.49192988630806855,,0.47564510488334416,3,1,0.5667660862549305;0.5479472252928433;0.36107634737643174,nan;nan;0.47564510488334416,||Light_T1;Light_XM,0.3221970402758264,sens_ref_random
g0_R3_R6_R7_to_R4,3,R3;R6;R7,R4,-0.080860182576904,0.9828282828282827,0.9769230769230769,0.005905205905205824,0.8140340882115559,0.8493150684931506,-0.035280980281594765,0.795410208670428,0.47282608695652173,0.32258412171390627,0.8759834394478703,0.6823204419889503,0.19366299745892002,1.0,1.0,0.0,0.37794905899223924,0.32258412171390627,0.4988132437906696,,0.68604457245987,3,2,0.605768991396042;0.4836989962822143;0.40697174369375244,nan;0.8216766225608666;0.5504125223588736,|Light_T1;Light_XM|Light_T1;Light_XM,0.32258412171390627,sens_ref_random
g0_R5_R6_R7_to_R4,3,R5;R6;R7,R4,0.0152235090055332,0.9827726809378184,0.9794871794871794,0.0032855014506389946,0.8018016723094151,0.473972602739726,0.3278290695696891,0.8009203059236446,0.8505434782608695,-0.04962317233722491,0.8790415434234053,0.850828729281768,0.028212814141637343,1.0,1.0,0.0,0.33277787710319734,0.3278290695696891,0.2881086659454246,,0.6985283672607205,3,2,0.356443423921605;0.20535900936627763;0.3025235645483912,nan;0.6147889117258452;0.7822678227955959,|Light_T1;Light_XM|Light_T1;Light_XM,0.3278290695696891,sens_ref_random
g0_R2_to_R5,1,R2,R5,-0.0234408124085441,1.0,0.8787878787878788,0.12121212121212122,0.8899082568807339,0.5945205479452055,0.29538770893552846,0.8990825688073395,0.5261707988980716,0.3729117699092679,1.0,0.016574585635359115,0.9834254143646409,1.0,1.0,0.0,1.0991519506756338,0.9834254143646409,1.006593216605012,,,1,0,1.006593216605012,nan,,0.9834254143646409,sens_ref_random
