feature,mutual_info,correlation_kept,correlation_dropped,model_importance,shap_importance,mi_norm,model_norm,shap_norm,joint_score,selected
len_iqr,0.4457686372031966,True,False,0.009709769995849177,0.0032652905856736013,0.4812654587918196,0.11321142464831878,0.06883340551459279,0.22110342965157706,False
down_ia_mean,0.36178416064360075,True,False,0.009560995301227032,0.0026382247819178224,0.390593248435261,0.11147678055922172,0.05561465097445087,0.18589489332297784,False
interarrival_p75,0.3472110639900192,True,False,0.009734428477176302,0.0027948136470943483,0.374859687431492,0.11349893112910062,0.0589155960428795,0.18242473820115737,False
down_len_p50,0.3238596137325649,True,False,0.00952690801074031,0.002851782157471682,0.3496487473076687,0.11107933852711874,0.06011651108351022,0.17361486563943254,False
other_packet_ratio,0.21190386818246232,True,False,0.013421590815613232,0.0054181303684436915,0.22877789918205282,0.1564895376442413,0.11421598016982572,0.16649447233203996,False
unique_da_count,0.24055485511846353,True,False,0.011444282859714836,0.004022046892375431,0.25971038124069457,0.13343504194028463,0.084786078750928,0.1593105006439691,False
burst_packet_ratio,0.21953101039336476,True,False,0.010304945729007203,0.004440063609735439,0.23701239526152285,0.12015089826053947,0.09359800940854347,0.15025376764353526,False
retry_ratio,0.0994628629810066,True,False,0.014048066566973032,0.007516909983121245,0.10738314989056114,0.16379395498362095,0.15845894860170226,0.1432120178252948,False
subwin_byte_max,0.237622642363589,True,False,0.009463333508121792,0.002674665626608365,0.2565446746409576,0.1103380892476994,0.05638283603304374,0.14108853330723356,False
burst_size_std,0.24421759024759515,True,False,0.008846439847388058,0.0024766647170622364,0.2636647821456441,0.10314539465060409,0.05220891137260335,0.13967302938961718,False
interarrival_p90,0.21100412212739927,True,False,0.008545623267854774,0.002605791051397846,0.22780650581372874,0.09963801254563599,0.05493093720789432,0.12745848518908634,False
packet_count,0.17151688994151248,True,False,0.010658330869603137,0.0029580008155144265,0.1851748818538374,0.12427120545973315,0.06235563552601793,0.12393390761319616,False
interarrival_p50,0.20119864728264636,True,False,0.00863388358235705,0.002248553612270854,0.21722021517776247,0.10066708696747945,0.047400253837688165,0.12176251866097669,False
burst_size_mean,0.19906201745140617,True,False,0.008156827021409206,0.002376113350955131,0.2149134442428405,0.09510482823984523,0.05008925531851012,0.12003584260039862,False
unique_sa_count,0.10572496911545404,True,False,0.011337812089536598,0.005126223651995667,0.11414391125929815,0.132193642032724,0.10806249004130317,0.11813334777777511,False
subwin_packet_std,0.13770266172590695,True,False,0.008844223959045012,0.002340612278455988,0.14866800654296483,0.10311955841799661,0.049340880968534055,0.10037614864316517,False
long_gap_ratio,0.11042668043547677,True,False,0.008928775461570627,0.003037576166453805,0.11922002264688773,0.10410538980856228,0.06403311024272719,0.09578617423272573,False
subwin_packet_cv,0.11793686497176381,True,False,0.008258633163207942,0.0029962719402821226,0.12732824764258174,0.09629184073920523,0.0631624034939876,0.09559416395859154,False
subtype_0_ratio,0.09857563313753248,True,False,0.008313899204100049,0.003941281730565136,0.10642526940719567,0.09693621719989816,0.08308352242753944,0.09548166967821109,False
active_subwin_count,0.0687959662589992,True,False,0.009234512081068222,0.004516220198837803,0.07427422995120117,0.10767013730261005,0.09520341549500048,0.09238259424960389,False
interarrival_max,0.13371049897829668,True,False,0.007823150100126526,0.0019513279516294518,0.14435794550243344,0.09121430975724204,0.041134638606371204,0.09223563128868223,False
interarrival_p95,0.125911037360658,True,False,0.007193417926172821,0.0019511087500992872,0.1359374081194254,0.08387192403743006,0.04113001776561619,0.08697978330749055,False
burst_size_min,0.10001251780813147,True,False,0.006785611939697321,0.003174645629640695,0.10797657405833815,0.07911709496024895,0.06692257986132912,0.08467208295997207,False
interarrival_cv,0.08306405017414331,True,False,0.007752861596913002,0.002237228058914199,0.08967848987084177,0.09039477833800115,0.04716150742709421,0.07574492521197905,False
interarrival_p25,0.10707016289159821,True,False,0.00645407780132678,0.001339208279654586,0.1155962236155504,0.07525156033476071,0.028230953467483784,0.07302624580593163,False
interarrival_mean,0.07882727243698362,True,False,0.007375812828923966,0.0018210560030270833,0.08510433500372025,0.08599856419449618,0.038388462843434265,0.06983045401388356,False
interarrival_p10,0.10211061135029498,True,False,0.006294609218435898,0.0012198420417774906,0.11024174003657451,0.07339223045738535,0.025714673693611686,0.06978288139585719,False
interarrival_std,0.03332789212069809,True,False,0.007139740732495371,0.0017587158972334923,0.03598181198360228,0.08324607279997072,0.03707431279481687,0.052100732526129956,False
subwin_byte_min,0.048736597246559654,True,False,0.001429353322034564,0.00028613574967778266,0.05261752145906569,0.016665598256448515,0.0060318362403050186,0.025104985318606412,False
subwin_packet_min,0.030551319640344854,True,False,0.0015513658763532528,0.00033558999378373,0.032984139385974415,0.01808820817463444,0.007074348062651788,0.019382231874420213,False
data_ratio,0.02538976302634044,True,False,0.0010987137125304924,0.00024498192476459174,0.027411564950266733,0.012810493423571772,0.00516429999983843,0.01512878612455898,False
subtype_5_ratio,0.02603785604830211,True,False,0.001020639027096637,0.00023663845140081547,0.02811126600485659,0.011900178722943987,0.004988416821793331,0.014999953849864635,False
ctrl_ratio,0.027941276696093365,True,False,0.0,0.0,0.03016625717040939,0.0,0.0,0.01005541905680313,False
subtype_12_ratio,0.01711205924189363,True,False,0.0,0.0,0.018474702692394075,0.0,0.0,0.006158234230798025,False
subtype_2_ratio,0.009467819968988156,True,False,0.0,0.0,0.010221748101709569,0.0,0.0,0.003407249367236523,False
subtype_14_ratio,0.009108430937692091,True,False,0.0,0.0,0.009833740708195685,0.0,0.0,0.0032779135693985616,False
subtype_11_ratio,0.007206215891595313,True,False,0.0,0.0,0.007780051147117019,0.0,0.0,0.0025933503823723394,False
subtype_13_ratio,0.004870655992274209,True,False,0.0,0.0,0.005258509224529543,0.0,0.0,0.0017528364081765143,False
subtype_1_ratio,0.0047702704081991065,True,False,0.0,0.0,0.005150129876715609,0.0,0.0,0.001716709958905203,False
up_len_std,0.003737527114695993,True,False,0.0,0.0,0.004035148620788018,0.0,0.0,0.0013450495402626726,False
subtype_15_ratio,0.0009587851457575347,True,False,0.0,0.0,0.0010351337769091322,0.0,0.0,0.0003450445923030441,False
subtype_10_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_3_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
rssi_missing_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_7_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
bssid_known,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_9_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_6_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
up_len_mean,0.49538405265098095,False,True,,,0.5348317792679284,0.0,0.0,-1.0,False
len_p90,0.6014881623915664,False,True,,,0.6493850223457351,0.0,0.0,-1.0,False
len_max,0.9056415235835937,False,True,,,0.9777582965077546,0.0,0.0,-1.0,False
up_ia_std,0.4973047527389145,False,True,,,0.5369054258457145,0.0,0.0,-1.0,False
null_data_ratio,0.4652320354724391,False,True,,,0.5022787390361744,0.0,0.0,-1.0,False
subtype_8_ratio,0.4039253417623838,False,True,,,0.4360901568593399,0.0,0.0,-1.0,False
subtype_4_ratio,0.44559701697594667,False,True,,,0.4810801723438461,0.0,0.0,-1.0,False
burst_size_max,0.19096150242115772,False,True,,,0.20616788038500122,0.0,0.0,-1.0,False
subwin_packet_max,0.13165915350522583,False,True,,,0.14214325016982318,0.0,0.0,-1.0,False
subwin_byte_std,0.14154669062945446,False,True,,,0.1528181377533656,0.0,0.0,-1.0,False
subwin_byte_mean,0.20987391836069147,False,True,,,0.22658630324917522,0.0,0.0,-1.0,False
len_mean,0.22662248527747542,False,True,,,0.24466856850651603,0.0,0.0,-1.0,False
burst_packet_fraction,0.21298124202105395,False,True,,,0.22994106493990707,0.0,0.0,-1.0,False
len_std,0.2750753016356513,False,True,,,0.29697971143634905,0.0,0.0,-1.0,False
interarrival_iqr,0.3248786478388994,False,True,,,0.3507489277057034,0.0,0.0,-1.0,False
down_len_mean,0.34280411633533303,False,True,,,0.37010181191514585,0.0,0.0,-1.0,False
subwin_packet_mean,0.16912174782653766,False,True,,,0.18258901314834225,0.0,0.0,-1.0,False
byte_count,0.20900629045940056,False,True,,,0.2256495856223023,0.0,0.0,-1.0,False
interarrival_min,0.06149442838519814,False,True,,,0.06639126627576672,0.0,0.0,-1.0,False
side_packet_ratio,0.021512307131847486,False,True,,,0.023225344937759275,0.0,0.0,-1.0,False
mgmt_ratio,0.006867297387000537,False,True,,,0.007414144360515315,0.0,0.0,-1.0,False
