feature,mutual_info,correlation_kept,correlation_dropped,model_importance,shap_importance,mi_norm,model_norm,shap_norm,joint_score,selected,filter_mode,task,rank
subtype_4_ratio,0.4110853379207078,False,True,,,0.45408281776597165,0.0,0.0,-1.0,False,raw_all,single_round_R3,74.0
len_max,0.8666574244522189,False,True,,,0.957305476579586,0.0,0.0,-1.0,False,raw_all,single_round_R3,75.0
up_len_mean,0.5087300643987271,False,True,,,0.5619406965300129,0.0,0.0,-1.0,False,raw_all,single_round_R3,76.0
len_p90,0.5062675668552807,False,True,,,0.5592206340025442,0.0,0.0,-1.0,False,raw_all,single_round_R3,77.0
up_ia_mean,0.48875539653102695,False,True,,,0.5398767778430024,0.0,0.0,-1.0,False,raw_all,single_round_R3,78.0
subwin_packet_max,0.22696934996223472,False,True,,,0.25070921404947255,0.0,0.0,-1.0,False,raw_all,single_round_R3,79.0
subwin_byte_std,0.21028122939346838,False,True,,,0.23227559914748513,0.0,0.0,-1.0,False,raw_all,single_round_R3,80.0
burst_size_std,0.2505570117084295,False,True,,,0.2767640277881437,0.0,0.0,-1.0,False,raw_all,single_round_R3,81.0
subwin_packet_mean,0.2633429786351429,False,True,,,0.29088734320316445,0.0,0.0,-1.0,False,raw_all,single_round_R3,82.0
len_std,0.2550250605654214,False,True,,,0.2816994123123426,0.0,0.0,-1.0,False,raw_all,single_round_R3,83.0
subwin_byte_max,0.26221637849156787,False,True,,,0.28964290629311157,0.0,0.0,-1.0,False,raw_all,single_round_R3,84.0
burst_packet_fraction,0.23348963506040343,False,True,,,0.25791148850905204,0.0,0.0,-1.0,False,raw_all,single_round_R3,85.0
subwin_byte_mean,0.28137119398174404,False,True,,,0.3108012201253703,0.0,0.0,-1.0,False,raw_all,single_round_R3,86.0
down_len_mean,0.3577092625788816,False,True,,,0.39512387066487065,0.0,0.0,-1.0,False,raw_all,single_round_R3,87.0
len_mean,0.3793844229568579,False,True,,,0.41906614491319055,0.0,0.0,-1.0,False,raw_all,single_round_R3,88.0
subtype_8_ratio,0.38916229881092024,False,True,,,0.42986673790450486,0.0,0.0,-1.0,False,raw_all,single_round_R3,89.0
qos_data_ratio,0.3889547843116663,False,True,,,0.42963751842169595,0.0,0.0,-1.0,False,raw_all,single_round_R3,90.0
interarrival_p10,0.1520067600393098,False,True,,,0.16790591040597835,0.0,0.0,-1.0,False,raw_all,single_round_R3,91.0
mgmt_ratio,0.018778487648655418,False,True,,,0.020742623971983346,0.0,0.0,-1.0,False,raw_all,single_round_R3,92.0
side_packet_ratio,0.017349433722142926,False,True,,,0.019164098118999794,0.0,0.0,-1.0,False,raw_all,single_round_R3,93.0
subtype_5_ratio,0.0,False,True,,,0.0,0.0,0.0,-1.0,False,raw_all,single_round_R3,94.0
rssi_min,0.8929252101056384,True,False,0.07698574319321158,0.03267364226458328,1.0,0.9999877294035404,0.7636525826223286,0.9212134373419563,True,raw_all,single_round_R4,1.0
up_len_p50,0.5070662785923052,True,False,0.07698668786579115,0.042786003751056956,0.5678709402014938,1.0,1.0,0.8559569800671646,True,raw_all,single_round_R4,2.0
rssi_p10,0.817319845677531,True,False,0.05227665522447489,0.02686848645996168,0.9153284468033299,0.6790349951878356,0.6279737321646437,0.7407790580519364,True,raw_all,single_round_R4,3.0
rssi_std,0.5971874284815244,True,False,0.06369595854560092,0.030633004291075235,0.6687989337997003,0.8273632794365748,0.7159585286185672,0.7373735806182808,True,raw_all,single_round_R4,4.0
rssi_max,0.4754076354388017,True,False,0.06984340534199983,0.028019055240145134,0.5324159627910585,0.9072140558086612,0.6548649741436292,0.6981649975811163,True,raw_all,single_round_R4,5.0
up_ia_std,0.5040984924634877,True,False,0.03469947454762972,0.017109388025477443,0.5645472731180362,0.4507204493343108,0.3998828244167296,0.47171684895635885,True,raw_all,single_round_R4,6.0
rssi_p90,0.42376585879781503,True,False,0.03846123599114225,0.01692559723224773,0.4745815819755845,0.49958294164038725,0.3955872422843325,0.45658392196676806,True,raw_all,single_round_R4,7.0
rssi_p50,0.6442551785630477,True,False,0.02552296508060938,0.010575779619162411,0.7215107953854595,0.3315243945174377,0.24717848576594756,0.43340455855628157,True,raw_all,single_round_R4,8.0
len_max,0.8247155615617305,True,False,0.0157995797779249,0.006327893646647972,0.9236110171692451,0.20522482803089137,0.14789634674614013,0.42557739731542554,True,raw_all,single_round_R4,9.0
len_p10,0.5239040122593073,True,False,0.026124791355143187,0.0094695496503763,0.5867277643525445,0.3393416716495954,0.22132353620761722,0.38246432406991904,True,raw_all,single_round_R4,10.0
up_packet_ratio,0.5340014926894536,True,False,0.021044102627093723,0.011413192693054958,0.5980360803412393,0.2733472917263222,0.26675061217356655,0.37937799474704265,True,raw_all,single_round_R4,11.0
len_min,0.3261538930219605,True,False,0.029918737434622845,0.015049476218196944,0.365264514128092,0.38862221851626333,0.35173829988329236,0.3685416775092159,True,raw_all,single_round_R4,12.0
burst_count,0.3726862106856461,True,False,0.029185127490613652,0.01211947370116298,0.41737673711951206,0.3790931692176615,0.28325790302076503,0.35990926978597954,True,raw_all,single_round_R4,13.0
qos_data_ratio,0.4132679340595362,True,False,0.02186179338940293,0.009323552679185549,0.46282480255053404,0.28396848851991163,0.21791127616014444,0.32156818907686335,True,raw_all,single_round_R4,14.0
down_packet_ratio,0.35631334380996726,True,False,0.023244402257846984,0.010913105337097379,0.39904052408578905,0.30192755270064786,0.25506250596791924,0.3186768609181187,True,raw_all,single_round_R4,15.0
len_p90,0.5575965378250933,True,False,0.01404286122222087,0.005670389146119368,0.6244605164178603,0.18240635636516042,0.13252906672732415,0.3131319798367816,True,raw_all,single_round_R4,16.0
rssi_mean,0.313891933757136,True,False,0.021721420611420995,0.009546653686294976,0.35153216664137044,0.2821451502016475,0.22312562168321556,0.28560097950874447,True,raw_all,single_round_R4,17.0
len_p25,0.4672114588514793,True,False,0.015587873207568645,0.005079616354238251,0.5232369447786175,0.2024749166341923,0.11872144881286717,0.2814777700752256,True,raw_all,single_round_R4,18.0
down_ia_std,0.44215541737586417,True,False,0.013780970852316853,0.005027695253018357,0.4951763175367784,0.17900459461694018,0.11750794213619813,0.26389628476330557,True,raw_all,single_round_R4,19.0
len_up_down_diff,0.4378546561874468,True,False,0.01258379146700802,0.004014386993542024,0.4903598321920443,0.1634541219508626,0.09382477075678879,0.24921290829989853,True,raw_all,single_round_R4,20.0
len_p75,0.4597824299551996,True,False,0.010463967192952535,0.0033341271711785276,0.5149170666833391,0.1359191761982811,0.07792565042011346,0.2429206311005779,True,raw_all,single_round_R4,21.0
len_iqr,0.44546625583515587,True,False,0.010547059671424022,0.0034099212749263293,0.4988841739415718,0.13699848589161845,0.07969711999200423,0.23852659327506484,True,raw_all,single_round_R4,22.0
up_down_ratio,0.4716514815162287,True,False,0.006699756651591595,0.003781290574629161,0.5282093910871096,0.08702487192683368,0.08837681117942105,0.23453702473112148,True,raw_all,single_round_R4,23.0
down_len_std,0.310414059946567,True,False,0.015064750322488829,0.004860701349154695,0.3476372449041316,0.19567993818295976,0.11360493906923054,0.21897404071877394,True,raw_all,single_round_R4,24.0
len_p50,0.40307022253320834,True,False,0.009284919808121019,0.002919288466234465,0.4514042362915509,0.12060422477594014,0.06822998668489456,0.21341281591746186,True,raw_all,single_round_R4,25.0
len_cv,0.29141116376564646,True,False,0.014161119853404474,0.0051121517237469345,0.32635562359267556,0.18394244831120907,0.1194818696667984,0.2099266471902277,True,raw_all,single_round_R4,26.0
down_ia_mean,0.3548394138230524,True,False,0.009098722546727602,0.0026889124944161702,0.39738984834023533,0.11818566039091284,0.06284560974801824,0.19280703949305547,True,raw_all,single_round_R4,27.0
other_packet_ratio,0.18389291753512804,True,False,0.016005419403226247,0.00673434059100786,0.2059443674049391,0.20789853216088566,0.15739587717026504,0.1904129255786966,True,raw_all,single_round_R4,28.0
retry_ratio,0.1127658860608376,True,False,0.01548798194455215,0.008299247670069631,0.12628816476969748,0.20117740318367688,0.19397108732933752,0.17381221842757064,True,raw_all,single_round_R4,29.0
unique_da_count,0.23787253732947766,True,False,0.01149059497881351,0.0043407412179170355,0.2663969329540331,0.14925431002882938,0.1014523637957145,0.17236786892619235,True,raw_all,single_round_R4,30.0
interarrival_p75,0.26844079494257667,True,False,0.00851952985999012,0.002403608266456507,0.3006307716531136,0.11066237678443826,0.056177442521659425,0.15582353031973709,True,raw_all,single_round_R4,31.0
subwin_byte_max,0.21903757949317004,True,False,0.00961581225231698,0.0025777391916767404,0.2453033882504634,0.12490227231336372,0.06024725297260466,0.14348430451214392,True,raw_all,single_round_R4,32.0
down_len_p50,0.23004296753748843,True,False,0.008206487005027902,0.00224263157772037,0.25762848325255927,0.10659618217806763,0.05241507458300472,0.13887991333787722,True,raw_all,single_round_R4,33.0
interarrival_p90,0.20384784359257502,True,False,0.008842038218459069,0.003049456102485771,0.22829218089660452,0.11485152126395098,0.07127228147383219,0.13813866121146257,True,raw_all,single_round_R4,34.0
packet_count,0.16928299707734595,True,False,0.009933967966423587,0.003378114614152589,0.18958250384409994,0.12903487916951578,0.07895373061264545,0.13252370454208706,True,raw_all,single_round_R4,35.0
interarrival_p50,0.2230571330191098,True,False,0.007406318215506119,0.001908746340190537,0.24980494502190256,0.09620258282077751,0.0446114657329591,0.13020633119187972,True,raw_all,single_round_R4,36.0
burst_packet_ratio,0.15429657553458442,True,False,0.009716892534132686,0.0034086215118801838,0.17279899121263495,0.12621523023658177,0.07966674176239186,0.12622698773720287,True,raw_all,single_round_R4,37.0
unique_sa_count,0.12168557630788479,True,False,0.010298835261393063,0.0039009283053806987,0.13627745630957006,0.13377423483065995,0.09117299965842995,0.12040823026621998,True,raw_all,single_round_R4,38.0
burst_size_max,0.1795824302667528,True,False,0.007904652417743548,0.0021088946442053957,0.20111698968103625,0.10267557465939461,0.04928935771790323,0.1176939740194447,True,raw_all,single_round_R4,39.0
burst_size_min,0.10934617083766218,True,False,0.008242581150168835,0.004181679910984045,0.12245837568493097,0.10706501836444643,0.09773476240768907,0.10908605215235549,True,raw_all,single_round_R4,40.0
burst_size_mean,0.14944384433770264,True,False,0.008033070408171035,0.0021235560426030044,0.16736434658399055,0.10434362915020937,0.04963202581289321,0.10711333384903104,False,raw_all,single_round_R4,41.0
subwin_packet_std,0.12189047723642332,True,False,0.008638010532741618,0.0023683173212975567,0.13650692785569685,0.1122013528858396,0.05535261799810064,0.10135363291321237,False,raw_all,single_round_R4,42.0
subtype_0_ratio,0.09356514989082276,True,False,0.00857137230286916,0.003549657275874474,0.10478497956145,0.11133577168316951,0.0829630478351647,0.0996945996932614,False,raw_all,single_round_R4,43.0
interarrival_max,0.11926921261719903,True,False,0.00789483565708209,0.001987522756704123,0.13357133527800022,0.10254806221622298,0.046452638303595355,0.09419067859927284,False,raw_all,single_round_R4,44.0
long_gap_ratio,0.07392480722746031,True,False,0.0094312925215372,0.003025278622406,0.08278947261295777,0.12250549780734199,0.07070720228998405,0.09200072423676127,False,raw_all,single_round_R4,45.0
interarrival_cv,0.06411302140307518,True,False,0.009440135388715304,0.0030505782190569644,0.07180111019095342,0.12262036009617718,0.0712985077271117,0.08857332600474743,False,raw_all,single_round_R4,46.0
interarrival_p95,0.09466601371424055,True,False,0.007667538111592843,0.0022523955308947573,0.10601785305517468,0.09959563561117812,0.052643278956360014,0.08608558920757094,False,raw_all,single_round_R4,47.0
interarrival_p25,0.13190647605591632,True,False,0.005478103161285222,0.0009008871699142998,0.14772399139711936,0.07115649878112765,0.021055651169386087,0.07997871378254437,False,raw_all,single_round_R4,48.0
subwin_packet_cv,0.08639144104624652,True,False,0.006709521817548925,0.001769690762983544,0.09675103812560729,0.08715171419304928,0.04136144084126638,0.07508806438664098,False,raw_all,single_round_R4,49.0
interarrival_mean,0.07309544322713668,True,False,0.007479383646447135,0.0017907046667211628,0.08186065574124517,0.09715164860041448,0.04185258051067521,0.07362162828411162,False,raw_all,single_round_R4,50.0
active_subwin_count,0.040508985689222676,True,False,0.007428743684437451,0.0030166502989932608,0.04536660543432324,0.09649387303669672,0.07050554000193905,0.07078867282431967,False,raw_all,single_round_R4,51.0
interarrival_p10,0.06460117533963139,True,False,0.005360421120055041,0.0008462132668419152,0.07234780092275442,0.06962789631110929,0.01977780565264899,0.05391783429550424,False,raw_all,single_round_R4,52.0
interarrival_min,0.0477447228438983,True,False,0.0054657103516014,0.0008360628382576243,0.053470013281683264,0.07099552537095281,0.019540568526149646,0.0480020357262619,False,raw_all,single_round_R4,53.0
interarrival_std,0.002829047962983111,True,False,0.007216348979082684,0.0017963145724640068,0.0031682921827780154,0.09373502327652741,0.0419836959514975,0.04629567047026764,False,raw_all,single_round_R4,54.0
subwin_byte_min,0.029214900012512146,True,False,0.001765935214684671,0.0004359384304966391,0.03271819373209974,0.022938189232964264,0.010188809243159803,0.02194839740274127,False,raw_all,single_round_R4,55.0
subtype_13_ratio,0.050715436724865004,True,False,0.0,0.0,0.056796959197585054,0.0,0.0,0.01893231973252835,False,raw_all,single_round_R4,56.0
mgmt_ratio,0.009861880924659339,True,False,0.001336325412160757,0.00039803508047843564,0.011044464657339688,0.01735787639663545,0.009302927256173179,0.012568422770049442,False,raw_all,single_round_R4,57.0
subtype_6_ratio,0.03336441960539993,True,False,0.0,0.0,0.037365301402401574,0.0,0.0,0.012455100467467192,False,raw_all,single_round_R4,58.0
subwin_packet_min,0.0031311834632710145,True,False,0.0017242669518802076,0.000459082527555721,0.0035066581476634272,0.022396949390602133,0.010729736065719392,0.01221111453466165,False,raw_all,single_round_R4,59.0
ctrl_ratio,0.016393688178123256,True,False,0.0,0.0,0.018359531114799394,0.0,0.0,0.006119843704933132,False,raw_all,single_round_R4,60.0
subtype_1_ratio,0.015747489761963163,True,False,0.0,0.0,0.017635844059213136,0.0,0.0,0.0058786146864043785,False,raw_all,single_round_R4,61.0
subtype_9_ratio,0.013539886958027214,True,False,0.0,0.0,0.015163517397414913,0.0,0.0,0.005054505799138304,False,raw_all,single_round_R4,62.0
subtype_12_ratio,0.012581543329223344,True,False,0.0,0.0,0.01409025435370435,0.0,0.0,0.004696751451234784,False,raw_all,single_round_R4,63.0
subtype_10_ratio,0.01043313421463754,True,False,0.0,0.0,0.01168421957019585,0.0,0.0,0.00389473985673195,False,raw_all,single_round_R4,64.0
rssi_missing_ratio,0.006850083538067597,True,False,0.0,0.0,0.007671508722726275,0.0,0.0,0.0025571695742420916,False,raw_all,single_round_R4,65.0
subtype_15_ratio,0.006281102430170105,True,False,0.0,0.0,0.007034298459808311,0.0,0.0,0.002344766153269437,False,raw_all,single_round_R4,66.0
up_len_std,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,67.0
subtype_11_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,68.0
subtype_7_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,69.0
subtype_3_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,70.0
bssid_known,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,71.0
subtype_2_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,72.0
subtype_14_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,raw_all,single_round_R4,73.0
subtype_4_ratio,0.4559801015384397,False,True,,,0.5106587834881429,0.0,0.0,-1.0,False,raw_all,single_round_R4,74.0
len_p95,0.5994969886778916,False,True,,,0.6713854440362004,0.0,0.0,-1.0,False,raw_all,single_round_R4,75.0
len_range,0.8145834237582879,False,True,,,0.9122638878814024,0.0,0.0,-1.0,False,raw_all,single_round_R4,76.0
up_len_mean,0.4984811304093024,False,True,,,0.5582563072111371,0.0,0.0,-1.0,False,raw_all,single_round_R4,77.0
up_ia_mean,0.49347308775363974,False,True,,,0.5526477270086919,0.0,0.0,-1.0,False,raw_all,single_round_R4,78.0
subtype_8_ratio,0.40205064192711015,False,True,,,0.45026239306150306,0.0,0.0,-1.0,False,raw_all,single_round_R4,79.0
null_data_ratio,0.4342287224233097,False,True,,,0.48629909594773096,0.0,0.0,-1.0,False,raw_all,single_round_R4,80.0
burst_size_std,0.14442274578932857,False,True,,,0.1617411448963822,0.0,0.0,-1.0,False,raw_all,single_round_R4,81.0
subwin_packet_max,0.13019787726156196,False,True,,,0.14581050662256334,0.0,0.0,-1.0,False,raw_all,single_round_R4,82.0
subwin_byte_std,0.13022089050059726,False,True,,,0.14583627948548047,0.0,0.0,-1.0,False,raw_all,single_round_R4,83.0
len_mean,0.21476615202555038,False,True,,,0.24051975416859633,0.0,0.0,-1.0,False,raw_all,single_round_R4,84.0
subwin_byte_mean,0.1907786810368104,False,True,,,0.21365583464066396,0.0,0.0,-1.0,False,raw_all,single_round_R4,85.0
byte_count,0.19042389505462243,False,True,,,0.21325850463119317,0.0,0.0,-1.0,False,raw_all,single_round_R4,86.0
interarrival_iqr,0.25712569253279627,False,True,,,0.28795882300419845,0.0,0.0,-1.0,False,raw_all,single_round_R4,87.0
down_len_mean,0.2618125255298689,False,True,,,0.29320767581295515,0.0,0.0,-1.0,False,raw_all,single_round_R4,88.0
len_std,0.2752425214089862,False,True,,,0.30824812458416684,0.0,0.0,-1.0,False,raw_all,single_round_R4,89.0
burst_packet_fraction,0.1435083963991599,False,True,,,0.16071715164384484,0.0,0.0,-1.0,False,raw_all,single_round_R4,90.0
subwin_packet_mean,0.15633681796583687,False,True,,,0.17508388854576218,0.0,0.0,-1.0,False,raw_all,single_round_R4,91.0
subtype_5_ratio,0.0046551004851309585,False,True,,,0.005213315104610197,0.0,0.0,-1.0,False,raw_all,single_round_R4,92.0
side_packet_ratio,0.0009619933464519725,False,True,,,0.0010773504158743182,0.0,0.0,-1.0,False,raw_all,single_round_R4,93.0
data_ratio,0.0,False,True,,,0.0,0.0,0.0,-1.0,False,raw_all,single_round_R4,94.0
rssi_min,0.7394247647989567,True,False,0.07832500360630737,0.034925254140656,0.754038745157518,1.0,1.0,0.9180129150525059,True,raw_all,loro_R2_R3_to_R4,1.0
up_len_p50,0.5022784942014029,True,False,0.05921297189738572,0.0348217601811751,0.5122055190972796,0.7559906692761059,0.9970367013203658,0.755077629897917,True,raw_all,loro_R2_R3_to_R4,2.0
rssi_p10,0.6590519159972108,True,False,0.05530616626594728,0.02705163038414222,0.6720774085343375,0.7061112508074443,0.7745578679312114,0.7175821757576645,True,raw_all,loro_R2_R3_to_R4,3.0
rssi_std,0.5078693337838134,True,False,0.05994722699576489,0.029661172318728314,0.517906855952347,0.7653651354691728,0.849275776183978,0.7108492558684993,True,raw_all,loro_R2_R3_to_R4,4.0
up_ia_mean,0.5025913511831406,True,False,0.03726388048358582,0.018620246017774927,0.5125245593798802,0.4757597033878085,0.5331456127072061,0.5071432918249649,True,raw_all,loro_R2_R3_to_R4,5.0
len_range,0.9806190590968791,True,False,0.021395437388971004,0.008352658998160298,1.0,0.2731622905057622,0.23915814512104253,0.5041068118756016,True,raw_all,loro_R2_R3_to_R4,6.0
rssi_max,0.4509751084635738,True,False,0.03575023802811467,0.016838059691566785,0.4598881739856336,0.45643455323423393,0.48211702694428893,0.4661465847213855,True,raw_all,loro_R2_R3_to_R4,7.0
up_packet_ratio,0.49613033115525385,True,False,0.029055105363598326,0.01560025640266066,0.505935843845596,0.3709556849769308,0.446675529971323,0.4411890195979499,True,raw_all,loro_R2_R3_to_R4,8.0
len_min,0.30319019629718813,True,False,0.03129805733250689,0.017653448275415644,0.3091824429523298,0.39959215948234583,0.5054637026925887,0.4047461017090881,True,raw_all,loro_R2_R3_to_R4,9.0
rssi_p90,0.3393445284962966,True,False,0.029156045495913045,0.014294535416163632,0.3460513288501886,0.37224441945081715,0.40928937434770346,0.37586170754956977,True,raw_all,loro_R2_R3_to_R4,10.0
len_p95,0.6705939769134286,True,False,0.018813712824795274,0.007023214448842489,0.683847586575592,0.24020059953473452,0.20109272277755208,0.37504696962929285,True,raw_all,loro_R2_R3_to_R4,11.0
len_p10,0.5376408537591004,True,False,0.025178006373290977,0.008379021763095093,0.5482667798178955,0.32145554055567815,0.23991297899651334,0.3698784331233624,True,raw_all,loro_R2_R3_to_R4,12.0
down_ia_std,0.47195271386572246,True,False,0.022296686565028652,0.010150464122743685,0.4812803804775902,0.2846688227057182,0.29063393731837367,0.35219438016722737,True,raw_all,loro_R2_R3_to_R4,13.0
rssi_p50,0.43948393229444127,True,False,0.02327249080395464,0.01049137233510714,0.44816988637686983,0.29712722288442445,0.30039501768132537,0.3485640423142066,True,raw_all,loro_R2_R3_to_R4,14.0
null_data_ratio,0.4395953245758535,True,False,0.024852945165443438,0.009161117204520385,0.448283480213721,0.31730538169349126,0.2623063863078968,0.3426317494050363,True,raw_all,loro_R2_R3_to_R4,15.0
burst_count,0.3495369807361475,True,False,0.0269437259726302,0.010688944819601452,0.35644522456871336,0.3439990390305002,0.3060520268958788,0.33549876349836416,True,raw_all,loro_R2_R3_to_R4,16.0
len_up_down_diff,0.5611900920202377,True,False,0.016269640320405246,0.005001578975522995,0.5722814448834771,0.2077196242745539,0.14320809106728097,0.3077363867417707,True,raw_all,loro_R2_R3_to_R4,17.0
rssi_mean,0.32296692718478104,True,False,0.022548675665454324,0.010251753713939516,0.32935004086319103,0.2878860469485956,0.2935341192551436,0.30359006902231006,True,raw_all,loro_R2_R3_to_R4,18.0
down_packet_ratio,0.3730177569434554,True,False,0.02021029398976443,0.008795743819456131,0.38039007449742374,0.25803119130832614,0.2518448050236843,0.2967553569431447,True,raw_all,loro_R2_R3_to_R4,19.0
len_p75,0.5972040550121438,True,False,0.010108996807735802,0.0036631352777810513,0.6090071873191522,0.12906474742787938,0.10488499992092676,0.2809856448893194,True,raw_all,loro_R2_R3_to_R4,20.0
len_p25,0.46637942491144413,True,False,0.016179654301916438,0.005323319585799494,0.47559694112101564,0.20657074442334938,0.1524203536031737,0.27819601304917957,True,raw_all,loro_R2_R3_to_R4,21.0
len_p50,0.5085797186114758,True,False,0.012544356702733194,0.004913269734280089,0.5186312808154703,0.16015775455033646,0.14067956998945988,0.27315620178508887,True,raw_all,loro_R2_R3_to_R4,22.0
down_len_std,0.37615544439473414,True,False,0.017882545690572498,0.006307664316852603,0.383589775158115,0.2283120953362133,0.1806046791084031,0.26416884986757716,True,raw_all,loro_R2_R3_to_R4,23.0
up_down_ratio,0.5049258588191154,True,False,0.007488726418404228,0.004665653735813722,0.5149052061910128,0.09561092976191289,0.13358968604848317,0.24803527400046962,True,raw_all,loro_R2_R3_to_R4,24.0
down_ia_mean,0.4386696932185661,True,False,0.012518554375859367,0.004719656385105739,0.44733955469167386,0.15982832811323702,0.13513592101858618,0.247434601274499,True,raw_all,loro_R2_R3_to_R4,25.0
len_cv,0.24865253238426988,True,False,0.016932430349414943,0.006654440125450276,0.2535668974385134,0.21618167340947822,0.19053376386756013,0.22009411157185058,True,raw_all,loro_R2_R3_to_R4,26.0
interarrival_p75,0.3862076745655285,True,False,0.011293570143309532,0.0034913267198755974,0.3938406774606383,0.14418856844329697,0.09996567829728097,0.21266497473373877,True,raw_all,loro_R2_R3_to_R4,27.0
down_len_p50,0.3935375581338607,True,False,0.009840245798938238,0.003178824558838321,0.40131542874181647,0.12563351861940827,0.09101793636307133,0.20598896124143204,True,raw_all,loro_R2_R3_to_R4,28.0
interarrival_iqr,0.36714760201712204,True,False,0.011072937931172859,0.003548960575214188,0.37440390191401546,0.14137168747326015,0.10161588405115977,0.2057971578128118,True,raw_all,loro_R2_R3_to_R4,29.0
len_iqr,0.37744122256481605,True,False,0.00886274281729074,0.0027618759592742156,0.3849009654293566,0.1131534300571298,0.07907962382037916,0.19237800643562186,True,raw_all,loro_R2_R3_to_R4,30.0
burst_packet_ratio,0.2327637037943302,True,False,0.011859079228875158,0.004717485997384052,0.23736404227009278,0.1514086011215985,0.13507377722679167,0.17461547353949433,True,raw_all,loro_R2_R3_to_R4,31.0
subwin_packet_mean,0.2043039457369722,True,False,0.013158672625215783,0.004807927460259386,0.20834180596604968,0.16800091949381205,0.13766334930294882,0.17133535825427018,True,raw_all,loro_R2_R3_to_R4,32.0
other_packet_ratio,0.2099350630097483,True,False,0.012095868418909828,0.00448876292844074,0.21408421655917256,0.1544317633192649,0.12852484652976182,0.16568027546939976,True,raw_all,loro_R2_R3_to_R4,33.0
interarrival_p90,0.26427613449138887,True,False,0.010087587369045073,0.0033694893345246214,0.2694992841917424,0.12879140637834247,0.09647716007890823,0.1649226168829977,True,raw_all,loro_R2_R3_to_R4,34.0
unique_da_count,0.21241031955198642,True,False,0.011639736100339035,0.004205877520132627,0.21660839403591645,0.14860817828805958,0.12042510852445379,0.16188056028280995,True,raw_all,loro_R2_R3_to_R4,35.0
subwin_byte_max,0.2567183656486378,True,False,0.010044025889553016,0.0030467716522830793,0.2617921437148772,0.12823524324414062,0.0872369214555371,0.15908810280485164,True,raw_all,loro_R2_R3_to_R4,36.0
interarrival_p50,0.25757829971018475,True,False,0.009788880202108618,0.0027119398891746315,0.2626690735007809,0.12497771786020495,0.07764982548882016,0.15509887228326866,True,raw_all,loro_R2_R3_to_R4,37.0
burst_size_mean,0.20523089757315338,True,False,0.010345685387355547,0.0037039135154147288,0.2092870780649164,0.13208662510067767,0.10605258591670648,0.14914209636076683,True,raw_all,loro_R2_R3_to_R4,38.0
burst_size_std,0.23946602566725828,True,False,0.00911474196198403,0.0027579792197453303,0.24419882873559418,0.11637078253833666,0.07896805012894109,0.14651255380095732,True,raw_all,loro_R2_R3_to_R4,39.0
subwin_packet_std,0.17440903096098737,True,False,0.010008956342702532,0.0030711768121638628,0.17785604852674686,0.1277874992896461,0.08793570405515673,0.13119308395718324,True,raw_all,loro_R2_R3_to_R4,40.0
subtype_0_ratio,0.09275751592085246,True,False,0.011018685890499647,0.004811297071936412,0.09459077412413273,0.14067903457603328,0.13775982996600872,0.12434321288872491,False,raw_all,loro_R2_R3_to_R4,41.0
retry_ratio,0.11430811927311035,True,False,0.010222169724758949,0.004173365258069236,0.11656730328939835,0.13050966171849337,0.11949419870394244,0.12219038790394472,False,raw_all,loro_R2_R3_to_R4,42.0
long_gap_ratio,0.14231606144081965,True,False,0.009631758801700663,0.0033495821527666876,0.14512879402108347,0.12297169943475157,0.09590716618057436,0.1213358865454698,False,raw_all,loro_R2_R3_to_R4,43.0
interarrival_p95,0.16527819485153517,True,False,0.007963476736392137,0.0025931462253068784,0.16854475070446975,0.10167221665791092,0.07424845685770497,0.11482180807336188,False,raw_all,loro_R2_R3_to_R4,44.0
active_subwin_count,0.07642480177003064,True,False,0.0092472206213625,0.00465969288704493,0.07793526044702374,0.11806217932453231,0.13341901159197714,0.10980548378784438,False,raw_all,loro_R2_R3_to_R4,45.0
interarrival_mean,0.13712930298416692,True,False,0.008104374060477287,0.002562758845713146,0.1398395245452999,0.1034710971890036,0.07337838789639255,0.10556300321023203,False,raw_all,loro_R2_R3_to_R4,46.0
subwin_packet_cv,0.12030228501015205,True,False,0.007944429315706932,0.0024486401604622175,0.12267993763138448,0.10142903223648472,0.07011087594669183,0.09807328193818703,False,raw_all,loro_R2_R3_to_R4,47.0
interarrival_max,0.13659769721227066,True,False,0.007482817600093586,0.001803764000907525,0.13929741212461552,0.0955354900167666,0.05164641017766536,0.09549310410634916,False,raw_all,loro_R2_R3_to_R4,48.0
burst_size_min,0.08996652065118083,True,False,0.007501816902057028,0.003065439149528834,0.09174461766431229,0.09577806009131061,0.08777141999262933,0.0917646992494174,False,raw_all,loro_R2_R3_to_R4,49.0
interarrival_std,0.08576613068879979,True,False,0.007836623720517431,0.0024367057441385693,0.08746121125545718,0.10005264423487831,0.06976916286206876,0.08576100611746808,False,raw_all,loro_R2_R3_to_R4,50.0
