feature,mutual_info,correlation_kept,correlation_dropped,model_importance,shap_importance,mi_norm,model_norm,shap_norm,joint_score,selected
interarrival_iqr,0.4260383287624241,True,False,0.010029257339900404,0.003327997547110855,0.47059981700943526,0.1372954254507938,0.10082267957348413,0.23623930734457108,True
interarrival_p75,0.4286728979991197,True,False,0.009726070016335684,0.0031972017300580862,0.47350994907264454,0.13314494539336222,0.09686018123459215,0.23450502523353298,True
interarrival_p90,0.39863044200171416,True,False,0.009977523786454117,0.003949301464145519,0.44032520173791134,0.13658721945011298,0.11964526728822499,0.23218589615874977,True
packet_count,0.2697286376036083,True,False,0.012856110834819783,0.005467647022154876,0.29794091031008135,0.17599361018357018,0.1656439994116598,0.2131928399684371,True
other_packet_ratio,0.22452273058023753,True,False,0.014369658412885823,0.006243541158960872,0.24800669046009458,0.1967133057330972,0.18914994400168755,0.21128998006495978,False
down_len_p50,0.4236021946160191,True,False,0.00692687097964663,0.0020309914841515233,0.4679088753590939,0.094825336110359,0.06152949355411985,0.20808790167452426,False
len_cv,0.2765559074963462,True,False,0.01259328921332075,0.0046147791654041126,0.3054822786454832,0.17239571603064824,0.13980611298822906,0.20589470255478684,False
len_iqr,0.3759247798263372,True,False,0.0072921257672377586,0.0023947223094010063,0.41524464033431757,0.09982548814163206,0.07254882753078219,0.19587298533557726,False
byte_count,0.28144377082528305,True,False,0.011223219541116302,0.0038432367867713567,0.3108813881454351,0.15364015994433813,0.11643200621168252,0.1936511847671519,False
burst_size_max,0.27354167110479954,True,False,0.009530504228624264,0.0036359714107431357,0.3021527681331179,0.1304677493540665,0.11015283974651717,0.18092445241123387,False
subwin_packet_std,0.26569735662526384,True,False,0.009722209438288302,0.0036544162192831413,0.29348797741028015,0.13309209604594419,0.11071163072965286,0.17909723472862574,False
interarrival_p50,0.3337485501916455,True,False,0.007362653717349961,0.002207410509150414,0.36865698704525884,0.10079097986137323,0.06687416060279937,0.1787740425031438,False
burst_packet_ratio,0.24585780596991658,True,False,0.010076900398653714,0.003899335452622524,0.2715733085233823,0.13794763466226645,0.11813153204712744,0.1758841584109254,False
burst_size_mean,0.25280669371493225,True,False,0.009599105746145874,0.00349927999012384,0.27924901533296154,0.13140686919270383,0.10601173233689547,0.17222253895418693,False
interarrival_p95,0.2545259232556858,True,False,0.008305063829279534,0.003229360886411582,0.28114806772485795,0.11369209435882871,0.09783445248043393,0.16422487152137352,False
unique_da_count,0.22503328055658134,True,False,0.009371463148277361,0.003178242676047112,0.24857064142229907,0.1282905579578989,0.09628581103133756,0.1577156701371785,False
unique_sa_count,0.16330180373907321,True,False,0.011068792687846283,0.0045491141333536276,0.18038235944675549,0.15152613496699668,0.13781677123184582,0.15657508854853266,False
long_gap_ratio,0.17720639116996795,True,False,0.009022880166531628,0.0036469778643240963,0.1957412975018798,0.12351863445831084,0.11048628354475463,0.14324873850164843,False
interarrival_mean,0.1950069338252174,True,False,0.00798502525389161,0.0027129788467370177,0.2154036883026388,0.1093109292456612,0.08219050437452009,0.13563504064094004,False
interarrival_p25,0.20683617913085506,True,False,0.007274511369082577,0.002441683387142495,0.22847021377785515,0.09958435600125372,0.07397152740556605,0.1340086990615583,False
interarrival_cv,0.17098793235488063,True,False,0.0076501436900718615,0.0029703521103130568,0.1888724188520138,0.1047265711798509,0.08998770425732533,0.12786223142973002,False
subtype_0_ratio,0.08163906342655114,True,False,0.010107974413279604,0.00392646732250039,0.09017810303819117,0.1383730220976404,0.11895350014782521,0.11583487509455226,False
interarrival_max,0.1663939280863076,True,False,0.0065471753553690785,0.0021734383535217893,0.18379790460722475,0.0896274963790366,0.06584496400247769,0.113090121662913,False
interarrival_std,0.13501633640155486,True,False,0.006748783625568936,0.0022658819260275164,0.1491383730389379,0.09238741092638461,0.06864556963918088,0.10339045120150113,False
active_subwin_count,0.0765981294198963,True,False,0.007092595388892121,0.0029544383182402603,0.08460991242966197,0.0970940188755743,0.08950559117393453,0.0904031741597236,False
subwin_packet_cv,0.12199650221739367,True,False,0.0060196287688136,0.0017253215126488697,0.1347567290155989,0.08240565226919469,0.05226913048119553,0.08981050392199637,False
burst_size_min,0.07832902009600806,True,False,0.006046895836102217,0.002698830947374398,0.08652184565362259,0.08277892453425985,0.08176188953815591,0.08368755324201278,False
interarrival_min,0.08561505811706116,True,False,0.004717142422646145,0.0011129851044101849,0.09456996697968152,0.06457527749862504,0.03371821612351417,0.06428782020060692,False
subwin_byte_min,0.08163276676885545,True,False,0.0008953204867175437,0.00016045776109723363,0.09017114778144708,0.012256481509319574,0.004861115792056254,0.03576291502760764,False
subwin_packet_min,0.05114932216499568,True,False,0.0009117892404281615,0.0002355305309471905,0.056499286627392835,0.012481930360686476,0.007135467774631197,0.025372228254236837,False
subtype_3_ratio,0.03333022406654074,True,False,0.0,0.0,0.03681639957644336,0.0,0.0,0.012272133192147787,False
data_ratio,0.02285012645460549,True,False,0.0003747698895462702,5.170292127286494e-05,0.02524013592724482,0.005130408931346967,0.0015663554406861167,0.010645633433092635,False
subtype_15_ratio,0.024894869343857984,True,False,0.0,0.0,0.027498748743393947,0.0,0.0,0.009166249581131316,False
subtype_14_ratio,0.022388579403442854,True,False,0.0,0.0,0.024730313352244758,0.0,0.0,0.008243437784081585,False
subtype_9_ratio,0.015658416595645264,True,False,0.0,0.0,0.017296209019440897,0.0,0.0,0.005765403006480299,False
rssi_missing_ratio,0.013028020869382484,True,False,0.0,0.0,0.014390686995078748,0.0,0.0,0.004796895665026249,False
subtype_6_ratio,0.00883532574628454,True,False,0.0,0.0,0.00975945683454896,0.0,0.0,0.0032531522781829862,False
subtype_10_ratio,0.005870273835834716,True,False,0.0,0.0,0.006484275255148699,0.0,0.0,0.0021614250850495666,False
bssid_known,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_7_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
ctrl_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_1_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_12_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
up_len_std,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_11_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_2_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_13_ratio,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False
subtype_4_ratio,0.4110853379207078,False,True,,,0.45408281776597165,0.0,0.0,-1.0,False
len_max,0.8666574244522189,False,True,,,0.957305476579586,0.0,0.0,-1.0,False
up_len_mean,0.5087300643987271,False,True,,,0.5619406965300129,0.0,0.0,-1.0,False
len_p90,0.5062675668552807,False,True,,,0.5592206340025442,0.0,0.0,-1.0,False
up_ia_mean,0.48875539653102695,False,True,,,0.5398767778430024,0.0,0.0,-1.0,False
subwin_packet_max,0.22696934996223472,False,True,,,0.25070921404947255,0.0,0.0,-1.0,False
subwin_byte_std,0.21028122939346838,False,True,,,0.23227559914748513,0.0,0.0,-1.0,False
burst_size_std,0.2505570117084295,False,True,,,0.2767640277881437,0.0,0.0,-1.0,False
subwin_packet_mean,0.2633429786351429,False,True,,,0.29088734320316445,0.0,0.0,-1.0,False
len_std,0.2550250605654214,False,True,,,0.2816994123123426,0.0,0.0,-1.0,False
subwin_byte_max,0.26221637849156787,False,True,,,0.28964290629311157,0.0,0.0,-1.0,False
burst_packet_fraction,0.23348963506040343,False,True,,,0.25791148850905204,0.0,0.0,-1.0,False
subwin_byte_mean,0.28137119398174404,False,True,,,0.3108012201253703,0.0,0.0,-1.0,False
down_len_mean,0.3577092625788816,False,True,,,0.39512387066487065,0.0,0.0,-1.0,False
len_mean,0.3793844229568579,False,True,,,0.41906614491319055,0.0,0.0,-1.0,False
subtype_8_ratio,0.38916229881092024,False,True,,,0.42986673790450486,0.0,0.0,-1.0,False
qos_data_ratio,0.3889547843116663,False,True,,,0.42963751842169595,0.0,0.0,-1.0,False
interarrival_p10,0.1520067600393098,False,True,,,0.16790591040597835,0.0,0.0,-1.0,False
mgmt_ratio,0.018778487648655418,False,True,,,0.020742623971983346,0.0,0.0,-1.0,False
side_packet_ratio,0.017349433722142926,False,True,,,0.019164098118999794,0.0,0.0,-1.0,False
subtype_5_ratio,0.0,False,True,,,0.0,0.0,0.0,-1.0,False
